index,output.relations_noOffset,aqs,aqs_initial
damaging-r-hit,7365,0.326425903648,0.285714285714
aftershocks--increased,7365,0.327123087759,0.285714285714
dropped--lives,7365,0.327172800252,0.22
battles-r-furious,7365,0.32736006963,0.25
increased-r-magnitudes,7365,0.327372343857,0.285714285714
killed--rise,7365,0.327424972406,0.285714285714
collapse--injuring,7365,0.328176363945,0.285714285714
magnitude - 6 . 1 earthquake--struck,7365,0.328335163647,0.285714285714
destroyed-r-tsunami,7365,0.328442860879,0.285714285714
concerned--escalating,7365,0.328750906813,0.214285714286
4 . 0-r-aftershocks,7365,0.328783177306,0.285714285714
clashes-r-made the round,7365,0.329504800587,0.357142857143
battles--rage,7365,0.329685652943,0.285714285714
attack-r-occurred,7365,0.330084389303,0.214285714286
rise-r-see,7365,0.330084389303,0.214285714286
death-r-slipping,7365,0.330328106654,0.3
denied--occurred,7365,0.331178082333,0.214285714286
fighting-r-fled,7365,0.331238557252,0.214285714286
6 . 1 - magnitude quake--hits,7365,0.331276532124,0.28
death-r-jolt,7365,0.331852412301,0.357142857143
casualties--situation,7365,0.331877503461,0.285714285714
resulting-r-tremor,7365,0.332236575034,0.214285714286
it--tsunami,7365,0.333889903217,0.214285714286
in panic--running,7365,0.334331105855,0.285714285714
unexploded--wedged,7365,0.334735849429,0.260956175299
serving-r-world war ii,7365,0.335066707896,0.285714285714
events--fire,7365,0.335080842659,0.357142857143
erupts-r-march,7365,0.335542004246,0.214285714286
bankruptcy--saving,7365,0.335632038408,0.357142857143
killed--panic,7365,0.335774833467,0.285714285714
blackout--restored,7365,0.33594357852,0.214285714286
battles--suffocated,7365,0.336064605629,0.285714285714
casualties-r-situation,7365,0.336111638295,0.214285714286
clashed-r-responded,7365,0.336193579252,0.285714285714
fell-r-reach,7365,0.336521998395,0.357142857143
make--musicals,7365,0.336914488573,0.214285714286
news--spread,7365,0.336914488573,0.214285714286
released-r-world war ii,7365,0.336946774478,0.214285714286
killed-r-slipping,7365,0.337350410891,0.285714285714
circulated--news,7365,0.338179432396,0.214285714286
issued-r-quake,7365,0.338615232394,0.285714285714
hit--injured,7365,0.338722351997,0.265306122449
making-r-promoted,7365,0.339167201061,0.285714285714
marking-r-strike,7365,0.339936348468,0.248091603053
dead-r-torched,7365,0.340574719021,0.285714285714
no_relation,7365,0.340625560367,0.260169373293
6 . 0--blackout,7365,0.341875978132,0.214285714286
hits-r-tremor,7365,0.341990218297,0.285714285714
attack--came,7365,0.343382509681,0.357142857143
damaging--injuring,7365,0.34346522031,0.375
experienced--resulting,7365,0.344295040343,0.285714285714
6 . 1 - magnitude earthquake--hit,7365,0.344354932688,0.3
injuring-r-magnitude,7365,0.344458826661,0.285714285714
attack-r-denied,7365,0.344611270386,0.285714285714
bombed--threatening,7365,0.346252432343,0.247126436782
landslides-r-tsunami,7365,0.346431593494,0.285714285714
gathered-r-visit,7365,0.346499069936,0.285714285714
bombs-r-war,7365,0.348837998138,0.214285714286
evacuated-r-landslides,7365,0.349040023727,0.285714285714
musicals--turned,7365,0.350041137282,0.284552845528
it--rocked,7365,0.350402528362,0.285714285714
destroying--killing,7365,0.351514841444,0.214285714286
decided-r-fire,7365,0.351918126784,0.214285714286
dead-r-violence,7365,0.35239597211,0.214285714286
explosion--saw,7365,0.352933237518,0.237532808399
claim--under pressure,7365,0.352953725251,0.357142857143
attack--bombings,7365,0.353318976795,0.285714285714
explosion-r-hearing,7365,0.353833454865,0.285714285714
break-r-decided,7365,0.354228676224,0.214285714286
avoid--left dead,7365,0.354319892848,0.214285714286
flying--saw,7365,0.354415772561,0.281853281853
attended--made,7365,0.355197647088,0.214285714286
devastated-r-tsunami,7365,0.355700963991,0.306506849315
decided-r-events,7365,0.355702848331,0.214285714286
escalating--tensions,7365,0.356376350057,0.214285714286
caught--killed,7365,0.356726142983,0.285714285714
saw-r-unexploded,7365,0.356982643566,0.238888888889
flying-r-hearing,7365,0.357528477227,0.357142857143
helped-r-make,7365,0.357543308167,0.214285714286
dropped off--sliding down,7365,0.357640776692,0.428571428571
tensions-r-violence - plagued,7365,0.357711602712,0.357142857143
felt--prompting,7365,0.358010039257,0.285714285714
6 . 1 magnitude earthquake--strikes,7365,0.358534230672,0.285714285714
hurled-r-strike,7365,0.359673687344,0.285714285714
cuts-r-designed,7365,0.360397047299,0.30612244898
died--swimming,7365,0.361158598689,0.283950617284
casualties--see,7365,0.362495389947,0.285714285714
mobilising--storm,7365,0.362942136699,0.285714285714
located-r-violence,7365,0.364522352462,0.214285714286
hearing-r-north,7365,0.364522352462,0.214285714286
attack--occurred,7365,0.364522352462,0.214285714286
casualties-r-death toll,7365,0.364522352462,0.214285714286
condemnation--violence,7365,0.364522352462,0.214285714286
death toll-r-see,7365,0.364522352462,0.214285714286
rise--see,7365,0.364522352462,0.214285714286
frankness--humor,7365,0.365279129665,0.285714285714
designed--died,7365,0.365423557522,0.3
bombing-r-casualties,7365,0.365479607186,0.285714285714
furious--killed,7365,0.367207382215,0.3
killed--see,7365,0.367642462043,0.285714285714
held-r-promoted,7365,0.369511557372,0.285714285714
hit-r-it,7365,0.370155172238,0.285714285714
delighted-r-humor,7365,0.370224240575,0.357142857143
flying-r-wedged,7365,0.371817567249,0.2109375
died--taking,7365,0.371947035549,0.285714285714
fell--reach,7365,0.375154451138,0.357142857143
concerned--uprooted,7365,0.375788702578,0.285714285714
fears-r-war,7365,0.376938315329,0.285714285714
musicals--starred,7365,0.377436077189,0.324675324675
hurled--killed,7365,0.377989228352,0.285714285714
north-r-unexploded,7365,0.378057983628,0.292553191489
killed-r-magnitude 9 . 1 quake,7365,0.378112148662,0.357142857143
rioting--storm,7365,0.379298048442,0.288888888889
explosion--north,7365,0.379753060697,0.24213836478
felt-r-jolts,7365,0.380719641681,0.357142857143
blackout-r-struck,7365,0.380955361556,0.285714285714
consists-r-fled,7365,0.381759621555,0.285714285714
deaths--fallen,7365,0.382186901729,0.265060240964
mourn-r-passing,7365,0.38257730447,0.285714285714
6 . 1 - magnitude quake--devastated,7365,0.382867219866,0.357142857143
quake--rocked,7365,0.382913217168,0.285714285714
hurled--inferno,7365,0.38320590737,0.285714285714
made--released,7365,0.383782458625,0.428571428571
break-r-events,7365,0.383873719541,0.214285714286
reforms--vote,7365,0.384320055332,0.285714285714
protest--took to the streets,7365,0.38461475903,0.214285714286
6 . 1 magnitude quake--hits,7365,0.3854546729,0.285714285714
measures--violent,7365,0.385763613846,0.285714285714
concerned-r-uprooted,7365,0.385879611202,0.285714285714
darkness-r-knocked down,7365,0.38605449614,0.285714285714
drifted-r-hurled,7365,0.386161815229,0.428571428571
dies-r-musical,7365,0.386768713716,0.285714285714
it--took place,7365,0.38711828942,0.357142857143
fell onto-r-hit,7365,0.387406737941,0.285714285714
climbing--falling,7365,0.388066493334,0.357142857143
rescuing--strike,7365,0.388644455296,0.357142857143
fighting--tensions,7365,0.38919108341,0.285714285714
died-r-protest,7365,0.389504955423,0.357142857143
circled--launching,7365,0.389717147126,0.357142857143
quake--worst - hit,7365,0.389902699812,0.357142857143
heard--saw,7365,0.389953817554,0.334905660377
killed-r-torched,7365,0.390401026354,0.285714285714
battles-r-cuts,7365,0.390995641036,0.348214285714
6 . 4 - magnitude earthquake--casualties,7365,0.392068182177,0.357142857143
broken out--flee,7365,0.392240417708,0.285714285714
career-r-swimming,7365,0.392361415021,0.285714285714
consists-r-fighting,7365,0.393621822707,0.285714285714
bombed-r-violence - plagued,7365,0.393925577462,0.357142857143
fighting--uprooted,7365,0.39455154997,0.285714285714
collapse-r-struck,7365,0.395058365181,0.357142857143
dropped-r-exploded,7365,0.395157518482,0.357142857143
fell--walking,7365,0.395225763298,0.274725274725
destroying--injuring,7365,0.395452580007,0.357142857143
passed-r-sleep,7365,0.395898608659,0.428571428571
knowledge--landed,7365,0.396136703866,0.357142857143
heard-r-north,7365,0.397283668993,0.260563380282
north-r-wedged,7365,0.39797151499,0.217391304348
casualties--death toll,7365,0.398347594085,0.214285714286
died-r-rescue,7365,0.401452987202,0.414285714286
fighting-r-north,7365,0.402053628385,0.428571428571
escalating-r-tensions,7365,0.402848452446,0.285714285714
confirmed--varying,7365,0.405037977769,0.285714285714
consists--fled,7365,0.405273597054,0.357142857143
achieved-r-success,7365,0.405980922723,0.357142857143
explosion--flying,7365,0.406930156175,0.295321637427
death--spread,7365,0.407489034446,0.369047619048
popular-r-wwii,7365,0.407868839547,0.357142857143
attack-r-bombings,7365,0.408001134955,0.285714285714
came-r-condemnation,7365,0.408061627938,0.285714285714
consists--fighting,7365,0.409213123266,0.357142857143
led to-r-swimming,7365,0.409513307243,0.357142857143
broken out--trapped,7365,0.409778733084,0.285714285714
flying--hearing,7365,0.410025739186,0.285714285714
falling--slipping,7365,0.411858806606,0.285714285714
explosion-r-north,7365,0.412103865058,0.25462962963
death toll--rise,7365,0.412197523166,0.285714285714
breezy-r-frankness,7365,0.412272324994,0.285714285714
died-r-fell,7365,0.414690192388,0.395604395604
snapped-r-success,7365,0.415342689913,0.285714285714
casualties-r-fatalities,7365,0.415789824331,0.357142857143
casualties-r-varying,7365,0.415789824331,0.357142857143
casualties--dropped,7365,0.416412128988,0.307291666667
casualties--confirmed,7365,0.41648109405,0.357142857143
died--showcased,7365,0.416484826731,0.357142857143
bombardment-r-condemned,7365,0.416664947335,0.285714285714
became--world war ii,7365,0.417834732199,0.3
circulated--spread,7365,0.418604742943,0.285714285714
quake--registered,7365,0.418913039627,0.285714285714
attack-r-measures,7365,0.419191120974,0.428571428571
dies--swam,7365,0.419335057066,0.285714285714
staged-r-strike,7365,0.419383705368,0.357142857143
attended-r-march,7365,0.420024882644,0.342857142857
break through--chased,7365,0.420450099582,0.357142857143
avoid--furious,7365,0.420818370141,0.224489795918
dead-r-hits,7365,0.421060131804,0.35
hit--ran,7365,0.421296246846,0.357142857143
meet--raise,7365,0.421529047143,0.357142857143
killing-r-rocked,7365,0.4215329655,0.357142857143
athleticism--showcased,7365,0.422461770153,0.285714285714
crisis--cuts,7365,0.424057794563,0.357142857143
flying--wedged,7365,0.424211086027,0.265517241379
casualties--fatalities,7365,0.424246718894,0.285714285714
- 6 . 1-r-quake,7365,0.425154331659,0.357142857143
3 . 6-r-temblor,7365,0.426441861501,0.357142857143
aftershocks-r-hit,7365,0.427385584414,0.375
pushed back-r-storm,7365,0.428061722327,0.285714285714
died-r-violent,7365,0.428566590487,0.285714285714
increased--panic,7365,0.429258586162,0.428571428571
destruction-r-hit,7365,0.429264022027,0.357142857143
battles--fire,7365,0.430443512585,0.285714285714
flying-r-north,7365,0.430585621211,0.28
felt-r-struck,7365,0.431045905433,0.357142857143
flattening--rescue operations,7365,0.43137006588,0.357142857143
destroyed--panic,7365,0.432221683209,0.369047619048
registering-r-tremors,7365,0.432483438588,0.428571428571
panic-r-temblor,7365,0.432675661609,0.428571428571
attack-r-avoid,7365,0.432690832024,0.224489795918
battles--left dead,7365,0.433251661745,0.357142857143
helped--make,7365,0.434038825031,0.357142857143
earthquake--struck,7365,0.435102286914,0.34188034188
6 . 1 magnitude earthquake--leading,7365,0.435328919069,0.428571428571
protest-r-strike,7365,0.435718945932,0.322033898305
missing-r-struck,7365,0.436660142029,0.402597402597
earthquake--hit,7365,0.436795189966,0.34693877551
earthquake--magnitude,7365,0.437533850217,0.428571428571
flattened--killing,7365,0.437818947607,0.357142857143
designed-r-swimming,7365,0.43792362394,0.342857142857
6 . 4 - magnitude earthquake--material damage,7365,0.439192863799,0.357142857143
escalating-r-fighting,7365,0.440815450476,0.357142857143
killing-r-struck,7365,0.443170369218,0.414285714286
decision--torched,7365,0.445452344585,0.357142857143
breezy-r-delighted,7365,0.446448720502,0.357142857143
died-r-sleep,7365,0.447346917075,0.401639344262
bombs--warns,7365,0.447488490915,0.428571428571
dropped--landed,7365,0.447589184045,0.342857142857
came--violence,7365,0.447799948727,0.357142857143
damaged-r-landslides,7365,0.448434003002,0.428571428571
killed-r-magnitude - 9 . 1 earthquake,7365,0.448913933438,0.428571428571
dream-r-released,7365,0.450129500181,0.285714285714
blazes-r-torched,7365,0.450143912018,0.357142857143
earthquake--strikes,7365,0.45070301889,0.357142857143
coverage--made,7365,0.451219797715,0.285714285714
hurled--torched,7365,0.451537568449,0.357142857143
designed--musicals,7365,0.452782000592,0.357142857143
died-r-strike,7365,0.453026756512,0.369047619048
bombed--raise,7365,0.4537777541,0.308988764045
6 . 1 - magnitude earthquake--struck,7365,0.454247931185,0.359307359307
fall--recovered,7365,0.454375031476,0.428571428571
running-r-struck,7365,0.454619858497,0.357142857143
injuring-r-landslides,7365,0.455596386492,0.357142857143
died-r-took to the streets,7365,0.455966226131,0.427480916031
casualties-r-deaths,7365,0.457453330984,0.443005181347
circled--two bombing raids,7365,0.458021173574,0.428571428571
north--unexploded,7365,0.459505641476,0.307692307692
made-r-strike,7365,0.459757269882,0.319444444444
knowledge-r-landed,7365,0.46285463854,0.357142857143
made--world war ii,7365,0.463340147484,0.357142857143
fought--left dead,7365,0.465040977455,0.5
death--news,7365,0.465518763259,0.357142857143
bailout--decision,7365,0.465536849482,0.357142857143
fighting-r-tensions,7365,0.466375643612,0.357142857143
musicals-r-turned,7365,0.466490853443,0.317567567568
swimming--turned,7365,0.4676557747,0.396103896104
joined-r-walkout,7365,0.467697725556,0.357142857143
musicals-r-swimming,7365,0.467698416307,0.349489795918
trapped-r-under debris,7365,0.46817756032,0.357142857143
depth of 10 kilometers ( 6 miles )-r-magnitude 6 . 1 quake,7365,0.468245442584,0.428571428571
death-r-inexperienced,7365,0.469632655638,0.403703703704
casualties-r-lives,7365,0.469860307354,0.420289855072
disaster--killed,7365,0.470539462465,0.428571428571
murder-r-torched,7365,0.470738774762,0.428571428571
escalating--fighting,7365,0.470903212861,0.357142857143
demanded--protest,7365,0.470953323108,0.357142857143
starred-r-swimming,7365,0.471314473096,0.39751552795
evacuated-r-quake,7365,0.471708759161,0.428571428571
musicals--starring,7365,0.471888100664,0.428571428571
aftershock--death,7365,0.471908654405,0.428571428571
6 . 1 - magnitude quake--struck,7365,0.472407013575,0.428571428571
collapse--struggling,7365,0.472755407219,0.428571428571
bombings--violence,7365,0.473449578466,0.357142857143
concerned-r-fighting,7365,0.473980469899,0.357142857143
denounced-r-torched,7365,0.474573207806,0.428571428571
damage-r-struck,7365,0.474630881051,0.428571428571
force-r-quake,7365,0.475632492566,0.5
responded-r-took to the streets,7365,0.476102570377,0.357142857143
became--popularity,7365,0.477385600156,0.402597402597
protests--torched,7365,0.478026314032,0.428571428571
destroyed--killed,7365,0.480803800982,0.466666666667
situation--verifying,7365,0.480967125513,0.357142857143
attack-r-cuts,7365,0.482111843925,0.393442622951
march--referring,7365,0.482220231951,0.416666666667
crossed-r-filled,7365,0.482332704331,0.350649350649
it--landslides,7365,0.482396302895,0.428571428571
flee--trapped,7365,0.483452826402,0.357142857143
hit--power outage,7365,0.485958488406,0.428571428571
hits--passed away,7365,0.486208796885,0.428571428571
ran-r-shook,7365,0.487836825933,0.395027624309
event-r-hit,7365,0.488014817546,0.357142857143
killed-r-tremor,7365,0.488744456308,0.469055374593
threw--torched,7365,0.489664813969,0.357142857143
detonate-r-landed,7365,0.490005296396,0.357142857143
died--sleep,7365,0.4907931136,0.46996124031
8 . 6 - magnitude quake--struck,7365,0.490928502838,0.428571428571
protesting--threw,7365,0.491365176525,0.357142857143
glamour-r-showcased,7365,0.49137721731,0.357142857143
delivering-r-needed,7365,0.492420992792,0.357142857143
living--violence,7365,0.492611728344,0.357142857143
claim-r-events,7365,0.493457023821,0.428571428571
attack--violence,7365,0.49529431174,0.428571428571
cuts--took to the streets,7365,0.49671092622,0.350649350649
6 . 0-r-quake,7365,0.497176796017,0.428571428571
designed-r-died,7365,0.497330201779,0.404761904762
burning-r-torched,7365,0.497615966431,0.5
popular--swimming,7365,0.499591973187,0.357142857143
died-r-turned,7365,0.499661265372,0.424822695035
panic-r-tsunami,7365,0.501097807903,0.421348314607
bankruptcy--cuts,7365,0.501273668721,0.425531914894
broken out-r-fire,7365,0.502594251169,0.428571428571
musicals--showcased,7365,0.503550704997,0.357142857143
evacuation-r-tremors,7365,0.504105457494,0.5
achieved--success,7365,0.504413223479,0.357142857143
attack-r-furious,7365,0.504509187087,0.371428571429
damaged--injured,7365,0.504586479495,0.456349206349
attending-r-class,7365,0.504710819928,0.461165048544
blaze--broke out,7365,0.504913710345,0.428571428571
achieved-r-snapped,7365,0.50496409648,0.428571428571
breezy-r-humor,7365,0.505548466082,0.285714285714
earthquake--rocked,7365,0.506472794941,0.428571428571
measures--protesting,7365,0.506746130321,0.428571428571
stardom-r-swam,7365,0.507147972772,0.428571428571
life-r-mourn,7365,0.508556771284,0.5
denied-r-occurred,7365,0.510053422744,0.357142857143
carried out--strike,7365,0.510748577872,0.466666666667
tensions-r-uprooted,7365,0.511132035879,0.428571428571
death--inexperienced,7365,0.512802964747,0.5
earthquake--prompting,7365,0.51640006142,0.357142857143
death-r-hit,7365,0.516648267609,0.5
decision--storm,7365,0.516924476167,0.357142857143
battle--dead,7365,0.517378786598,0.5
delighted-r-frankness,7365,0.517722787759,0.357142857143
blackout-r-force,7365,0.518826844612,0.428571428571
heard--north,7365,0.519196987868,0.347058823529
career-r-experiences,7365,0.519624567273,0.357142857143
flying--north,7365,0.519851024427,0.317796610169
6 . 1 - magnitude quake--tsunami,7365,0.52081985893,0.428571428571
died-r-showcased,7365,0.521397348237,0.357142857143
demanded--strike,7365,0.521800065515,0.428571428571
casualties--lives,7365,0.521872090872,0.381818181818
hit--injuring,7365,0.522331875156,0.424157303371
decided-r-under pressure,7365,0.522677923279,0.357142857143
attacks-r-protests,7365,0.522732832658,0.428571428571
clouded-r-responded,7365,0.524739103777,0.5
earthquake--razed,7365,0.525465283809,0.428571428571
6 . 1 - magnitude earthquake--tsunami,7365,0.525682712739,0.438775510204
riots--torched,7365,0.527326104169,0.428571428571
breezy--delighted,7365,0.529967341379,0.428571428571
north--wedged,7365,0.530952326979,0.405797101449
in panic--ran,7365,0.531424304738,0.467532467532
fire--trying,7365,0.531918570908,0.428571428571
living-r-violence,7365,0.532013196592,0.357142857143
concerned-r-tensions,7365,0.532439613462,0.428571428571
devastated-r-landslides,7365,0.535087167239,0.428571428571
debate--storm,7365,0.535729272614,0.285714285714
dream--released,7365,0.535941202717,0.357142857143
dies-r-turned,7365,0.536441635488,0.5
circulated-r-news,7365,0.536553377603,0.428571428571
collapsed--under debris,7365,0.536938958712,0.428571428571
dead-r-dies,7365,0.537228652214,0.5
casualties--deaths,7365,0.537749678974,0.509174311927
cuts--striking,7365,0.537947701604,0.410112359551
bombs-r-warns,7365,0.538690995994,0.357142857143
hit-r-landed,7365,0.539060438821,0.423529411765
death--fallen,7365,0.539924049488,0.396078431373
in panic-r-quake,7365,0.540846061885,0.469387755102
rioting--spread,7365,0.541308610792,0.400900900901
injuring-r-quake,7365,0.54229731281,0.571428571429
protest--went up in flames,7365,0.542303553672,0.5
aftershock--shook,7365,0.542580033607,0.5
hit--killing,7365,0.543207624002,0.464656964657
engulfed-r-riots,7365,0.545208984607,0.428571428571
evacuation-r-tremor,7365,0.545658181409,0.5
- 6 . 0--damage,7365,0.546229611411,0.5
clashed-r-joined,7365,0.54740081538,0.357142857143
casualties-r-verifying,7365,0.548308899206,0.5
climbing-r-fell,7365,0.548828938173,0.469736842105
set fire-r-strike,7365,0.550660416641,0.428571428571
attack-r-striking,7365,0.551158431556,0.401234567901
felt-r-tremor,7365,0.552013743768,0.357142857143
earthquake--sinking,7365,0.552869231405,0.357142857143
fell-r-slipped,7365,0.55312035498,0.542959427208
died-r-on the way,7365,0.553567822709,0.444444444444
decision--protest,7365,0.554625907231,0.5
break-r-under pressure,7365,0.554678318497,0.428571428571
fell--inexperienced,7365,0.555332857995,0.428571428571
attack-r-demonstrations,7365,0.555501925765,0.5
hit-r-quake,7365,0.55802726523,0.494318181818
in panic--screamed for help,7365,0.558770720215,0.5
earthquake--registering,7365,0.558781505313,0.428571428571
destroyed-r-it,7365,0.559703747687,0.428571428571
popular--wwii,7365,0.562473854183,0.5
cuts--furious,7365,0.562509226671,0.478873239437
fell--hit,7365,0.5633436868,0.5
showcased-r-starring,7365,0.564413901566,0.428571428571
earthquake--reduced,7365,0.565120941942,0.357142857143
accidents--died,7365,0.566790213002,0.428571428571
in panic-r-shook,7365,0.567510862163,0.508968609865
damaged--fell onto,7365,0.569444114091,0.5
battles--killed,7365,0.569828690421,0.443005181347
air attack-r-condemns,7365,0.57169195923,0.428571428571
blazes-r-burning,7365,0.571725823776,0.5
battles--mobilising,7365,0.572711114238,0.5
became-r-popularity,7365,0.572888526558,0.464285714286
bombing--condemned,7365,0.573434561057,0.428571428571
strike--took to the streets,7365,0.573850696658,0.357142857143
landslides--rescue operations,7365,0.574805762931,0.5
fought-r-furious,7365,0.574824324707,0.457735247209
killing-r-shook,7365,0.575415651567,0.5
starred-r-turned,7365,0.575911161256,0.527472527473
collapsed--death toll,7365,0.576767369423,0.5
quake--temblor,7365,0.57945770701,0.571428571429
died-r-health,7365,0.581661686361,0.428571428571
fled-r-living,7365,0.58282098016,0.428571428571
deaths--fall,7365,0.583348723999,0.375
quake--struck,7365,0.584411088217,0.506416837782
claim-r-under pressure,7365,0.586699264468,0.571428571429
died-r-went up in flames,7365,0.587136732978,0.5
dies--musical,7365,0.587255578911,0.642857142857
breezy--frankness,7365,0.589423172538,0.428571428571
falling--killed,7365,0.589594473919,0.544444444444
hit--landed,7365,0.590947443889,0.5
concerned-r-escalating,7365,0.592230917104,0.428571428571
making--promoted,7365,0.592921944132,0.5
casualties--varying,7365,0.59293698644,0.5
fought--killed,7365,0.594729198532,0.518691588785
caught fire-r-protests,7365,0.59729261299,0.571428571429
fallen-r-thought,7365,0.59754732791,0.414285714286
bankruptcy--protest,7365,0.598775473857,0.571428571429
dies--turned,7365,0.599433346162,0.5
attack--condemnation,7365,0.600483443876,0.5
prompting-r-tremors,7365,0.600521624458,0.571428571429
4 . 3--panic,7365,0.602379015921,0.571428571429
described--experience,7365,0.60354210644,0.5
death-r-it,7365,0.604562917585,0.5
made-r-promoted,7365,0.609535642226,0.5
attack--died,7365,0.610510199958,0.571428571429
cuts--fought,7365,0.611739333322,0.450892857143
quake--shook,7365,0.61270236474,0.554852320675
battles--death,7365,0.614271264684,0.571428571429
death toll-r-earthquake,7365,0.614613770229,0.5
dead-r-hit,7365,0.61555388522,0.5
made-r-participation,7365,0.616198783933,0.428571428571
musicals-r-starred,7365,0.617382927594,0.480519480519
aftershocks--jolt,7365,0.619480740916,0.571428571429
defaulting--protest,7365,0.62190903033,0.571428571429
6 . 1 magnitude earthquake--destroyed,7365,0.622479195453,0.571428571429
6 . 1 magnitude quake--dead,7365,0.622727977917,0.571428571429
collapsed-r-damage,7365,0.623756396948,0.5
dead--dies,7365,0.626624365546,0.571428571429
difficult-r-traffic jams,7365,0.627423652066,0.561737089202
died--starring,7365,0.627721142101,0.5
casualties-r-see,7365,0.630391430873,0.428571428571
died-r-slipped,7365,0.630478427157,0.547619047619
crisis--reforms,7365,0.630839532525,0.571428571429
fall-r-killed,7365,0.631060427941,0.5
fled--violence,7365,0.63155203303,0.428571428571
aftershocks-r-it,7365,0.632696505115,0.642857142857
died-r-slipping,7365,0.633897573538,0.567073170732
casualties-r-dropped,7365,0.634389959611,0.466019417476
died--on the way,7365,0.634466877751,0.53781512605
fell--landed,7365,0.636652201161,0.428571428571
promoted-r-world war ii,7365,0.637140171132,0.5
dies--fall,7365,0.637949217218,0.580357142857
collapsed--killed,7365,0.638226161615,0.535714285714
fire--flee,7365,0.639159799642,0.5
clashed-r-took to the streets,7365,0.639352580748,0.5
battle-r-march,7365,0.641345918519,0.5
circulated-r-death,7365,0.641939997567,0.5
damaged--stopped,7365,0.646033410029,0.5
fell onto-r-quake,7365,0.647571928042,0.642857142857
death-r-falling,7365,0.648085892446,0.580952380952
magnitude - 6 . 1 quake--struck,7365,0.648975265958,0.571428571429
darkness-r-earthquake,7365,0.649477287073,0.5
stopped-r-tremor,7365,0.649964228344,0.571428571429
boxing day earthquake--tsunami,7365,0.650987690457,0.65
destroying-r-hit,7365,0.651229856892,0.428571428571
earthquake--spend,7365,0.652531099747,0.571428571429
decision--raise,7365,0.653522935835,0.571428571429
collapsing--injured,7365,0.653928010794,0.571428571429
dead-r-indonesia earthquake,7365,0.65608025368,0.5
collapsed--trapped,7365,0.656192291292,0.53781512605
dropped-r-former,7365,0.656562864102,0.5
circulated-r-spread,7365,0.658682127357,0.5
attack--denied,7365,0.659646553741,0.5
killing-r-landslides,7365,0.65990168857,0.642857142857
bombing--fatalities,7365,0.661027564444,0.5
6 . 1 - magnitude earthquake--devastated,7365,0.66147316928,0.520408163265
protest--threw,7365,0.661922783262,0.428571428571
earthquake--shook,7365,0.665905950999,0.577669902913
explosion--heard,7365,0.666995732217,0.48031496063
dies-r-fall,7365,0.667352982212,0.579365079365
fighting--north,7365,0.668554664165,0.571428571429
destroyed-r-strikes,7365,0.67080658932,0.571428571429
injured-r-strikes,7365,0.67080658932,0.571428571429
dropped-r-rebellion,7365,0.671275233978,0.428571428571
death-r-fire,7365,0.671291276365,0.488038277512
battle--burning,7365,0.675336697171,0.571428571429
death toll-r-killed,7365,0.676341914752,0.554621848739
falls--killed,7365,0.676804824593,0.571428571429
demonstrations--killed,7365,0.679195423247,0.571428571429
death--gathered,7365,0.679346193908,0.642857142857
march--violence,7365,0.679779299476,0.5
death-r-fall,7365,0.680725256424,0.571428571429
falling-r-slipping,7365,0.681192826051,0.625
fled--living,7365,0.681814717036,0.5
devastated-r-earthquake,7365,0.682905131273,0.642857142857
fell-r-walking,7365,0.683585608939,0.584450402145
cut-r-destroyed,7365,0.684969303367,0.642857142857
earthquake--measuring 7 . 2 on the richter scale,7365,0.685135345137,0.642857142857
earthquake--felt,7365,0.68548067445,0.580952380952
popular-r-swimming,7365,0.686402235026,0.428571428571
explosion--hearing,7365,0.688580644348,0.428571428571
earthquake--injured,7365,0.689358745339,0.5
death--made the round,7365,0.690363745761,0.571428571429
fell onto--injured,7365,0.690512765333,0.5
carried out-r-strike,7365,0.691162317972,0.609022556391
6 . 1 - magnitude quake--rocked,7365,0.691731059164,0.5
earthquake--evacuation,7365,0.692281618844,0.609022556391
conflict--fleeing,7365,0.693573239872,0.5
measuring-r-quake,7365,0.695184213042,0.714285714286
fallen--thought,7365,0.697157849183,0.580952380952
collapse--trapped,7365,0.697623945875,0.642857142857
fire--suffocated,7365,0.698121116707,0.5
rioting-r-strike,7365,0.699208825204,0.609022556391
dead-r-fall,7365,0.700574802786,0.642857142857
killed-r-quake,7365,0.700742913957,0.627352572146
earthquake--tremors,7365,0.701892422131,0.642857142857
earthquake--hits,7365,0.703056645481,0.65
hearing--saw,7365,0.703899000628,0.642857142857
death-r-fell,7365,0.707080369726,0.627049180328
destroyed-r-quake,7365,0.708537121271,0.631868131868
demonstrations--died,7365,0.713321560015,0.571428571429
death--it,7365,0.713335440067,0.642857142857
held--promoted,7365,0.714031603364,0.642857142857
climbing-r-died,7365,0.714348891221,0.642857142857
bombed--tensions,7365,0.714681298907,0.568322981366
hit-r-quakes,7365,0.714696840078,0.683848797251
dead--fall,7365,0.71502025338,0.642857142857
falls-r-killed,7365,0.71502025338,0.642857142857
6 . 1 magnitude earthquake--hit,7365,0.715504760706,0.622621564482
avoid--cuts,7365,0.717351175895,0.444444444444
experiences--led to,7365,0.717377339294,0.642857142857
magnitude - 9 . 1 earthquake--tsunami,7365,0.719583246772,0.642857142857
experiences-r-swimming,7365,0.721062591099,0.603174603175
protest--torched,7365,0.721680569926,0.571428571429
attacks--caught fire,7365,0.722020115515,0.642857142857
fire--trapped,7365,0.723616926666,0.642857142857
