index,output.relations_lemma,aqs,aqs_initial
blackout-r-strike,7365,0.382516086191,0.285714285714
6 . 1 magnitude quake--hit,7365,0.38269694629,0.285714285714
6 . 1 - magnitude quake--devastate,7365,0.38312901331,0.357142857143
quake--rock,7365,0.383145174155,0.285714285714
break-r-event,7365,0.383359596042,0.214285714286
reform--vote,7365,0.383555650563,0.285714285714
make--world war ii,7365,0.383875034733,0.30612244898
mourn-r-pass,7365,0.38491514419,0.285714285714
measure--violent,7365,0.385049671145,0.285714285714
drift-r-hurl,7365,0.385694981832,0.428571428571
concerned-r-uproot,7365,0.38574848993,0.285714285714
darkness-r-knock down,7365,0.386335852353,0.285714285714
die--fall,7365,0.386871482492,0.368039664378
it--take place,7365,0.38695445817,0.357142857143
fall onto-r-hit,7365,0.388255748517,0.285714285714
die-r-protest,7365,0.388334830312,0.357142857143
rescue--strike,7365,0.38879241574,0.357142857143
circle--launch,7365,0.388927595018,0.357142857143
protest--take to the street,7365,0.388962667037,0.214285714286
fight--tension,7365,0.38952179695,0.285714285714
quake--worst - hit,7365,0.389650256295,0.357142857143
hear--saw,7365,0.389958140191,0.334905660377
battle-r-cut,7365,0.390287904046,0.348214285714
kill-r-torch,7365,0.390334085569,0.285714285714
break out--flee,7365,0.390996697566,0.285714285714
6 . 4 - magnitude earthquake--casualty,7365,0.391693881351,0.357142857143
consist-r-fight,7365,0.392127657538,0.285714285714
career-r-swim,7365,0.392308909985,0.285714285714
fall--walk,7365,0.393669611135,0.274725274725
bomb-r-violence - plague,7365,0.394480804441,0.357142857143
drop-r-explode,7365,0.394672373538,0.357142857143
collapse-r-strike,7365,0.395055747123,0.357142857143
fight--uproot,7365,0.39530067486,0.285714285714
pass-r-sleep,7365,0.39656116279,0.428571428571
north-r-wedge,7365,0.396683890969,0.217391304348
knowledge--land,7365,0.397170417758,0.357142857143
musical--star,7365,0.39744381326,0.344919786096
hear-r-north,7365,0.398419519024,0.260563380282
casualty--death toll,7365,0.399492821095,0.214285714286
escalate-r-tension,7365,0.403848962491,0.285714285714
consist--flee,7365,0.404079784161,0.357142857143
explosion--fly,7365,0.404443468574,0.295321637427
fight-r-north,7365,0.404510447273,0.428571428571
confirm--vary,7365,0.404780297664,0.285714285714
achieve-r-success,7365,0.40657426361,0.357142857143
consist--fight,7365,0.408027196766,0.357142857143
come-r-condemnation,7365,0.408217238839,0.285714285714
attack-r-bombing,7365,0.408412148817,0.285714285714
death--spread,7365,0.408847560626,0.369047619048
fly--hearing,7365,0.409557811702,0.285714285714
break out--trap,7365,0.409622613437,0.285714285714
death toll--rise,7365,0.409643217244,0.285714285714
lead to-r-swim,7365,0.409799795075,0.357142857143
popular-r-wwius,7365,0.409850489745,0.357142857143
death--fall,7365,0.410042098419,0.29332010582
hit--injure,7365,0.410093798161,0.337948717949
breezy-r-frankness,7365,0.410212343356,0.285714285714
become--world war ii,7365,0.412397289148,0.3
explosion-r-north,7365,0.413084502893,0.25462962963
casualty--drop,7365,0.414676873399,0.307291666667
circulate--spread,7365,0.415095070447,0.285714285714
casualty-r-vary,7365,0.415247036216,0.357142857143
casualty-r-fatality,7365,0.415247036216,0.357142857143
casualty--confirm,7365,0.415500626865,0.357142857143
die--showcase,7365,0.415678577749,0.357142857143
die--swam,7365,0.416491575045,0.285714285714
bombardment-r-condemn,7365,0.417653966084,0.285714285714
snap-r-success,7365,0.418109586019,0.285714285714
die--turn,7365,0.418341463686,0.319060773481
attack-r-measure,7365,0.418429724454,0.428571428571
attend-r-march,7365,0.418932871642,0.342857142857
stage-r-strike,7365,0.419347328922,0.357142857143
meet--raise,7365,0.419422165462,0.357142857143
break through--chase,7365,0.419889365002,0.357142857143
quake--register,7365,0.420494610873,0.285714285714
avoid--furious,7365,0.421517516822,0.224489795918
athleticism--showcase,7365,0.421528089063,0.285714285714
kill-r-rock,7365,0.42193228922,0.357142857143
hit--run,7365,0.421952966209,0.357142857143
casualty--fatality,7365,0.424417694272,0.285714285714
fly--wedge,7365,0.424481044489,0.265517241379
- 6 . 1-r-quake,7365,0.4245905528,0.357142857143
crisis--cut,7365,0.424798317009,0.357142857143
3 . 6-r-temblor,7365,0.426669909336,0.357142857143
aftershock-r-hit,7365,0.427462672681,0.375
die-r-violent,7365,0.427490836764,0.285714285714
push back-r-storm,7365,0.42826244203,0.285714285714
destruction-r-hit,7365,0.429251023643,0.357142857143
feel-r-strike,7365,0.429539671696,0.357142857143
fly-r-north,7365,0.429577226521,0.28
increase--panic,7365,0.430009654472,0.428571428571
battle--fire,7365,0.430028621698,0.285714285714
flatten--rescue operation,7365,0.430471051209,0.357142857143
destroy--panic,7365,0.431837936457,0.369047619048
battle--left dead,7365,0.432419029531,0.357142857143
register-r-tremor,7365,0.432752856577,0.428571428571
help--make,7365,0.432762980117,0.357142857143
destroy-r-hit,7365,0.432906288876,0.324675324675
panic-r-temblor,7365,0.432931865181,0.428571428571
6 . 1 - magnitude earthquake--strike,7365,0.432980283547,0.338775510204
attack-r-avoid,7365,0.433440041513,0.224489795918
protest-r-strike,7365,0.435055155707,0.322033898305
6 . 1 magnitude earthquake--lead,7365,0.435533699552,0.428571428571
miss-r-strike,7365,0.436370809225,0.402597402597
earthquake--magnitude,7365,0.436496827583,0.428571428571
injure-r-strike,7365,0.437184050737,0.333333333333
design-r-swim,7365,0.43729834954,0.342857142857
6 . 4 - magnitude earthquake--material damage,7365,0.438855506463,0.357142857143
earthquake--strike,7365,0.439478261617,0.349337748344
escalate-r-fight,7365,0.440342231678,0.357142857143
march--violence,7365,0.442202022382,0.404605263158
die-r-sleep,7365,0.444598592263,0.401639344262
breezy-r-delighted,7365,0.444836073169,0.357142857143
decision--torch,7365,0.445024389596,0.357142857143
dream-r-release,7365,0.446334586948,0.285714285714
come--violence,7365,0.447364420613,0.357142857143
damage-r-landslide,7365,0.447422157378,0.428571428571
design--musical,7365,0.447655212495,0.357142857143
kill-r-magnitude - 9 . 1 earthquake,7365,0.448054092593,0.428571428571
bomb--warn,7365,0.449271581659,0.428571428571
blaze-r-torch,7365,0.449434621487,0.357142857143
bomb--raise,7365,0.451009758156,0.308988764045
dead-r-hit,7365,0.4513097533,0.376876876877
fall--recover,7365,0.451786413595,0.428571428571
coverage--make,7365,0.452254576146,0.285714285714
die-r-strike,7365,0.4531832374,0.369047619048
hurl--torch,7365,0.453757771335,0.357142857143
run-r-strike,7365,0.454521312421,0.357142857143
drop--land,7365,0.454682823466,0.342857142857
casualty-r-death,7365,0.457518071124,0.443005181347
circle--two bombing raid,7365,0.458029540326,0.428571428571
destroy--kill,7365,0.458505186668,0.413533834586
make-r-strike,7365,0.459775400176,0.319444444444
north--unexploded,7365,0.460574020459,0.307692307692
die--star,7365,0.460836091585,0.369047619048
knowledge-r-land,7365,0.461988154283,0.357142857143
death--news,7365,0.464308811793,0.357142857143
make-r-promote,7365,0.4648167048,0.417582417582
swim--turn,7365,0.465123834613,0.396103896104
bailout--decision,7365,0.46572360287,0.357142857143
musical-r-swim,7365,0.465799069682,0.349489795918
musical-r-turn,7365,0.465877077213,0.317567567568
fight-r-tension,7365,0.465969948043,0.357142857143
fight--left dead,7365,0.466654942405,0.5
star-r-swim,7365,0.466803758473,0.39751552795
death-r-inexperienced,7365,0.467616296484,0.403703703704
join-r-walkout,7365,0.46800150123,0.357142857143
die-r-take to the street,7365,0.46849447214,0.427480916031
trap-r-under debris,7365,0.468626079919,0.357142857143
casualty-r-life,7365,0.469025397847,0.420289855072
depth of 10 kilometer -lrb- 6 mile -rrb--r-magnitude 6 . 1 quake,7365,0.469097223981,0.428571428571
demand--protest,7365,0.469851425311,0.357142857143
murder-r-torch,7365,0.470052444028,0.428571428571
escalate--fight,7365,0.470415329377,0.357142857143
disaster--kill,7365,0.470774783779,0.428571428571
evacuate-r-quake,7365,0.472061419669,0.428571428571
collapse--struggle,7365,0.472923572688,0.428571428571
concerned-r-fight,7365,0.473347404372,0.357142857143
denounce-r-torch,7365,0.474275697911,0.428571428571
damage-r-strike,7365,0.474692719858,0.428571428571
bombing--violence,7365,0.47502546702,0.357142857143
respond-r-take to the street,7365,0.475847586941,0.357142857143
force-r-quake,7365,0.476672545638,0.5
cross-r-fill,7365,0.477166055994,0.350649350649
become--popularity,7365,0.47787186507,0.402597402597
hit--pass away,7365,0.478608551928,0.428571428571
attack-r-cut,7365,0.480246838386,0.393442622951
situation--verify,7365,0.48131561288,0.357142857143
it--landslide,7365,0.481783546193,0.428571428571
march--refer,7365,0.481817335625,0.416666666667
die--sleep,7365,0.482818004951,0.46996124031
flee--trap,7365,0.485121301374,0.357142857143
event-r-hit,7365,0.485629600367,0.357142857143
hit--power outage,7365,0.486496502833,0.428571428571
run-r-shake,7365,0.487456320844,0.395027624309
kill-r-tremor,7365,0.488996614931,0.469055374593
throw--torch,7365,0.489301035148,0.357142857143
8 . 6 - magnitude quake--strike,7365,0.490616150909,0.428571428571
glamour-r-showcase,7365,0.490999629331,0.357142857143
design-r-die,7365,0.491276232562,0.404761904762
deliver-r-need,7365,0.492129026997,0.357142857143
claim-r-event,7365,0.492777614674,0.428571428571
live--violence,7365,0.493863888396,0.357142857143
popular--swim,7365,0.49437156057,0.357142857143
attack--violence,7365,0.496295566055,0.428571428571
cut--take to the street,7365,0.497277276551,0.350649350649
burn-r-torch,7365,0.497283234168,0.5
6 . 0-r-quake,7365,0.497802797327,0.428571428571
achieve-r-snap,7365,0.499319907709,0.428571428571
panic-r-tsunami,7365,0.500625094768,0.421348314607
bankruptcy--cut,7365,0.500702371528,0.425531914894
break out-r-fire,7365,0.50177118344,0.428571428571
hit--kill,7365,0.502204787107,0.423011844332
musical--showcase,7365,0.503732133112,0.357142857143
attend-r-class,7365,0.503733415421,0.461165048544
breezy-r-humor,7365,0.504080834832,0.285714285714
damage--injure,7365,0.504159852694,0.456349206349
attack-r-furious,7365,0.504160820049,0.371428571429
blaze--break out,7365,0.505167827493,0.428571428571
in panic--run,7365,0.505223538492,0.437333333333
achieve--success,7365,0.505643215621,0.357142857143
life-r-mourn,7365,0.505947342482,0.5
death--inexperienced,7365,0.507082359066,0.5
earthquake--rock,7365,0.507475200714,0.428571428571
tension-r-uproot,7365,0.510479439375,0.428571428571
deny-r-occur,7365,0.511279828952,0.357142857143
carry out--strike,7365,0.511662601693,0.466666666667
stardom-r-swam,7365,0.511777547325,0.428571428571
earthquake--prompt,7365,0.513534267326,0.357142857143
climb-r-fall,7365,0.513914638826,0.444071588367
delighted-r-frankness,7365,0.516245084031,0.357142857143
death-r-hit,7365,0.516615102459,0.5
die-r-showcase,7365,0.516643370396,0.357142857143
decision--storm,7365,0.517260432139,0.357142857143
hear--north,7365,0.517442047311,0.347058823529
battle--dead,7365,0.517831603217,0.5
blackout-r-force,7365,0.517865764569,0.428571428571
fly--north,7365,0.518429483799,0.317796610169
casualty--life,7365,0.519005179406,0.381818181818
career-r-experience,7365,0.519514117804,0.357142857143
6 . 1 - magnitude quake--tsunami,7365,0.520932155687,0.428571428571
demand--strike,7365,0.521144725486,0.428571428571
decide-r-under pressure,7365,0.522281497689,0.357142857143
attack-r-protest,7365,0.522701325254,0.428571428571
make--promote,7365,0.524298496374,0.444444444444
6 . 1 - magnitude earthquake--tsunami,7365,0.525200174621,0.438775510204
cloud-r-respond,7365,0.525663135838,0.5
earthquake--raze,7365,0.526081319512,0.428571428571
die-r-turn,7365,0.526097043613,0.460264900662
collapse--injure,7365,0.527429367146,0.469387755102
north--wedge,7365,0.528298041468,0.405797101449
breezy--delighted,7365,0.52845342607,0.428571428571
collapse-r-damage,7365,0.52906838408,0.404761904762
evacuation-r-tremor,7365,0.529464779041,0.5
dream--release,7365,0.529934404916,0.357142857143
riot--torch,7365,0.530017451508,0.428571428571
fire--try,7365,0.531109210593,0.428571428571
dead-r-die,7365,0.533183552954,0.5
concerned-r-tension,7365,0.533443501557,0.428571428571
live-r-violence,7365,0.533780797634,0.357142857143
bomb-r-warn,7365,0.534493071043,0.357142857143
circulate-r-news,7365,0.535127680183,0.428571428571
debate--storm,7365,0.535780117273,0.285714285714
devastate-r-landslide,7365,0.536128459215,0.428571428571
collapse--under debris,7365,0.537162402348,0.428571428571
hit-r-land,7365,0.538032222739,0.423529411765
cut--striking,7365,0.538211396327,0.410112359551
casualty--death,7365,0.538622923674,0.509174311927
in panic-r-quake,7365,0.541201223574,0.469387755102
protest--go up in flame,7365,0.541827892276,0.5
rioting--spread,7365,0.542093707662,0.400900900901
aftershock--shake,7365,0.542619509868,0.5
earthquake--hit,7365,0.54309945046,0.477941176471
engulf-r-riot,7365,0.543421797834,0.428571428571
- 6 . 0--damage,7365,0.545693287859,0.5
protest--throw,7365,0.545728480457,0.395604395604
casualty-r-verify,7365,0.546606776906,0.5
clash-r-join,7365,0.547202215842,0.357142857143
measure-r-quake,7365,0.547382537068,0.591836734694
attack-r-striking,7365,0.549833964602,0.401234567901
set fire-r-strike,7365,0.551516632997,0.428571428571
earthquake--sink,7365,0.553143799245,0.357142857143
decision--protest,7365,0.553724009043,0.5
popular--wwius,7365,0.554364003648,0.5
die-r-on the way,7365,0.554459266599,0.444444444444
attack-r-demonstration,7365,0.554872163199,0.5
break-r-under pressure,7365,0.555519907845,0.428571428571
fall--inexperienced,7365,0.556235906823,0.428571428571
earthquake--register,7365,0.558315887034,0.428571428571
destroy-r-it,7365,0.55888647823,0.428571428571
in panic--scream for help,7365,0.559963452458,0.5
cut--furious,7365,0.561812728067,0.478873239437
fall--hit,7365,0.562807688424,0.5
showcase-r-star,7365,0.564506305587,0.428571428571
earthquake--reduce,7365,0.564778746564,0.357142857143
in panic-r-shake,7365,0.567333418091,0.508968609865
battle--kill,7365,0.56826474471,0.443005181347
accident--die,7365,0.569318651013,0.428571428571
damage--fall onto,7365,0.569936914765,0.5
blaze-r-burn,7365,0.569975625259,0.5
star-r-turn,7365,0.570620175708,0.527472527473
bombing--condemn,7365,0.571269180379,0.428571428571
air attack-r-condemn,7365,0.571287603136,0.428571428571
battle--mobilise,7365,0.572547683115,0.5
become-r-popularity,7365,0.573061274854,0.464285714286
strike--take to the street,7365,0.574420565762,0.357142857143
collapse--death toll,7365,0.57531437941,0.5
landslide--rescue operation,7365,0.57556822595,0.5
kill-r-shake,7365,0.575923296543,0.5
fight-r-furious,7365,0.576528636662,0.457735247209
quake--temblor,7365,0.578567040183,0.571428571429
die-r-health,7365,0.581942614403,0.428571428571
flee-r-live,7365,0.582000403763,0.428571428571
quake--strike,7365,0.584128980517,0.506416837782
protest--torch,7365,0.584574117473,0.508928571429
breezy--frankness,7365,0.585273549323,0.428571428571
claim-r-under pressure,7365,0.586057663671,0.571428571429
hit-r-quake,7365,0.586099845106,0.541666666667
describe--experience,7365,0.5871878917,0.5
die-r-go up in flame,7365,0.587666835806,0.5
hit--land,7365,0.589129189272,0.5
casualty--vary,7365,0.592829342011,0.5
concerned-r-escalate,7365,0.593284432908,0.428571428571
fall-r-thought,7365,0.593819156195,0.414285714286
fight--kill,7365,0.594386789979,0.518691588785
catch fire-r-protest,7365,0.596980633966,0.571428571429
bankruptcy--protest,7365,0.598659526995,0.571428571429
attack--condemnation,7365,0.600765082204,0.5
prompt-r-tremor,7365,0.601551661466,0.571428571429
4 . 3--panic,7365,0.603031376825,0.571428571429
death-r-it,7365,0.603863907946,0.5
cut--fight,7365,0.611195640357,0.450892857143
attack--die,7365,0.611298409314,0.571428571429
dead--fall,7365,0.611376109509,0.520408163265
death toll-r-earthquake,7365,0.613508684888,0.5
battle--death,7365,0.61444129098,0.571428571429
make-r-participation,7365,0.616800046892,0.428571428571
aftershock--jolt,7365,0.619864264895,0.571428571429
die-r-slip,7365,0.620491461811,0.557203389831
default--protest,7365,0.621362800837,0.571428571429
6 . 1 magnitude earthquake--destroy,7365,0.622804669103,0.571428571429
6 . 1 magnitude quake--dead,7365,0.623933823682,0.571428571429
dead--die,7365,0.627009448324,0.571428571429
difficult-r-traffic jam,7365,0.627346602369,0.561737089202
casualty-r-see,7365,0.627377321186,0.428571428571
flee--violence,7365,0.629312137157,0.428571428571
die--on the way,7365,0.629604105999,0.53781512605
promote-r-world war ii,7365,0.629782453262,0.5
crisis--reform,7365,0.630235857201,0.571428571429
casualty-r-drop,7365,0.632369739474,0.466019417476
fall--land,7365,0.632581241524,0.428571428571
aftershock-r-it,7365,0.632828221061,0.642857142857
clash-r-take to the street,7365,0.638533253761,0.5
make--popular,7365,0.639205034592,0.580357142857
circulate-r-death,7365,0.640393268755,0.5
fire--flee,7365,0.640520668662,0.5
battle-r-march,7365,0.642323205306,0.5
damage--stop,7365,0.644889051813,0.5
fall onto-r-quake,7365,0.647437315559,0.642857142857
darkness-r-earthquake,7365,0.649519246786,0.5
stop-r-tremor,7365,0.649683846544,0.571428571429
magnitude - 6 . 1 quake--strike,7365,0.649809155194,0.571428571429
fall-r-slip,7365,0.649827043477,0.605102495544
boxing day earthquake--tsunami,7365,0.650992360698,0.65
earthquake--spend,7365,0.651897337803,0.571428571429
drop-r-former,7365,0.65298519351,0.5
decision--raise,7365,0.655062854628,0.571428571429
dead-r-indonesia earthquake,7365,0.656520662111,0.5
circulate-r-spread,7365,0.657373492446,0.5
attack--deny,7365,0.657393176123,0.5
6 . 1 - magnitude earthquake--devastate,7365,0.661723291137,0.520408163265
bombing--fatality,7365,0.661920718211,0.5
aftershock--death,7365,0.662773159702,0.554621848739
fall-r-kill,7365,0.664362980865,0.57264957265
fight--north,7365,0.664429589128,0.571428571429
earthquake--shake,7365,0.665489979039,0.577669902913
measure--protest,7365,0.665913526388,0.567857142857
drop-r-rebellion,7365,0.66689010154,0.428571428571
explosion--hear,7365,0.667357744889,0.48031496063
destroy-r-strike,7365,0.671120742781,0.571428571429
death-r-fire,7365,0.671767424215,0.488038277512
collapse--trap,7365,0.673485258672,0.57671957672
death toll-r-kill,7365,0.675283778438,0.554621848739
battle--burn,7365,0.677055421231,0.571428571429
demonstration--kill,7365,0.678269950956,0.571428571429
collapse--kill,7365,0.678562085875,0.573033707865
death--gather,7365,0.67898105119,0.642857142857
musical-r-star,7365,0.679027479707,0.547368421053
flee--live,7365,0.681055759998,0.5
popular-r-swim,7365,0.681295610543,0.428571428571
devastate-r-earthquake,7365,0.681955714956,0.642857142857
cut-r-destroy,7365,0.684256368647,0.642857142857
earthquake--feel,7365,0.684617663195,0.580952380952
earthquake--measure 7 . 2 on the richter scale,7365,0.684853013268,0.642857142857
explosion--hearing,7365,0.685966857905,0.428571428571
fall-r-walk,7365,0.687124393452,0.584450402145
carry out-r-strike,7365,0.690162847961,0.609022556391
fall onto--injure,7365,0.690416241817,0.5
death--make the round,7365,0.69090347544,0.571428571429
6 . 1 - magnitude quake--rock,7365,0.691590151276,0.5
earthquake--evacuation,7365,0.69223509248,0.609022556391
conflict--flee,7365,0.692722423935,0.5
fall--thought,7365,0.69410361389,0.580952380952
rioting-r-strike,7365,0.69860393475,0.609022556391
fire--suffocate,7365,0.699745945037,0.5
hearing--saw,7365,0.703165055431,0.642857142857
destroy-r-quake,7365,0.706875372241,0.631868131868
death--it,7365,0.707574002695,0.642857142857
6 . 1 - magnitude quake--strike,7365,0.707663810239,0.620408163265
hold--promote,7365,0.710845090012,0.642857142857
climb-r-die,7365,0.712258397911,0.642857142857
bomb--tension,7365,0.712716101454,0.568322981366
demonstration--die,7365,0.713625318706,0.571428571429
experience--lead to,7365,0.714410129241,0.642857142857
6 . 1 magnitude earthquake--hit,7365,0.715597624587,0.622621564482
experience-r-swim,7365,0.717977894481,0.603174603175
avoid--cut,7365,0.719245172626,0.444444444444
magnitude - 9 . 1 earthquake--tsunami,7365,0.719800862507,0.642857142857
injure-r-landslide,7365,0.719916136732,0.642857142857
attack--catch fire,7365,0.720220459443,0.642857142857
protest--storm,7365,0.723517730112,0.571428571429
fire--trap,7365,0.724928946065,0.642857142857
4 . 0-r-tremor,7365,0.727930882422,0.714285714286
magnitude 6 . 1 quake--strike,7365,0.728664331618,0.642857142857
death-r-suffocate,7365,0.734557630148,0.571428571429
die-r-fall,7365,0.735398075136,0.615639810427
6 . 1 - magnitude earthquake--in panic,7365,0.737713507339,0.571428571429
make-r-march,7365,0.740058510045,0.535714285714
kill-r-quake,7365,0.74044858172,0.674704276615
dead-r-riot,7365,0.740673456939,0.714285714286
bombing--casualty,7365,0.744008161391,0.642857142857
catch fire-r-hurl,7365,0.744024803317,0.571428571429
2004 tsunami-r-quake,7365,0.748777888785,0.714285714286
6 . 4 - magnitude quake--rock,7365,0.748791268173,0.714285714286
earthquake--force,7365,0.750911614854,0.642857142857
death-r-slip,7365,0.752388531675,0.648058252427
aftershock--die,7365,0.753261493719,0.714285714286
die-r-take,7365,0.753706647994,0.683673469388
quake--shake,7365,0.75381808234,0.69
clash-r-walkout,7365,0.754653127299,0.571428571429
quake--take place,7365,0.755965488049,0.714285714286
detonate-r-land,7365,0.75610652004,0.536036036036
bombing--condemnation,7365,0.758950523222,0.5
experienced-r-tremor,7365,0.759085000967,0.571428571429
destroy-r-tremor,7365,0.760756553237,0.5
quake--tsunami,7365,0.762436978534,0.688698284561
aftershock-r-quake,7365,0.763613074463,0.642857142857
climb--fall,7365,0.764428525781,0.671171171171
6 . 1 - magnitude earthquake--run,7365,0.765479645232,0.571428571429
feel-r-tremor,7365,0.765830063299,0.699248120301
aftershock--injure,7365,0.767359022081,0.642857142857
2004 tsunami--kill,7365,0.768646813843,0.714285714286
indonesia earthquake--injure,7365,0.769331418742,0.642857142857
cut--protest,7365,0.770045414947,0.740131578947
glamour--showcase,7365,0.772283506461,0.642857142857
3 . 6--panic,7365,0.772649228794,0.714285714286
6 . 4 - magnitude quake--kill,7365,0.773817580442,0.642857142857
fall--kill,7365,0.777426528446,0.696035242291
disaster--trap,7365,0.77791787605,0.714285714286
damages--fall onto,7365,0.780503132223,0.571428571429
death-r-earthquake,7365,0.781215847289,0.642857142857
death-r-riot,7365,0.784812176023,0.571428571429
hurt-r-quake,7365,0.785431628975,0.642857142857
fire--kill,7365,0.785547642858,0.714285714286
climb--die,7365,0.785660182682,0.725274725275
6 . 1 - magnitude earthquake--panic,7365,0.785787971799,0.721854304636
damage-r-quake,7365,0.7871619085,0.663946587537
launch--two bombing raid,7365,0.788084794489,0.571428571429
earthquake--trap,7365,0.788093648593,0.714285714286
kill-r-throw,7365,0.789064032004,0.680272108844
kill-r-landslide,7365,0.789911938035,0.720472440945
cross--drop,7365,0.793924199444,0.619834710744
devastate-r-quake,7365,0.800318354473,0.71107266436
fight--flee,7365,0.801925551417,0.642857142857
attack--left dead,7365,0.802868280418,0.642857142857
cut--strike,7365,0.803510254868,0.687951807229
inferno--kill,7365,0.803696932769,0.714285714286
delighted-r-warm,7365,0.808685214443,0.714285714286
flee--shelter,7365,0.809978262748,0.642857142857
flee-r-violence,7365,0.810020834764,0.642857142857
aftershock-r-temblor,7365,0.812496182691,0.785714285714
death-r-fall,7365,0.814628946312,0.732741425907
6 . 1 - magnitude earthquake--kill,7365,0.823850773707,0.736170212766
dead-r-torch,7365,0.82473611769,0.759398496241
death toll-r-disaster,7365,0.824932168127,0.857142857143
shake-r-tremor,7365,0.827090825425,0.642857142857
kill-r-tsunami,7365,0.830581911262,0.75006443299
destroy-r-earthquake,7365,0.831162910986,0.714285714286
demonstration-r-measure,7365,0.831889275962,0.642857142857
dead-r-fall,7365,0.832292509177,0.76397515528
throw--go up in flame,7365,0.833650269833,0.642857142857
launch--respond,7365,0.834836730413,0.714285714286
feel-r-quake,7365,0.836206763586,0.764150943396
injure-r-quake,7365,0.836961567891,0.749490835031
die-r-set fire,7365,0.839097467465,0.714285714286
aftershock--panic,7365,0.839244893378,0.714285714286
kill-r-protest,7365,0.843234948406,0.795918367347
bombing-r-tension,7365,0.843315588299,0.714285714286
march-r-strike,7365,0.851217106506,0.698185291309
drop--explode,7365,0.852155327867,0.785714285714
air attack--condemn,7365,0.855405069294,0.857142857143
conflict--shelter,7365,0.856377618706,0.714285714286
6 . 1 - magnitude earthquake--collapse,7365,0.858161938497,0.785714285714
damage-r-earthquake,7365,0.860529932594,0.642857142857
earthquake--knock down,7365,0.861981140771,0.642857142857
catch fire--die,7365,0.862098293483,0.751552795031
earthquake--landslide,7365,0.863747718385,0.752336448598
slide-r-walk,7365,0.864111776291,0.785714285714
tremor--tsunami,7365,0.865882353992,0.784860557769
earthquake--flatten,7365,0.866759160271,0.723127035831
panic-r-quake,7365,0.867460915871,0.764150943396
bombardment--condemn,7365,0.86857570399,0.857142857143
affect-r-hit,7365,0.869796672726,0.714285714286
kill-r-go up in flame,7365,0.871479360954,0.714285714286
earthquake--rescue operation,7365,0.871857057257,0.714285714286
earthquake--tremor,7365,0.874550045657,0.762208067941
accident-r-climb,7365,0.880890921689,0.785714285714
earthquake--kill,7365,0.881219055079,0.768946360153
aftershock-r-earthquake,7365,0.883437667638,0.797202797203
blaze--die,7365,0.885597587231,0.714285714286
landslide-r-quake,7365,0.885937208127,0.791666666667
8 . 7 - magnitude earthquake--tsunami alert,7365,0.887226505943,0.857142857143
destruction-r-earthquake,7365,0.887615716363,0.857142857143
earthquake--injure,7365,0.888879724137,0.788897893031
flatten-r-quake,7365,0.88951288473,0.714285714286
6 . 1 magnitude earthquake--rescue operation,7365,0.892119154288,0.751552795031
quake--shelter,7365,0.893501130681,0.714285714286
smash-r-violence,7365,0.894359652813,0.785714285714
murder-r-riot,7365,0.897221439664,0.785714285714
barrage-r-respond,7365,0.897760802634,0.714285714286
6 . 4 - magnitude earthquake--jolt,7365,0.897776912659,0.785714285714
boxing day earthquake--kill,7365,0.898786541517,0.834285714286
6 . 1 magnitude earthquake--flatten,7365,0.901374187516,0.857142857143
6 . 1 - magnitude earthquake--injure,7365,0.902465010077,0.806394763343
magnitude 9 . 1 quake--tsunami,7365,0.90514637868,0.857142857143
6 . 1 - magnitude earthquake--dead,7365,0.90578702356,0.785714285714
earthquake--tsunami,7365,0.906888527293,0.81007751938
6 . 1 magnitude earthquake--dead,7365,0.909972781249,0.857142857143
earthquake--wound,7365,0.914922647198,0.857142857143
6 . 1 magnitude earthquake--injure,7365,0.914970252494,0.831417624521
earthquake--miss,7365,0.915515169586,0.785714285714
aftershock-r-tremor,7365,0.919565341456,0.714285714286
earthquake--jolt,7365,0.922739651829,0.784431137725
8 . 6 - magnitude quake--tsunami alert,7365,0.92779089175,0.857142857143
dead-r-quake,7365,0.927874299568,0.785714285714
collapse-r-earthquake,7365,0.928196579977,0.785714285714
damage-r-tremor,7365,0.928864997583,0.794910179641
damaging-r-earthquake,7365,0.930530328946,0.822857142857
6 . 1 - magnitude quake--injure,7365,0.931760404327,0.862368024133
attack--kill,7365,0.933245815238,0.846525096525
disaster-r-earthquake,7365,0.935556214063,0.928571428571
demonstration--violence,7365,0.938503015321,0.857142857143
die-r-quake,7365,0.939956016798,0.824712643678
earthquake--level,7365,0.945309160833,0.935967302452
fire-r-hurl,7365,0.948533319632,0.928571428571
6 . 1 magnitude quake--injure,7365,0.950071835069,0.785714285714
fall-r-inexperienced,7365,0.950299042583,0.928571428571
indonesia quake--injure,7365,0.951133609815,0.785714285714
blackout-r-quake,7365,0.954852028521,0.857142857143
6 . 1 magnitude earthquake--landslide,7365,0.955705485882,0.857142857143
die-r-riot,7365,0.957849239319,0.785714285714
aftershock--feel,7365,0.959960748601,0.928571428571
dead-r-magnitude - 6 . 1 quake,7365,0.961169607581,0.857142857143
affect-r-quake,7365,0.968988437907,0.785714285714
magnitude - 6 . 1 earthquake--miss,7365,0.96978895588,0.928571428571
6 . 1 - magnitude earthquake--destroy,7365,0.970407959053,0.892086330935
death-r-quake,7365,0.979927728054,0.928571428571
bomb--kill,7365,0.982845495903,0.928571428571
injure-r-riot,7365,0.983756692785,0.928571428571
