index,output.relations_lemma,aqs,aqs_initial
it-r-sentence,10155,0.4613707812,0.285714285714
issue-r-update,10155,0.461910682511,0.285714285714
bring-r-count,10155,0.462308112966,0.285714285714
finalize--receive,10155,0.462333292644,0.414285714286
outage--traffic,10155,0.463054199077,0.357142857143
wish-r-worth,10155,0.463640322554,0.304545454545
estimate--scoop up,10155,0.46398131032,0.357142857143
come-r-punch,10155,0.464274172885,0.285714285714
come--punch,10155,0.464274172885,0.285714285714
domination-r-share,10155,0.464505260709,0.260162601626
experience--problem,10155,0.464718263399,0.347122302158
repair--use,10155,0.464760959348,0.285714285714
experienced-r-problem,10155,0.46484923505,0.455017301038
belief-r-stubbornness,10155,0.46500955336,0.214285714286
anonymous-r-estimate,10155,0.465382474655,0.349206349206
wish--worth,10155,0.465510999631,0.31746031746
move--replace,10155,0.466077590745,0.405797101449
fifth--right,10155,0.467202482344,0.238095238095
full capacity-r-run,10155,0.467207350656,0.357142857143
make--walk,10155,0.467467369831,0.267857142857
fifth-r-round,10155,0.467574565823,0.237804878049
defend-r-win,10155,0.467773859918,0.285714285714
downtime-r-experience,10155,0.467931841794,0.357142857143
rise--wave,10155,0.469071351096,0.357142857143
extend-r-share,10155,0.469072539922,0.260162601626
right--stop,10155,0.469369838962,0.357142857143
attack--charge,10155,0.46938831975,0.404761904762
impact-r-repair,10155,0.469416270441,0.402597402597
approve-r-settle in,10155,0.4695284458,0.285714285714
dump--round,10155,0.470821589507,0.285714285714
check in--leave,10155,0.471070517231,0.375
floor-r-recover,10155,0.471159770559,0.315789473684
capture-r-tip,10155,0.471248932502,0.285714285714
accident--plea,10155,0.472259081871,0.285714285714
escape-r-happen,10155,0.472386665028,0.428571428571
identify--investigation,10155,0.472626386432,0.285714285714
defend--round,10155,0.472872253809,0.285714285714
fire--in wheelchair,10155,0.473085763699,0.285714285714
in wheelchair--pull,10155,0.473085763699,0.285714285714
fire-r-in wheelchair,10155,0.473085763699,0.285714285714
in wheelchair-r-pull,10155,0.473085763699,0.285714285714
outage--restore,10155,0.473337548097,0.378640776699
give-r-stop,10155,0.473417671172,0.291411042945
fire--significant,10155,0.473428807444,0.357142857143
check in-r-left,10155,0.473460024361,0.285714285714
one--recognize,10155,0.474062037579,0.285714285714
full capacity--service,10155,0.474684823407,0.357142857143
escape-r-pat - downs,10155,0.474800785956,0.357142857143
appear-r-round,10155,0.474964316342,0.357142857143
experienced--explain,10155,0.474968949676,0.357142857143
defend-r-fight,10155,0.475159492771,0.324675324675
flee-r-take,10155,0.475719961632,0.357142857143
fire-r-move,10155,0.475736382648,0.357142857143
fallout-r-recapture,10155,0.476499550177,0.357142857143
action--face,10155,0.476672324245,0.3
damage-r-face,10155,0.476831740485,0.357142857143
second--wrestle,10155,0.476833319764,0.285714285714
fight--give,10155,0.476870997958,0.304093567251
custody-r-serve,10155,0.477035404488,0.357142857143
extend--share,10155,0.477146931443,0.331125827815
steal--wear,10155,0.47750972787,0.285714285714
shoeless-r-use,10155,0.477589446752,0.428571428571
drive--restrain,10155,0.477648739975,0.357142857143
second-r-wrestle,10155,0.477760545378,0.285714285714
check out-r-get,10155,0.478647586528,0.357142857143
affect--traffic,10155,0.478827334306,0.46186440678
dominance--stoppage,10155,0.479059618753,0.285714285714
answer-r-pull,10155,0.479185652933,0.357142857143
drive--stay,10155,0.47972184234,0.285714285714
blow-r-punch,10155,0.479959939778,0.30612244898
receive--transfer,10155,0.48073260205,0.357142857143
find-r-wet,10155,0.481135070537,0.357142857143
incident-r-termination,10155,0.481472544827,0.357142857143
cause--investigation,10155,0.481658821626,0.408163265306
estimate-r-repair time,10155,0.481755667166,0.402597402597
can--hire,10155,0.481766793596,0.357142857143
restoration--work,10155,0.481826115417,0.428571428571
estimate-r-weather condition,10155,0.4818443457,0.402597402597
receive-r-try,10155,0.481909985427,0.357142857143
beat-r-bring,10155,0.482132469665,0.285714285714
be-r-move,10155,0.484409213866,0.428571428571
put on--right hand,10155,0.484500419088,0.294117647059
remain--round,10155,0.48493302139,0.214285714286
remain--retain,10155,0.48493302139,0.214285714286
remain-r-stop,10155,0.48493302139,0.214285714286
land-r-struggle,10155,0.485590564994,0.311827956989
estimate--set fire,10155,0.485608577611,0.349206349206
restrain-r-take,10155,0.485659590135,0.357142857143
escape--try,10155,0.48569363323,0.396648044693
check in-r-deadline,10155,0.485794904287,0.357142857143
name-r-relieved,10155,0.486660014671,0.285714285714
floor-r-knockout,10155,0.486699785103,0.352272727273
heist-r-smash,10155,0.486717892362,0.3
sentence--stay,10155,0.486749076898,0.357142857143
decide-r-order,10155,0.486760416426,0.428571428571
tactic--third,10155,0.486911728069,0.349206349206
fix-r-in,10155,0.487313385618,0.428571428571
allow-r-sign,10155,0.487670113744,0.285714285714
fight--stop,10155,0.487886861004,0.304802867384
order--treatment,10155,0.488014143641,0.5
damage-r-land,10155,0.488457940703,0.285714285714
make off-r-scoop up,10155,0.488614012353,0.417582417582
incident--on the run,10155,0.489216380085,0.285714285714
flee--heist,10155,0.489271962865,0.285714285714
contingency-r-scramble,10155,0.489356823673,0.5
responsible-r-state - own,10155,0.489840948382,0.357142857143
attack-r-stay,10155,0.490641477057,0.5
count-r-give,10155,0.490887925467,0.31747311828
beat--knock out,10155,0.491009960254,0.285714285714
bomb--put down,10155,0.491046716663,0.357142857143
initial estimate-r-repair,10155,0.491794314444,0.428571428571
improve-r-satisfied,10155,0.492054930146,0.428571428571
disciplinary--face,10155,0.492120356347,0.304347826087
news--take place,10155,0.492921912356,0.285714285714
receive--tip,10155,0.493003082266,0.357142857143
commit-r-theft,10155,0.493019135357,0.30612244898
answer--walk,10155,0.493312401093,0.357142857143
commit--theft,10155,0.493407488861,0.285714285714
estimate-r-scoop up,10155,0.493994751993,0.342857142857
escape--grab,10155,0.49428256815,0.357142857143
face-r-incident,10155,0.494766001428,0.285714285714
fight--win,10155,0.494959338338,0.350649350649
drop--give,10155,0.495101686442,0.30593220339
pull-r-ride,10155,0.495225810016,0.428571428571
one-r-recognize,10155,0.49540123049,0.285714285714
defensive-r-prohibit,10155,0.495488115183,0.428571428571
change--go,10155,0.49597081587,0.224489795918
investigate-r-robbery,10155,0.496318546361,0.5
case--deal,10155,0.496409504579,0.285714285714
damage--sixth,10155,0.496698237008,0.25
disciplinary-r-escape,10155,0.496710510199,0.417582417582
drive-r-face,10155,0.496724861745,0.285714285714
finalize--operational permit,10155,0.496788319682,0.357142857143
appear--punch,10155,0.4972829261,0.349673202614
pin--stab,10155,0.497541560125,0.416666666667
count--fight,10155,0.497777716373,0.3367003367
bring--update,10155,0.498141737231,0.349206349206
fire-r-pull,10155,0.498477697415,0.357142857143
return-r-work,10155,0.499207631633,0.428571428571
repair--sub - sea repair,10155,0.499261313553,0.428571428571
send--survive,10155,0.499380686488,0.285714285714
send--try,10155,0.499380686488,0.285714285714
downtime--scramble,10155,0.499538305054,0.357142857143
bring back-r-playoff,10155,0.499886246887,0.285714285714
arm-r-search,10155,0.500064263782,0.357142857143
change--register,10155,0.500310547877,0.285714285714
end-r-sign,10155,0.500358315158,0.285714285714
round--struggle,10155,0.500398739889,0.281818181818
display-r-round,10155,0.500826625907,0.357142857143
escape--one,10155,0.50109551072,0.428571428571
blow--sixth,10155,0.501245262051,0.30612244898
commit-r-intent,10155,0.501836593202,0.369047619048
eliminate--round,10155,0.502004852483,0.285714285714
case-r-drive,10155,0.502101378252,0.355263157895
assault--sue,10155,0.502289639035,0.571428571429
manhunt--transfer,10155,0.502488232584,0.285714285714
escape--face,10155,0.502803588355,0.422818791946
escape--termination,10155,0.502894027951,0.46875
attorney--have enough,10155,0.50317090481,0.428571428571
bring back-r-eliminate,10155,0.503768242139,0.5
fire-r-take over,10155,0.504997751718,0.285714285714
allow-r-argue,10155,0.505049234749,0.285714285714
handcuff-r-take off,10155,0.505095830618,0.428571428571
force-r-take,10155,0.50516705637,0.404761904762
check in--confirmation,10155,0.50584782672,0.357142857143
extinguish-r-fire,10155,0.505909680966,0.428571428571
burn--chance,10155,0.507026364577,0.357142857143
question--search,10155,0.507178330141,0.357142857143
emerge-r-meet,10155,0.507185140075,0.285714285714
bout--round,10155,0.507185140075,0.285714285714
bout--meet,10155,0.507185140075,0.285714285714
bout-r-triumphant,10155,0.507185140075,0.285714285714
placement--settle in,10155,0.507291530399,0.285714285714
stir--urge on,10155,0.507440784213,0.357142857143
round-r-score,10155,0.507862861491,0.285714285714
bout-r-test,10155,0.507960501896,0.285714285714
bout--first time,10155,0.507960501896,0.285714285714
first time-r-test,10155,0.507960501896,0.285714285714
indicate--repair,10155,0.509287854452,0.357142857143
heist-r-hit,10155,0.50962024977,0.445753033547
establish-r-treatment,10155,0.510182053195,0.238095238095
recover-r-right hand,10155,0.510221813777,0.306818181818
operational permit--repair,10155,0.510221916208,0.428571428571
flee-r-life in prison,10155,0.510318736999,0.428571428571
restore-r-seacom,10155,0.510630469187,0.485714285714
current--sub - sea repair,10155,0.510669633874,0.428571428571
go-r-think,10155,0.510898705013,0.285714285714
act-r-urge on,10155,0.511392918086,0.357142857143
enter-r-shopping,10155,0.511472469917,0.469387755102
heist--smash,10155,0.511924911668,0.357142857143
case--stint,10155,0.51194546139,0.357142857143
count--stop,10155,0.512569390009,0.372210953347
act--stir,10155,0.512625254251,0.461538461538
convict-r-give,10155,0.513060279175,0.279569892473
beat--unsteady,10155,0.513085906897,0.285714285714
count--unsteady,10155,0.513085906897,0.285714285714
come-r-unsteady,10155,0.513085906897,0.285714285714
come--unsteady,10155,0.513085906897,0.285714285714
bring--come,10155,0.513085906897,0.285714285714
contingency--plan,10155,0.514027229623,0.357142857143
bring--count,10155,0.51418778655,0.285714285714
beat--bring,10155,0.51418778655,0.285714285714
beat-r-come,10155,0.51418778655,0.285714285714
come--count,10155,0.51418778655,0.285714285714
question-r-search,10155,0.51596996987,0.357142857143
affect-r-traffic,10155,0.516248019717,0.462633451957
risk-r-violation,10155,0.516296097062,0.5
firing--replace,10155,0.516868884082,0.357142857143
fire-r-transfer,10155,0.517003085427,0.357142857143
check in--left,10155,0.518108733139,0.428571428571
result in--service,10155,0.518466858853,0.357142857143
home-r-ram,10155,0.518606510503,0.406626506024
ask-r-news,10155,0.518759553276,0.357142857143
fire-r-occur,10155,0.519037264852,0.5
raid-r-steal,10155,0.519384086936,0.5
lockdown-r-trigger,10155,0.5197146128,0.428571428571
drop-r-fight,10155,0.520128055844,0.377532228361
escape-r-incident,10155,0.520317071588,0.357142857143
fire-r-under investigation,10155,0.520334393,0.428571428571
break--fix,10155,0.520361582014,0.428571428571
eliminate-r-round,10155,0.520401186928,0.285714285714
flee--leave,10155,0.520584480976,0.428571428571
act--chant,10155,0.52082746091,0.350649350649
escape--incident,10155,0.521351623125,0.285714285714
know--trust,10155,0.521448630622,0.357142857143
give-r-stab,10155,0.5216742631,0.363636363636
drive-r-force,10155,0.521924252225,0.401515151515
house--move to,10155,0.522462857481,0.357142857143
manhunt--tip,10155,0.522836702402,0.357142857143
problem-r-weather condition,10155,0.522877834515,0.466666666667
do--lawyer,10155,0.522992475276,0.357142857143
action-r-face,10155,0.523452252134,0.324675324675
sentence-r-visit,10155,0.523589355386,0.263440860215
sixth--stop,10155,0.52361334445,0.323795180723
require--treatment,10155,0.52362274683,0.444444444444
survive--try,10155,0.523760936248,0.348
commit-r-rape,10155,0.524242649124,0.430769230769
steal--worth,10155,0.524249363984,0.428571428571
find--hungry,10155,0.52452128512,0.357142857143
offender--sentence,10155,0.525023223107,0.357142857143
answer--steal,10155,0.525057441838,0.428571428571
drop--stop,10155,0.525443899515,0.352535421327
beat-r-knock out,10155,0.525886673996,0.357142857143
go-r-take place,10155,0.526229051843,0.285714285714
hire-r-left,10155,0.526229051843,0.285714285714
go--take place,10155,0.526229051843,0.285714285714
left-r-sign,10155,0.526229051843,0.285714285714
left--sign,10155,0.526229051843,0.285714285714
convict--visit,10155,0.526385127202,0.263440860215
accident--case,10155,0.527183156287,0.428571428571
drive-r-make off,10155,0.527702759184,0.414285714286
stab-r-visit,10155,0.527778458415,0.441828254848
charge-r-serve,10155,0.528482104386,0.357142857143
right hand-r-round,10155,0.528683734616,0.336363636364
show up--spend,10155,0.528734885135,0.357142857143
conviction-r-drive,10155,0.529148593688,0.428571428571
go-r-happen,10155,0.529236237678,0.5
indicate-r-repair,10155,0.529384196299,0.428571428571
give-r-visit,10155,0.529763560215,0.334645669291
dump-r-stop,10155,0.530156724848,0.357142857143
break out--fire,10155,0.530350302839,0.514285714286
affect-r-outage,10155,0.530407168649,0.450539568345
notify--permit,10155,0.530466877046,0.41393442623
capacity-r-up to 83 %,10155,0.531336376811,0.5
indicate-r-initial estimate,10155,0.531568040013,0.428571428571
domination--share,10155,0.53219169797,0.324324324324
dominance--round,10155,0.53222233511,0.357142857143
fire-r-saw,10155,0.532453027027,0.428571428571
drive--rear - end,10155,0.533024473221,0.285714285714
round-r-wrestle,10155,0.533045098522,0.349206349206
affect--service,10155,0.533150760231,0.438144329897
fire-r-knock down,10155,0.533598076377,0.384615384615
escape-r-move,10155,0.534134889405,0.571428571429
go-r-left,10155,0.534138809934,0.571428571429
round--stop,10155,0.534873336835,0.395662995927
appear-r-survive,10155,0.535282763588,0.357142857143
hand--recover,10155,0.535385944977,0.318965517241
expect-r-restore,10155,0.536130416527,0.428571428571
end--fifth,10155,0.536359861772,0.285714285714
pull off-r-recognize,10155,0.536522099719,0.357142857143
agree--remain,10155,0.536582800309,0.357142857143
display--dominance,10155,0.537075006468,0.357142857143
fight-r-help,10155,0.537315729425,0.428571428571
appear--sixth,10155,0.537344344368,0.283582089552
cache solution--help,10155,0.537395551003,0.428571428571
heist--hit,10155,0.537497096931,0.428833022967
stop--go down,10155,0.53767599337,0.357142857143
escape--on foot,10155,0.537884951545,0.417582417582
convict--serve,10155,0.538774394365,0.357142857143
fire--take hostage,10155,0.539354457957,0.357142857143
sentence--visit,10155,0.539792307206,0.303738317757
fight-r-knock out,10155,0.539945557043,0.31746031746
altercation--help,10155,0.5400844349,0.428571428571
pull off-r-transfer,10155,0.540428025129,0.428571428571
case--sentence,10155,0.540849343781,0.369047619048
ram-r-spate,10155,0.541467960433,0.428571428571
check-r-fire,10155,0.541591074834,0.461538461538
name-r-serve,10155,0.543366388761,0.285714285714
name-r-play,10155,0.543366388761,0.285714285714
sue-r-terminate,10155,0.545381878746,0.428571428571
lead--offer,10155,0.545391725845,0.5
escape--recommend,10155,0.54548691581,0.428571428571
lie--stay,10155,0.545782576658,0.285714285714
dump-r-right,10155,0.545877291039,0.357142857143
normal--restore,10155,0.545978767741,0.428571428571
defensive-r-smuggle,10155,0.546277119895,0.428571428571
arrest-r-violate,10155,0.54631467663,0.428571428571
probation--stay,10155,0.546961309567,0.357142857143
fire--force,10155,0.547420977554,0.428571428571
appear--look,10155,0.547485523144,0.357142857143
land-r-punch,10155,0.547679367666,0.414285714286
handcuff-r-overpower,10155,0.547690133935,0.357142857143
identify-r-investigation,10155,0.547938196533,0.428571428571
capacity--remain,10155,0.548630614476,0.357142857143
attack--survive,10155,0.548835503283,0.485714285714
plan--round,10155,0.549017796553,0.285714285714
playoff-r-round,10155,0.549017796553,0.285714285714
plan-r-round,10155,0.549017796553,0.285714285714
hire-r-sign,10155,0.549017796553,0.285714285714
position--terminate,10155,0.549017796553,0.285714285714
position-r-terminate,10155,0.549017796553,0.285714285714
call-r-fire,10155,0.549118439171,0.46875
hand--knockout,10155,0.549815714079,0.487980769231
secure-r-work,10155,0.54999028667,0.428571428571
drive--force,10155,0.550179313702,0.436974789916
commit-r-fire,10155,0.550224574739,0.428571428571
incident-r-service,10155,0.550779145389,0.428571428571
break out-r-fire,10155,0.550823314277,0.464285714286
blindside-r-placement,10155,0.550881322785,0.428571428571
expect--outage,10155,0.55092257781,0.428571428571
hand-r-recover,10155,0.552235909954,0.314285714286
repair time-r-weather condition,10155,0.552528223443,0.466666666667
affect--communication,10155,0.552934769725,0.321428571429
escape--tip,10155,0.55444544065,0.357142857143
dominance-r-score,10155,0.554578544076,0.357142857143
restore-r-service,10155,0.55486681272,0.412536443149
change--travel,10155,0.554942168776,0.285714285714
competitive--first time,10155,0.554951784486,0.357142857143
online-r-service,10155,0.555412539929,0.5
check into-r-help,10155,0.555871244825,0.428571428571
defeat-r-round,10155,0.556073578604,0.5
flee--smash,10155,0.556104430852,0.357142857143
outage--use,10155,0.556627367624,0.5
run-r-service,10155,0.556746081712,0.428571428571
injure--visit,10155,0.557219862251,0.428571428571
call - out--receive,10155,0.557611125225,0.486486486486
escape-r-trigger,10155,0.557738018667,0.428571428571
fire-r-see,10155,0.558075484791,0.285714285714
check--job,10155,0.558075484791,0.285714285714
decide--job,10155,0.558075484791,0.285714285714
check-r-job,10155,0.558075484791,0.285714285714
defend--fight,10155,0.558559736907,0.395604395604
damage-r-punch,10155,0.559929128758,0.438775510204
punch-r-unsteady,10155,0.560250931486,0.357142857143
change--news,10155,0.560451147296,0.238095238095
internet and mobile service-r-suffer,10155,0.560533033615,0.428571428571
traffic priority--work,10155,0.560646710862,0.428571428571
publish--transit,10155,0.560812740693,0.5
dump-r-round,10155,0.560894564092,0.357142857143
fallout-r-on the run,10155,0.561159353585,0.357142857143
conviction--stay,10155,0.561426056226,0.428571428571
floor-r-right hand,10155,0.561435225744,0.428571428571
capture-r-escape,10155,0.561543933189,0.5
give--stop,10155,0.562110975757,0.432464454976
escape-r-transfer,10155,0.562156145515,0.428571428571
ask--break,10155,0.562353901913,0.285714285714
change--think,10155,0.562353901913,0.285714285714
jailbreak--pat - downs,10155,0.563531110475,0.428571428571
assault-r-send,10155,0.56372579225,0.357142857143
dominance-r-stoppage,10155,0.564184362256,0.357142857143
score-r-stoppage,10155,0.564184362256,0.357142857143
display-r-score,10155,0.564184362256,0.357142857143
assault--try,10155,0.564295082733,0.357142857143
blaze--demolish,10155,0.565034933974,0.357142857143
catch--fire,10155,0.566811379218,0.466666666667
belief-r-fit,10155,0.568099317493,0.285714285714
belief--fit,10155,0.568099317493,0.285714285714
sentence-r-stab,10155,0.56843130258,0.438775510204
lead-r-offer,10155,0.568895809214,0.5
bring back-r-plan,10155,0.569543681198,0.357142857143
remain--stop,10155,0.569935977192,0.285714285714
chant-r-urge on,10155,0.570437388568,0.428571428571
online--service,10155,0.57050311694,0.428571428571
incident-r-sever,10155,0.571152481019,0.5
scramble-r-use,10155,0.57136419206,0.520408163265
convict-r-visit,10155,0.571697972803,0.326446280992
depend-r-estimate,10155,0.572417226194,0.469387755102
revoke--sentence,10155,0.573692835264,0.421875
dump-r-fight,10155,0.573860087928,0.357142857143
problem--problem,10155,0.574358578882,0.488826815642
cut-r-experienced,10155,0.574883657965,0.5
drive--face,10155,0.574933191718,0.357142857143
arrival-r-operational permit,10155,0.575583947831,0.428571428571
capture-r-manhunt,10155,0.575970997058,0.428571428571
escape-r-pull,10155,0.577078818413,0.495271867612
loan-r-position,10155,0.578787691098,0.428571428571
challenge--keep,10155,0.578877768766,0.428571428571
appear-r-land,10155,0.578957785517,0.464285714286
grateful-r-treatment,10155,0.578962918297,0.5
push out--replacement,10155,0.579226633317,0.428571428571
on foot--take hostage,10155,0.579628588124,0.428571428571
assault-r-try,10155,0.580235942736,0.357142857143
alarm-r-blaze,10155,0.580739352657,0.5
beat-r-fight,10155,0.580772498225,0.357142857143
implement-r-plan,10155,0.581186915784,0.428571428571
burn-r-dissolution,10155,0.581334692086,0.428571428571
suffer-r-try,10155,0.581589047067,0.428571428571
one-r-tip,10155,0.581635615493,0.357142857143
break-r-take place,10155,0.581750068307,0.357142857143
connectivity-r-problem,10155,0.582233079385,0.47619047619
drive--grab,10155,0.582551040683,0.544550517104
flee-r-pull on,10155,0.582557348084,0.5
expect-r-outage,10155,0.582753278017,0.444444444444
flee--sentence,10155,0.583493644259,0.285714285714
life in prison--sentence,10155,0.583493644259,0.285714285714
flee-r-hold hostage,10155,0.583493644259,0.285714285714
flee-r-sentence,10155,0.583493644259,0.285714285714
hold hostage-r-life in prison,10155,0.583493644259,0.285714285714
flee--transfer,10155,0.583493644259,0.285714285714
capacity--traffic priority,10155,0.584343003113,0.428571428571
hire--left,10155,0.584355431051,0.357142857143
change-r-go,10155,0.584359269114,0.438775510204
convict--sentence,10155,0.584881437854,0.459016393443
conviction--sentence,10155,0.585015247836,0.5
imprison-r-sentence,10155,0.586666547024,0.417582417582
bring-r-update,10155,0.586864332478,0.489795918367
feel--go,10155,0.587359288173,0.357142857143
rear - end--stay,10155,0.587406169049,0.428571428571
fire--tackle,10155,0.58747506501,0.428571428571
face--termination,10155,0.587834087818,0.357142857143
emerge--triumphant,10155,0.588773705989,0.357142857143
emerge--meet,10155,0.588773705989,0.357142857143
disciplinary-r-fallout,10155,0.589122754539,0.428571428571
decide--hire,10155,0.58927455924,0.357142857143
dominance-r-round,10155,0.589556266494,0.357142857143
blaze--lose,10155,0.589922410119,0.428571428571
emerge-r-triumphant,10155,0.590058724712,0.428571428571
bout-r-competitive,10155,0.590128399777,0.357142857143
bout-r-first time,10155,0.590128399777,0.357142857143
remain-r-round,10155,0.590463557373,0.357142857143
house--termination,10155,0.590613662967,0.571428571429
count-r-fight,10155,0.591698528728,0.436583811345
convict--give,10155,0.592311357488,0.322429906542
problem--suffer,10155,0.592698504122,0.5
repair-r-restore,10155,0.592726347604,0.48322147651
downtime-r-go down,10155,0.592990226497,0.571428571429
right--struggle,10155,0.593755528146,0.441025641026
appear-r-punch,10155,0.594378670368,0.417127071823
escape--search,10155,0.594386340815,0.375
name--play,10155,0.594859726581,0.428571428571
order--stay,10155,0.594901459807,0.5
escape-r-pull off,10155,0.594953586118,0.428571428571
check - in--treatment,10155,0.595026898863,0.357142857143
bring-r-come,10155,0.595586910466,0.357142857143
beat-r-unsteady,10155,0.595586910466,0.357142857143
escape--manhunt,10155,0.595650018459,0.5
bomb--round,10155,0.596297658936,0.428571428571
disrupt-r-problem,10155,0.597047342866,0.571428571429
assault--survive,10155,0.597208635707,0.428571428571
action-r-disciplinary,10155,0.598015266718,0.461538461538
contest--hit,10155,0.598803300401,0.571428571429
fall-r-nominate,10155,0.598902292149,0.535714285714
domination-r-extend,10155,0.599391871955,0.412121212121
floor--recover,10155,0.599396366423,0.432203389831
imprison-r-intent,10155,0.600343505013,0.52380952381
extinguish-r-fight,10155,0.600676456681,0.571428571429
change-r-news,10155,0.600756910728,0.357142857143
make off-r-robbery,10155,0.601130526194,0.571428571429
permit-r-repair,10155,0.601489393008,0.571428571429
decide--end,10155,0.601930865945,0.357142857143
fight-r-finish,10155,0.602047998484,0.47619047619
concern-r-store,10155,0.602528326337,0.428571428571
do-r-lawyer,10155,0.602538087169,0.428571428571
round--wrestle,10155,0.605044604943,0.466666666667
escape--take hostage,10155,0.605812538156,0.5
extend-r-restore,10155,0.605966742627,0.571428571429
interested--job,10155,0.606366090432,0.357142857143
manage--restore,10155,0.607700370072,0.5
assault--sentence,10155,0.608151608122,0.538905252823
arrival--drama,10155,0.608224275166,0.5
break-r-repair,10155,0.608489806703,0.5
competitive-r-test,10155,0.609832152697,0.428571428571
seacom downtime-r-update,10155,0.609980860098,0.5
outage--p2p control,10155,0.610271285421,0.5
bring--capacity,10155,0.611570768097,0.470833333333
return-r-show door,10155,0.611892665602,0.5
decide-r-job,10155,0.612109506845,0.357142857143
house-r-move to,10155,0.612719528606,0.428571428571
send-r-survive,10155,0.614408260281,0.428571428571
send-r-try,10155,0.614408260281,0.428571428571
check out--violation,10155,0.614427169956,0.5
display-r-dominance,10155,0.614821120086,0.428571428571
fire--replace,10155,0.615603014816,0.5
count-r-drop,10155,0.618080031382,0.439595192916
assault--conviction,10155,0.619031784245,0.571428571429
bout--competitive,10155,0.619102311858,0.428571428571
count-r-unsteady,10155,0.619535995693,0.428571428571
escape--fallout,10155,0.619610453661,0.628712871287
check into--know,10155,0.619644373363,0.5
restore--seacom,10155,0.619734306507,0.535714285714
break--take place,10155,0.619828374368,0.428571428571
first time--test,10155,0.619950837338,0.428571428571
arson--charge,10155,0.62073260173,0.463386727689
flee-r-smash,10155,0.620763213161,0.5
block-r-incident,10155,0.621241489343,0.5
drive-r-take hostage,10155,0.621785932424,0.5
flee--hold hostage,10155,0.622443572747,0.357142857143
decide--fire,10155,0.622465761532,0.52380952381
stop-r-win,10155,0.622881184759,0.481481481481
fire--see,10155,0.623582042154,0.357142857143
interested-r-job,10155,0.623582042154,0.357142857143
round--score,10155,0.62405548076,0.428571428571
bout--test,10155,0.624833139948,0.428571428571
put on-r-recover,10155,0.624841947994,0.410526315789
bout-r-round,10155,0.624932782122,0.428571428571
ensure-r-monitor,10155,0.625485914809,0.5
in the making-r-move,10155,0.627860189946,0.428571428571
capacity--up to 83 %,10155,0.628238147256,0.514285714286
ask-r-break,10155,0.628332265697,0.357142857143
check into--remain,10155,0.628710074521,0.428571428571
bring-r-online,10155,0.629248699573,0.4
decide-r-hire,10155,0.630640964532,0.428571428571
conference--introduce,10155,0.630795935035,0.571428571429
drive--sentence,10155,0.630993175806,0.357142857143
arm--escape,10155,0.63221907263,0.547619047619
serve--transport,10155,0.635177940857,0.571428571429
incident--response,10155,0.635734290873,0.5
bout-r-meet,10155,0.635972484861,0.428571428571
competitive-r-first time,10155,0.636112333852,0.428571428571
improve-r-knockout,10155,0.636147692925,0.571428571429
bomb-r-hand,10155,0.636248732779,0.428571428571
appear--damage,10155,0.63721745443,0.450980392157
dominate-r-fight,10155,0.637220779955,0.428571428571
face-r-smuggle,10155,0.637337794442,0.571428571429
appear-r-sixth,10155,0.638091721883,0.470588235294
challenge--meet,10155,0.638103893445,0.5
disciplinary-r-incident,10155,0.639330076953,0.5
check into--stay,10155,0.6396542268,0.584507042254
bout--triumphant,10155,0.640539790567,0.428571428571
assault--serve,10155,0.64106520604,0.542418169673
life in prison--transfer,10155,0.641361519414,0.357142857143
life in prison-r-transfer,10155,0.641361519414,0.357142857143
display-r-stoppage,10155,0.641823224248,0.5
put on-r-right hand,10155,0.641915259577,0.485436893204
hold hostage-r-pull on,10155,0.642614441905,0.571428571429
stop-r-go down,10155,0.64329798843,0.428571428571
restore--service,10155,0.644297190184,0.600166944908
box-r-easy,10155,0.644545581071,0.571428571429
feedback-r-go down,10155,0.644683342711,0.571428571429
put on--recover,10155,0.645337796608,0.48623853211
duty-r-relieved,10155,0.645619508732,0.529850746269
capture-r-on the run,10155,0.646758736806,0.642857142857
bring--punch,10155,0.646886088561,0.5
incident--sever,10155,0.648946614628,0.5
escape--smuggle,10155,0.649005503083,0.514285714286
receive--repair,10155,0.650160740152,0.531007751938
case--plea,10155,0.650209300036,0.357142857143
find-r-prohibit,10155,0.650284296566,0.556962025316
damage-r-sixth,10155,0.651074994306,0.420454545455
appear-r-damage,10155,0.651230250472,0.450980392157
jailbreak-r-subject to,10155,0.652005060027,0.428571428571
escape--trigger,10155,0.652328727049,0.5
bring--online,10155,0.653183436207,0.4
round--stoppage,10155,0.653385960158,0.428571428571
bout-r-emerge,10155,0.653570021428,0.5
burglary--imprison,10155,0.655366299351,0.535714285714
break--feel,10155,0.655644085345,0.357142857143
change-r-think,10155,0.656109548676,0.375
conviction-r-incident,10155,0.657950383118,0.527472527473
downtime-r-problem,10155,0.658108296182,0.589869281046
hold hostage--life in prison,10155,0.659037615106,0.357142857143
assault-r-convict,10155,0.65970719623,0.536621823617
commit--fire,10155,0.660052345724,0.5
escape--pull off,10155,0.660428923025,0.428571428571
claim--move,10155,0.660433852747,0.5
beat-r-dominate,10155,0.662490259383,0.5
escape-r-transport,10155,0.662790511539,0.661670235546
fallout-r-incident,10155,0.664160170592,0.5
check in-r-confirmation,10155,0.664306214375,0.428571428571
fit--stubbornness,10155,0.66435010916,0.428571428571
escape--lockdown,10155,0.664586135586,0.571428571429
