index,output.relations_noOffset,aqs,aqs_initial
bringing-r-count,10155,0.46250448613,0.285714285714
estimated--scooping up,10155,0.463016366432,0.357142857143
full capacity-r-running,10155,0.463223543087,0.357142857143
repair--using,10155,0.463573892062,0.285714285714
issues-r-update,10155,0.463875335493,0.285714285714
wished-r-worth,10155,0.46436137964,0.304545454545
fifth--right,10155,0.464513226425,0.238095238095
domination-r-shares,10155,0.464708378948,0.260162601626
came-r-punch,10155,0.464749912621,0.285714285714
came--punch,10155,0.464749912621,0.285714285714
fifth-r-round,10155,0.465236370048,0.237804878049
experienced-r-problem,10155,0.465476438916,0.455017301038
belief-r-stubbornness,10155,0.4656034912,0.214285714286
defending-r-won,10155,0.466820968693,0.285714285714
wished--worth,10155,0.466996433416,0.31746031746
right--stopped,10155,0.467031349799,0.357142857143
rise--waved,10155,0.46745998221,0.357142857143
downtime-r-experiencing,10155,0.467896623141,0.357142857143
extended-r-shares,10155,0.468040590785,0.260162601626
approves-r-settling in,10155,0.468772656369,0.285714285714
accident--plea,10155,0.46887030492,0.285714285714
indecency--sentence,10155,0.469031671439,0.38036809816
full capacity--services,10155,0.469101831369,0.357142857143
anonymous-r-estimated,10155,0.469944668657,0.349206349206
sentence--served,10155,0.470441859108,0.357142857143
handcuffing-r-walking,10155,0.470560508791,0.285714285714
dumped--round,10155,0.470982817235,0.285714285714
impact-r-repair,10155,0.47109721688,0.402597402597
captured-r-tips,10155,0.471221035207,0.285714285714
made--walked,10155,0.471438513822,0.267857142857
experienced--explained,10155,0.471701515409,0.357142857143
fleeing-r-took,10155,0.471822237286,0.357142857143
escape-r-happened,10155,0.471869439756,0.428571428571
floored-r-recovered,10155,0.472207667069,0.315789473684
custody-r-serving,10155,0.47265581138,0.357142857143
one--recognized,10155,0.472909097697,0.285714285714
handcuffed-r-stole,10155,0.473091240734,0.285714285714
gave-r-stopping,10155,0.473205672417,0.291411042945
escape-r-pat - downs,10155,0.47326809233,0.357142857143
fire--significant,10155,0.473371805185,0.357142857143
defending--round,10155,0.473375340084,0.285714285714
fired--in wheelchair,10155,0.473591938914,0.285714285714
fired-r-in wheelchair,10155,0.473591938914,0.285714285714
in wheelchair-r-pulled,10155,0.473591938914,0.285714285714
in wheelchair--pulled,10155,0.473591938914,0.285714285714
checked in-r-left,10155,0.473835184175,0.285714285714
rounds--stopping,10155,0.474074414768,0.357142857143
identify--investigation,10155,0.474508581373,0.285714285714
second--wrestled,10155,0.474575867312,0.285714285714
defending-r-fight,10155,0.475099332595,0.324675324675
answer-r-pulling,10155,0.475124497745,0.357142857143
fallout-r-recaptured,10155,0.475188549183,0.357142857143
fired-r-move,10155,0.475670774189,0.357142857143
action--facing,10155,0.475861881079,0.3
appeared-r-round,10155,0.476154894998,0.357142857143
fight--stopping,10155,0.476511126871,0.292396313364
stole--wearing,10155,0.476688303221,0.285714285714
fight--gave,10155,0.476931199407,0.304093567251
second-r-wrestled,10155,0.477154052444,0.285714285714
extended--shares,10155,0.477677280389,0.331125827815
drive--restrained,10155,0.478747478115,0.357142857143
dominance--stoppage,10155,0.479462617468,0.285714285714
estimates-r-weather conditions,10155,0.479990167373,0.402597402597
checks into--checks out,10155,0.480242141407,0.5
blow-r-punches,10155,0.480303319725,0.30612244898
checked out-r-getting,10155,0.480487138071,0.357142857143
received--transfer,10155,0.48052219282,0.357142857143
incident-r-termination,10155,0.480850741834,0.357142857143
canned--hired,10155,0.480987063285,0.357142857143
assault--sentenced,10155,0.481023619603,0.551020408163
driving--stay,10155,0.481327918445,0.285714285714
heist--smashing,10155,0.481351618332,0.357142857143
damage-r-face,10155,0.481819979467,0.357142857143
shoeless-r-use,10155,0.482523703751,0.428571428571
beating-r-bringing,10155,0.482688321882,0.285714285714
estimates-r-repair time,10155,0.482888332327,0.402597402597
remaining--retain,10155,0.483875468658,0.214285714286
remaining--round,10155,0.483875468658,0.214285714286
remaining-r-stopped,10155,0.483875468658,0.214285714286
put on--right hand,10155,0.483984574637,0.294117647059
checked in-r-deadline,10155,0.484255738103,0.357142857143
found-r-wet,10155,0.484309987153,0.357142857143
escaped--sentence,10155,0.484601508721,0.357142857143
restoration--work,10155,0.48551578659,0.428571428571
named-r-relieved,10155,0.485694803956,0.285714285714
estimated--set fire,10155,0.486287336216,0.349206349206
ordered--treatment,10155,0.486536666266,0.5
restrained-r-took,10155,0.486664268003,0.357142857143
received-r-tried,10155,0.487073809941,0.357142857143
sentence--stay,10155,0.487134312347,0.357142857143
tactics--third,10155,0.487158427985,0.349206349206
allowing-r-signed,10155,0.487180928056,0.285714285714
landed-r-struggling,10155,0.487421425604,0.311827956989
floored-r-knockouts,10155,0.48747578121,0.352272727273
decided-r-ordered,10155,0.487884272436,0.428571428571
beaten--knocking out,10155,0.488104478867,0.285714285714
is-r-move,10155,0.488138510341,0.428571428571
contingency-r-scrambling,10155,0.488311908991,0.5
defensive-r-prohibited,10155,0.488459684834,0.428571428571
making off-r-scooping up,10155,0.48933865539,0.417582417582
facing--found,10155,0.489676260709,0.357142857143
count-r-gave,10155,0.489702238586,0.31747311828
damage-r-landed,10155,0.489811125218,0.285714285714
attacking-r-stay,10155,0.490169483255,0.5
fleeing--heist,10155,0.490710243708,0.285714285714
received--tips,10155,0.490759382332,0.357142857143
disciplinary--facing,10155,0.490963376318,0.304347826087
improved-r-satisfied,10155,0.491194583761,0.428571428571
incident--on the run,10155,0.491429452769,0.285714285714
bombed--putting down,10155,0.491473357236,0.357142857143
answer--walking,10155,0.491860175882,0.357142857143
commit--theft,10155,0.491986704284,0.285714285714
fixed-r-in,10155,0.492199458331,0.428571428571
estimated-r-scooping up,10155,0.492700335224,0.342857142857
initial estimates-r-repair,10155,0.492909073111,0.428571428571
responsible-r-state - owned,10155,0.493543506443,0.357142857143
news--took place,10155,0.493573426926,0.285714285714
facing-r-incident,10155,0.493837508165,0.285714285714
investigating-r-robbery,10155,0.494198718848,0.5
one-r-recognized,10155,0.494386287986,0.285714285714
commit-r-theft,10155,0.494554271639,0.30612244898
pulls-r-riding,10155,0.494701153556,0.428571428571
pin--stabbed,10155,0.49470226587,0.416666666667
fired-r-pulled,10155,0.494855353387,0.357142857143
fight--won,10155,0.494965879542,0.350649350649
dropped--gave,10155,0.495113057899,0.30593220339
outage--restored,10155,0.495183119945,0.369047619048
escape--termination,10155,0.495491858991,0.46875
finalized--operational permits,10155,0.49565661829,0.357142857143
case--deal,10155,0.496258860305,0.285714285714
change--going,10155,0.496307907404,0.224489795918
drove-r-facing,10155,0.496328058492,0.285714285714
sentence--serving,10155,0.496690465413,0.384778012685
damage--sixth,10155,0.497223838121,0.25
downtime--scrambling,10155,0.497567088395,0.357142857143
escaping--grabbing,10155,0.497806909629,0.357142857143
attorney--rehires,10155,0.497892090111,0.428571428571
checking in--leaving,10155,0.498259877213,0.428571428571
return-r-working,10155,0.498306053182,0.428571428571
appeared--punches,10155,0.498592996008,0.349673202614
commit-r-intent,10155,0.498634622224,0.369047619048
count--fight,10155,0.498814666532,0.3367003367
cuts-r-services,10155,0.499103130918,0.357142857143
given--sentences,10155,0.499213475299,0.357142857143
round--struggling,10155,0.499502058965,0.281818181818
sent--trying,10155,0.499600287175,0.285714285714
survive-r-trying,10155,0.499600287175,0.285714285714
sent--survive,10155,0.499600287175,0.285714285714
armed-r-searching,10155,0.500436237454,0.357142857143
bring back-r-playoffs,10155,0.500456749302,0.285714285714
assault--suing,10155,0.500600513366,0.571428571429
displayed-r-round,10155,0.500786485416,0.357142857143
receiving-r-treatment,10155,0.500965791659,0.347826086957
ended-r-signed,10155,0.500987455691,0.285714285714
blow--sixth,10155,0.501206692136,0.30612244898
change--register,10155,0.501728172674,0.285714285714
repair--sub - sea repairs,10155,0.501832968554,0.428571428571
eliminated--round,10155,0.502517381732,0.285714285714
manhunt--transfer,10155,0.503171660392,0.285714285714
case-r-driving,10155,0.504263036278,0.355263157895
bring back-r-eliminated,10155,0.504707876117,0.5
extinguished-r-fire,10155,0.504845193497,0.428571428571
allowed-r-argued,10155,0.504896517652,0.285714285714
checked in--confirmation,10155,0.505382179588,0.357142857143
round--stopping,10155,0.505518052644,0.285714285714
questioned--searching,10155,0.50587179648,0.357142857143
handcuffed-r-took off,10155,0.505877022723,0.428571428571
catches--fire,10155,0.506115691898,0.428571428571
attorney--had enough,10155,0.506156212259,0.428571428571
fired-r-taking over,10155,0.506534647304,0.285714285714
round-r-scoring,10155,0.506967784441,0.285714285714
escape--one,10155,0.50700675658,0.428571428571
bout--rounds,10155,0.507593950635,0.285714285714
emerged-r-met,10155,0.507593950635,0.285714285714
bout-r-triumphant,10155,0.507593950635,0.285714285714
bout--met,10155,0.507593950635,0.285714285714
first time-r-tests,10155,0.508271584856,0.285714285714
bout--first time,10155,0.508271584856,0.285714285714
bout-r-tests,10155,0.508271584856,0.285714285714
stirred--urging on,10155,0.508324243666,0.357142857143
burned--chance,10155,0.509035245975,0.357142857143
placement--settling in,10155,0.509320750453,0.285714285714
forced-r-took,10155,0.509574065701,0.404761904762
fleeing-r-life in prison,10155,0.509641958533,0.428571428571
recovered-r-right hand,10155,0.510622536916,0.306818181818
heist-r-hit,10155,0.510715365783,0.445753033547
indicate--repair,10155,0.511237212097,0.357142857143
entered-r-shopping,10155,0.511438415993,0.469387755102
acted-r-urging on,10155,0.511731938013,0.357142857143
operational permits--repair,10155,0.511789914269,0.428571428571
established-r-treatment,10155,0.512578871156,0.238095238095
contingency--plans,10155,0.512583178512,0.357142857143
going-r-think,10155,0.512739864072,0.285714285714
count--stopping,10155,0.512747906343,0.372210953347
count--unsteady,10155,0.512776081368,0.285714285714
beating--unsteady,10155,0.512776081368,0.285714285714
came--unsteady,10155,0.512776081368,0.285714285714
came-r-unsteady,10155,0.512776081368,0.285714285714
bringing--came,10155,0.512776081368,0.285714285714
restored-r-seacom,10155,0.513229505104,0.485714285714
acted--stirred,10155,0.513709325637,0.461538461538
currents--sub - sea repairs,10155,0.513791132069,0.428571428571
convicted-r-given,10155,0.514329741134,0.279569892473
fleeing--leaving,10155,0.514425701852,0.428571428571
fired-r-transfer,10155,0.514588943937,0.357142857143
case--stint,10155,0.514928332706,0.357142857143
firing--replacing,10155,0.515045177842,0.357142857143
bringing--count,10155,0.515469753297,0.285714285714
beating--bringing,10155,0.515469753297,0.285714285714
beating-r-came,10155,0.515469753297,0.285714285714
came--count,10155,0.515469753297,0.285714285714
bringing--capacity,10155,0.515872718425,0.45
risking-r-violation,10155,0.517205577804,0.5
checked in--left,10155,0.517698013786,0.428571428571
asked-r-news,10155,0.518459916461,0.357142857143
lockdown-r-triggered,10155,0.518544595364,0.428571428571
questioned-r-searching,10155,0.518723740008,0.357142857143
fire-r-occurred,10155,0.518899957671,0.5
drive-r-forced,10155,0.519139950434,0.401515151515
outage-r-repairs,10155,0.519601624536,0.428571428571
dropped-r-fight,10155,0.519630090591,0.377532228361
eliminated-r-round,10155,0.519811285935,0.285714285714
required--treatment,10155,0.520047516644,0.444444444444
escape--incident,10155,0.520219070378,0.285714285714
raid-r-stolen,10155,0.52038346927,0.5
know--trust,10155,0.520489889655,0.357142857143
sentences-r-serving,10155,0.520537522855,0.547619047619
given-r-stabbing,10155,0.520896056903,0.363636363636
acted--chants,10155,0.521247510643,0.350649350649
home-r-rammed,10155,0.521325682091,0.406626506024
escape-r-incident,10155,0.521510330361,0.357142857143
drove--escaping,10155,0.521565662357,0.428571428571
fire-r-under investigation,10155,0.52228579118,0.428571428571
manhunt--tips,10155,0.522611585758,0.357142857143
resulted in--services,10155,0.522725667152,0.357142857143
stolen--worth,10155,0.522861277152,0.428571428571
break--fix,10155,0.523150291096,0.428571428571
housed--moved to,10155,0.523594751717,0.357142857143
sixth--stopping,10155,0.523692075456,0.323795180723
action-r-facing,10155,0.523705449387,0.324675324675
sentences-r-visited,10155,0.524406799445,0.263440860215
accident--case,10155,0.524783680909,0.428571428571
dropped--stopping,10155,0.524990447593,0.352535421327
escaped-r-move,10155,0.525065672106,0.571428571429
beaten-r-knocking out,10155,0.525782448547,0.357142857143
did--lawyer,10155,0.525784467613,0.357142857143
commit-r-rape,10155,0.526335450298,0.430769230769
problems-r-weather conditions,10155,0.526465759742,0.466666666667
hired-r-left,10155,0.52676975379,0.285714285714
going--took place,10155,0.52676975379,0.285714285714
left-r-signed,10155,0.52676975379,0.285714285714
left--signed,10155,0.52676975379,0.285714285714
going-r-took place,10155,0.52676975379,0.285714285714
stole--walked,10155,0.52699251857,0.357142857143
showed up--spent,10155,0.527044494119,0.357142857143
convicted--visited,10155,0.527124755203,0.263440860215
offender--sentence,10155,0.52758168854,0.357142857143
found--hungry,10155,0.528204097178,0.357142857143
conviction-r-driving,10155,0.528339266359,0.428571428571
drove-r-making off,10155,0.528563266221,0.414285714286
right hand-r-round,10155,0.52871990948,0.336363636364
charges-r-serving,10155,0.529193170321,0.357142857143
notified--permits,10155,0.529377291504,0.41393442623
dumped-r-stopped,10155,0.530123947137,0.357142857143
escaped--tried,10155,0.530261556212,0.428571428571
convicted--sentence,10155,0.530281282882,0.357142857143
indicate-r-repair,10155,0.531018275237,0.428571428571
dominance--round,10155,0.531154772806,0.357142857143
capacity-r-up to 83%,10155,0.531159652637,0.5
given-r-visited,10155,0.531331350897,0.334645669291
going-r-happen,10155,0.531764594627,0.5
round-r-wrestled,10155,0.531946404436,0.349206349206
domination--shares,10155,0.532016948256,0.324324324324
answer--stealing,10155,0.532261754663,0.428571428571
gone-r-left,10155,0.533231247209,0.571428571429
indicate-r-initial estimates,10155,0.533432446812,0.428571428571
move--replacing,10155,0.533769879631,0.5
driving--rear - ended,10155,0.534117377694,0.285714285714
fired--took hostage,10155,0.534436390565,0.357142857143
broke out--fire,10155,0.534852196261,0.514285714286
heist--hit,10155,0.535156674828,0.428833022967
caching solution--help,10155,0.535164614937,0.428571428571
ended--fifth,10155,0.535513586807,0.285714285714
hand--recovered,10155,0.53631066655,0.318965517241
fire-r-saw,10155,0.536510118757,0.428571428571
appeared-r-survived,10155,0.536640373703,0.357142857143
convicted--serving,10155,0.537033592273,0.357142857143
displayed--dominance,10155,0.537102805487,0.357142857143
stopped--went down,10155,0.53721815936,0.357142857143
agreed--remain,10155,0.537343514485,0.357142857143
pulling off-r-recognized,10155,0.537432715495,0.357142857143
appeared--sixth,10155,0.53781484201,0.283582089552
pulling off-r-transfer,10155,0.537895932005,0.428571428571
defensive-r-smuggled,10155,0.537946721872,0.428571428571
heist--smash,10155,0.538596154466,0.357142857143
expected-r-restored,10155,0.538637703233,0.428571428571
fire-r-knocked down,10155,0.538847608302,0.384615384615
fight-r-help,10155,0.539599661035,0.428571428571
sentences--visited,10155,0.540901034746,0.303738317757
altercation--help,10155,0.541547272358,0.428571428571
rammed-r-spate,10155,0.542871496253,0.428571428571
fight-r-knocking out,10155,0.543157287916,0.31746031746
escape--recommended,10155,0.543895825543,0.428571428571
capacity--remaining,10155,0.543904185142,0.357142857143
case--sentence,10155,0.543989171564,0.369047619048
sued-r-terminated,10155,0.544553513091,0.428571428571
named-r-played,10155,0.545045406446,0.285714285714
named-r-served,10155,0.545045406446,0.285714285714
arrest-r-violating,10155,0.545579390458,0.428571428571
probation--stay,10155,0.546025199873,0.357142857143
leading--offered,10155,0.546109829303,0.5
lied--stay,10155,0.546529104496,0.285714285714
attack--survived,10155,0.546574786561,0.485714285714
handcuffed-r-overpowered,10155,0.54668524965,0.357142857143
dumped-r-right,10155,0.547194660756,0.357142857143
identify-r-investigation,10155,0.547798118731,0.428571428571
normal--restored,10155,0.548779775719,0.428571428571
fired--forced,10155,0.548851817871,0.428571428571
securing-r-work,10155,0.548988193345,0.428571428571
landed-r-punches,10155,0.549269054302,0.414285714286
committed-r-fired,10155,0.549292073792,0.428571428571
affected-r-traffic,10155,0.549439469786,0.509009009009
appeared--looking,10155,0.549462254061,0.357142857143
hand--knockouts,10155,0.549636660749,0.487980769231
broke out-r-fire,10155,0.549961905177,0.464285714286
hired-r-signed,10155,0.550246956698,0.285714285714
position-r-terminated,10155,0.550246956698,0.285714285714
position--terminated,10155,0.550246956698,0.285714285714
planned-r-round,10155,0.550246956698,0.285714285714
planned--round,10155,0.550246956698,0.285714285714
playoffs-r-round,10155,0.550246956698,0.285714285714
blindsided-r-placement,10155,0.551133683678,0.428571428571
drive--forced,10155,0.551321675061,0.436974789916
repair time-r-weather conditions,10155,0.551424149765,0.466666666667
round--stopped,10155,0.551541099823,0.408572048611
incident-r-services,10155,0.552220654575,0.428571428571
running-r-services,10155,0.552472721524,0.428571428571
expected--outage,10155,0.552888227374,0.428571428571
dominance-r-scoring,10155,0.553365757113,0.357142857143
change--traveled,10155,0.553401808441,0.285714285714
hand-r-recovered,10155,0.5537135746,0.314285714286
escape--tips,10155,0.554597090847,0.357142857143
competitive--first time,10155,0.555054294397,0.357142857143
defeats-r-rounds,10155,0.555638016572,0.5
checked into-r-help,10155,0.555811300514,0.428571428571
outage--using,10155,0.557366301094,0.5
fleeing--smash,10155,0.557586049866,0.357142857143
conviction--stay,10155,0.558444686773,0.428571428571
fire-r-see,10155,0.558675431091,0.285714285714
checked--job,10155,0.558675431091,0.285714285714
checked-r-job,10155,0.558675431091,0.285714285714
decided--job,10155,0.558675431091,0.285714285714
defending--fight,10155,0.558834807543,0.395604395604
escape-r-transfer,10155,0.559217600652,0.428571428571
damage-r-punches,10155,0.559619766148,0.438775510204
punch-r-unsteady,10155,0.559671178907,0.357142857143
captured-r-escape,10155,0.559915812634,0.5
online-r-service,10155,0.559949797369,0.5
escape-r-triggered,10155,0.560020493291,0.428571428571
injured--visiting,10155,0.560122422,0.428571428571
floored-r-right hand,10155,0.560307062741,0.428571428571
fallout-r-on the run,10155,0.560527225337,0.357142857143
change--news,10155,0.561091580074,0.238095238095
published--transit,10155,0.561205892405,0.5
call - out--received,10155,0.561237969365,0.486486486486
dumped-r-round,10155,0.561736777702,0.357142857143
traffic priorities--working,10155,0.561907934626,0.428571428571
gave--stopping,10155,0.562412525445,0.432464454976
jailbreak--pat - downs,10155,0.562677413833,0.428571428571
change--think,10155,0.562988402938,0.285714285714
asked--broke,10155,0.562988402938,0.285714285714
heist-r-smash,10155,0.563580131294,0.357142857143
blaze--demolished,10155,0.563780360757,0.357142857143
dominance-r-stoppage,10155,0.56382178599,0.357142857143
displayed-r-scoring,10155,0.56382178599,0.357142857143
scoring-r-stoppage,10155,0.56382178599,0.357142857143
assault-r-sent,10155,0.563893851119,0.357142857143
assault--trying,10155,0.564574517303,0.357142857143
internet and mobile services-r-suffered,10155,0.56532172204,0.428571428571
disciplinary-r-escape,10155,0.565962045959,0.5
bringing--update,10155,0.566440574846,0.428571428571
sentences-r-stabbing,10155,0.566661465505,0.438775510204
leading-r-offered,10155,0.568465432422,0.5
remaining--stopped,10155,0.568921608287,0.285714285714
bring back-r-planned,10155,0.568992439724,0.357142857143
chants-r-urging on,10155,0.569348851735,0.428571428571
belief-r-fit,10155,0.569409775617,0.285714285714
belief--fit,10155,0.569409775617,0.285714285714
online--service,10155,0.569524868147,0.428571428571
scrambling-r-use,10155,0.571087936496,0.520408163265
incident-r-severed,10155,0.571962734069,0.5
convicted-r-visited,10155,0.572385811348,0.326446280992
experiencing-r-problems,10155,0.572449016802,0.5
drove--facing,10155,0.572699527654,0.357142857143
dumped-r-fight,10155,0.574782775574,0.357142857143
captured-r-manhunt,10155,0.574975112772,0.428571428571
arrival-r-operational permits,10155,0.575034654463,0.428571428571
depending-r-estimates,10155,0.575429334773,0.469387755102
cut-r-experienced,10155,0.575884538072,0.5
stopping-r-won,10155,0.577102584423,0.428571428571
on foot--took hostage,10155,0.577846833093,0.428571428571
pushing out--replacement,10155,0.577981655533,0.428571428571
beaten-r-fight,10155,0.578030350364,0.357142857143
connectivity-r-problems,10155,0.578183489701,0.47619047619
revoked--sentence,10155,0.57862643026,0.421875
suffered-r-tried,10155,0.578639855136,0.428571428571
loaned-r-position,10155,0.578736293975,0.428571428571
alarm-r-blaze,10155,0.578908718064,0.5
affecting--service,10155,0.579686207208,0.5
appeared-r-landed,10155,0.580078363979,0.464285714286
assault-r-trying,10155,0.581084768729,0.357142857143
challenge--keep,10155,0.581491809666,0.428571428571
one-r-tips,10155,0.582194071336,0.357142857143
implement-r-plans,10155,0.582231169283,0.428571428571
conviction--sentence,10155,0.582905882769,0.5
broke-r-took place,10155,0.582962062244,0.357142857143
burned-r-dissolution,10155,0.583810013319,0.428571428571
imprisoned-r-sentences,10155,0.583958249453,0.417582417582
change-r-going,10155,0.584529924933,0.438775510204
held hostage-r-life in prison,10155,0.584539498311,0.285714285714
life in prison--sentenced,10155,0.584539498311,0.285714285714
fleeing-r-sentenced,10155,0.584539498311,0.285714285714
fleeing-r-held hostage,10155,0.584539498311,0.285714285714
fleeing--transfer,10155,0.584539498311,0.285714285714
fleeing--sentenced,10155,0.584539498311,0.285714285714
expected-r-outage,10155,0.584829474136,0.444444444444
fleeing-r-pulled on,10155,0.584893600607,0.5
hired--left,10155,0.584992909321,0.357142857143
capacity--traffic priorities,10155,0.586134510137,0.428571428571
attack--charges,10155,0.586343198901,0.5
downtime-r-went down,10155,0.58702951647,0.571428571429
disciplinary-r-fallout,10155,0.587502085928,0.428571428571
grateful-r-treatment,10155,0.587513419181,0.5
facing--termination,10155,0.587659790236,0.357142857143
blaze--lost,10155,0.588420001941,0.428571428571
rear - ended--stay,10155,0.5887127582,0.428571428571
stabbing-r-visited,10155,0.588726320315,0.389763779528
emerged-r-triumphant,10155,0.588835718267,0.428571428571
fire--tackled,10155,0.588938522757,0.428571428571
dominance-r-round,10155,0.589103646913,0.357142857143
felt--going,10155,0.589407400736,0.357142857143
remaining-r-round,10155,0.58956113448,0.357142857143
emerged--met,10155,0.589827421126,0.357142857143
emerged--triumphant,10155,0.589827421126,0.357142857143
escaped--facing,10155,0.590166271596,0.508928571429
decided--hired,10155,0.591022861805,0.357142857143
bout-r-first time,10155,0.591085825158,0.357142857143
bout-r-competitive,10155,0.591085825158,0.357142857143
ordered--stay,10155,0.592363537311,0.5
count-r-fight,10155,0.592436562242,0.436583811345
escape--manhunt,10155,0.59264964345,0.5
right--struggling,10155,0.592658284852,0.441025641026
convicted--given,10155,0.593211402144,0.322429906542
checked - in--treatment,10155,0.594359577928,0.357142857143
escape-r-pulling off,10155,0.595062030413,0.428571428571
problems--suffered,10155,0.595191277717,0.5
contest--hit,10155,0.595477831197,0.571428571429
named--played,10155,0.595560174789,0.428571428571
housed--termination,10155,0.595667479225,0.571428571429
bringing-r-came,10155,0.595816990924,0.357142857143
beating-r-unsteady,10155,0.595816990924,0.357142857143
appeared-r-punches,10155,0.5958172958,0.417127071823
assault--survive,10155,0.597209101831,0.428571428571
bombed--round,10155,0.597248504117,0.428571428571
disrupts-r-problem,10155,0.597270629018,0.571428571429
making off-r-robbery,10155,0.597989339894,0.571428571429
extinguished-r-fight,10155,0.598551621676,0.571428571429
action-r-disciplinary,10155,0.598812039819,0.461538461538
imprisoned-r-intent,10155,0.599879092508,0.52380952381
domination-r-extended,10155,0.59999373064,0.412121212121
fell-r-nominated,10155,0.600845364991,0.535714285714
floored--recovered,10155,0.601019934082,0.432203389831
change-r-news,10155,0.60142638812,0.357142857143
drove--grabbed,10155,0.60165370134,0.560827250608
did-r-lawyer,10155,0.602062236745,0.428571428571
concern-r-stored,10155,0.602149315655,0.428571428571
fight-r-finished,10155,0.602150493355,0.47619047619
convicted-r-sentence,10155,0.60228356936,0.428571428571
affected-r-outage,10155,0.60306308791,0.505980861244
cause--investigation,10155,0.603122799624,0.480519480519
decided--ended,10155,0.603347298887,0.357142857143
convicted--sentences,10155,0.603953706991,0.478260869565
round--wrestled,10155,0.604292272799,0.466666666667
managed--restore,10155,0.604996734773,0.5
escape--searching,10155,0.605301886057,0.428571428571
permit-r-repair,10155,0.605633243587,0.571428571429
escape--took hostage,10155,0.606120336304,0.5
interested--job,10155,0.606936340547,0.357142857143
fight--stopped,10155,0.608641838421,0.428571428571
arrival--drama,10155,0.608939792045,0.5
returns-r-shown door,10155,0.609759057377,0.5
competitive-r-tests,10155,0.610017718705,0.428571428571
seacom downtime-r-updates,10155,0.610107608892,0.5
break-r-repaired,10155,0.611243651395,0.5
decided-r-job,10155,0.61278699288,0.357142857143
outage--p2p control,10155,0.613409686164,0.5
escape--fallout,10155,0.613456331368,0.628712871287
caught--fire,10155,0.613463483637,0.5
checked out--violation,10155,0.613695596447,0.5
displayed-r-dominance,10155,0.614234785886,0.428571428571
fired--replaced,10155,0.614356666153,0.5
sent-r-survive,10155,0.614936852968,0.428571428571
sent-r-trying,10155,0.614936852968,0.428571428571
assault--sentence,10155,0.616297159251,0.535593220339
housed-r-moved to,10155,0.616648084852,0.428571428571
stops-r-win,10155,0.616929976427,0.5
assault--conviction,10155,0.617348003543,0.571428571429
checks into--knows,10155,0.617563945331,0.5
blocking-r-incident,10155,0.617918080418,0.5
retain-r-stopped,10155,0.618256827552,0.497613365155
count-r-dropped,10155,0.618578582437,0.439595192916
drive-r-took hostage,10155,0.619161088782,0.5
bout--competitive,10155,0.619272401885,0.428571428571
restored--seacom,10155,0.619322776716,0.535714285714
count-r-unsteady,10155,0.61962007011,0.428571428571
broke--took place,10155,0.620324020941,0.428571428571
fleeing-r-smash,10155,0.62092661602,0.5
first time--tests,10155,0.621082825076,0.428571428571
decided--fire,10155,0.621988170691,0.52380952381
ensure-r-monitor,10155,0.622612128298,0.5
interested-r-job,10155,0.623114854066,0.357142857143
fire--see,10155,0.623114854066,0.357142857143
round--scoring,10155,0.623201445563,0.428571428571
fleeing--held hostage,10155,0.623347078931,0.357142857143
arson--charged,10155,0.623409027057,0.463386727689
extend-r-restored,10155,0.623612900418,0.571428571429
bout--tests,10155,0.625467445756,0.428571428571
bout-r-rounds,10155,0.625907954216,0.428571428571
put on-r-recovered,10155,0.626468091298,0.410526315789
survive--trying,10155,0.626583290646,0.428571428571
asked-r-broke,10155,0.627894742492,0.357142857143
checked into--remain,10155,0.628455675127,0.428571428571
capacity--up to 83%,10155,0.629146867496,0.514285714286
in the making-r-move,10155,0.629149190838,0.428571428571
decided-r-hired,10155,0.631289814084,0.428571428571
conference--introduced,10155,0.63249373127,0.571428571429
bombed-r-hand,10155,0.6331217561,0.428571428571
dominating-r-fight,10155,0.634198696501,0.428571428571
driving--sentence,10155,0.634261273053,0.357142857143
called-r-fire,10155,0.634822903501,0.554621848739
challenge--met,10155,0.635231257854,0.5
bout-r-met,10155,0.635715804319,0.428571428571
serving--transport,10155,0.636851918604,0.571428571429
competitive-r-first time,10155,0.63686226237,0.428571428571
improves-r-knockout,10155,0.637946791706,0.571428571429
disciplinary-r-incident,10155,0.637993656688,0.5
armed--escaped,10155,0.638026407963,0.547619047619
incident--response,10155,0.638376585536,0.5
appeared--damage,10155,0.638885999157,0.450980392157
checked into--stay,10155,0.639633220337,0.584507042254
captured-r-on the run,10155,0.640343541514,0.642857142857
appeared-r-sixth,10155,0.640393407234,0.470588235294
displayed-r-stoppage,10155,0.640763141001,0.5
held hostage-r-pulled on,10155,0.640819878766,0.571428571429
put on-r-right hand,10155,0.640976469367,0.485436893204
bout--triumphant,10155,0.641583677412,0.428571428571
life in prison--transfer,10155,0.642077108555,0.357142857143
life in prison-r-transfer,10155,0.642077108555,0.357142857143
stopped-r-went down,10155,0.642141997082,0.428571428571
box-r-easy,10155,0.643035396366,0.571428571429
charge-r-indecency,10155,0.643323141699,0.52380952381
fire--investigations,10155,0.644537061733,0.5
incident--severed,10155,0.646141397259,0.5
duties-r-relieved,10155,0.646172024883,0.529850746269
facing-r-smuggled,10155,0.646618179161,0.571428571429
put on--recovered,10155,0.646801121165,0.48623853211
escape--triggered,10155,0.647669838491,0.5
drive-r-escape,10155,0.647967817354,0.571428571429
