!amt_annotation_ids	!amt_worker_ids	orig_id	response	gold	start	end
P2NJYZDJJYDYZEXK0KHZCHEZ2FWVRXEWZ1NVJ2NZ	A14X3D8OM037XM	39:0@20@wsj/23/wsj_2381@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZ6YHZW1NQP3FJZ15SGGKZ	A2C7AMSJDELC7S	39:0@20@wsj/23/wsj_2381@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZ8AD4KKHX8AWZRKY7XXKZ	A1COEWJPEK7SLZ	39:0@20@wsj/23/wsj_2381@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZ6B3WWTZR6T6ZTWYFS1SZ	A1M0SEWUJYX9K0	39:0@20@wsj/23/wsj_2381@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZKB2CTDY3M9WZT8ZV8T2Z	A11DKC2IJVECXO	39:0@20@wsj/23/wsj_2381@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZHZ3WTV8B3W6Z1TM6TXY0	A10AKCTRPMAQQN	39:0@20@wsj/23/wsj_2381@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZFY4ZNV177YYJYKZPGY80	AKCPVJ2PBIDHN	39:0@20@wsj/23/wsj_2381@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZ7B86R8Z2KZSZ3YY0E9E0	ARU7VWGSD4JZ2	39:0@20@wsj/23/wsj_2381@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZCT2ZTKZHZA62XX0CSTVZ	A3SVC0WZT6RXIK	2:0@3@wsj/23/wsj_2371@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZ3Y5ZYTYYCZTZJ4ZSH010	A3DDC8XOWTIVFR	2:0@3@wsj/23/wsj_2371@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZCHEZ2FWVRXEWZ1NVJ2NZ	A14X3D8OM037XM	2:0@3@wsj/23/wsj_2371@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZ6YHZW1NQP3FJZ15SGGKZ	A2C7AMSJDELC7S	2:0@3@wsj/23/wsj_2371@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZ8AD4KKHX8AWZRKY7XXKZ	A1COEWJPEK7SLZ	2:0@3@wsj/23/wsj_2371@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZ6B3WWTZR6T6ZTWYFS1SZ	A1M0SEWUJYX9K0	2:0@3@wsj/23/wsj_2371@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZKB2CTDY3M9WZT8ZV8T2Z	A11DKC2IJVECXO	2:0@3@wsj/23/wsj_2371@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZHZ3WTV8B3W6Z1TM6TXY0	A10AKCTRPMAQQN	2:0@3@wsj/23/wsj_2371@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZFY4ZNV177YYJYKZPGY80	AKCPVJ2PBIDHN	2:0@3@wsj/23/wsj_2371@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
P2NJYZDJJYDYZEXK0KHZ7B86R8Z2KZSZ3YY0E9E0	ARU7VWGSD4JZ2	2:0@3@wsj/23/wsj_2371@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ6GWZSVHG8Y4TR7ZR5W8Z	A3SVC0WZT6RXIK	6:0@1@wsj/01/wsj_0109@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZXSZAM1YAHXZZRC06XX90	A1M0SEWUJYX9K0	6:0@1@wsj/01/wsj_0109@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZPY4ZPH8FP9FZP9XWPZ50	AKCPVJ2PBIDHN	6:0@1@wsj/01/wsj_0109@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZRWHZ5N8CEBWZ0XYETWY0	A168B0VAQ1RXKB	6:0@1@wsj/01/wsj_0109@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ2AXZXC5Y2ZQZXGZXVYE0	A10AKCTRPMAQQN	6:0@1@wsj/01/wsj_0109@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ6VC8QKZ493RZ0TCYJY0Z	A2M5QAJ3DHLJ5K	6:0@1@wsj/01/wsj_0109@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ5YSZY60YVX7PPQYNTZPZ	A1K5LBIIANERSY	6:0@1@wsj/01/wsj_0109@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZTWZGNTW2K89Z7NYXEXCZ	A291KO368YRYCR	6:0@1@wsj/01/wsj_0109@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZTXTZNRSZS3P8H70KZW90	ARU7VWGSD4JZ2	6:0@1@wsj/01/wsj_0109@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ6B9WQXZ45YXMK8ZCMBH0	A1KC5ZV1QG0CDI	6:0@1@wsj/01/wsj_0109@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37Z2X6030SENJNJVW1W6S2Z	AUAZYGJWM6JLK	20:0@41@wsj/24/wsj_2431@wsj@en@on	2	2	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37Z8JPTRJYXNAAP4MXT92C0	A1M0SEWUJYX9K0	20:0@41@wsj/24/wsj_2431@wsj@en@on	2	2	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37ZEYBY10Y8DK9AP25YPXS0	A1COEWJPEK7SLZ	20:0@41@wsj/24/wsj_2431@wsj@en@on	2	2	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37ZNZ2ZHJZHE10ZV7RCKWY0	AE8AULTREKN53	20:0@41@wsj/24/wsj_2431@wsj@en@on	2	2	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37Z3W7ZX6GTT83WX5Y9NYNZ	A26A3WWGG1I286	20:0@41@wsj/24/wsj_2431@wsj@en@on	2	2	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37Z7XVZPTWYAZ9TVEYW2AX0	A3SVC0WZT6RXIK	20:0@41@wsj/24/wsj_2431@wsj@en@on	2	2	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37ZRXYZ441DDGJZM9ZBT1E0	AKCPVJ2PBIDHN	20:0@41@wsj/24/wsj_2431@wsj@en@on	2	2	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37ZSYTPPNZBZTJZ39ZQAZT0	AS51Z6DBWM9JM	20:0@41@wsj/24/wsj_2431@wsj@en@on	2	2	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37ZBSPZWY4ANW0A5BY0JVR0	ARU7VWGSD4JZ2	20:0@41@wsj/24/wsj_2431@wsj@en@on	2	2	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37Z6VVAKKYHKZ3MH3S6TZB0	A168B0VAQ1RXKB	20:0@41@wsj/24/wsj_2431@wsj@en@on	2	2	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37Z2X6030SENJNJVW1W6S2Z	AUAZYGJWM6JLK	27:0@43@wsj/24/wsj_2407@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37Z8JPTRJYXNAAP4MXT92C0	A1M0SEWUJYX9K0	27:0@43@wsj/24/wsj_2407@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37ZEYBY10Y8DK9AP25YPXS0	A1COEWJPEK7SLZ	27:0@43@wsj/24/wsj_2407@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37ZNZ2ZHJZHE10ZV7RCKWY0	AE8AULTREKN53	27:0@43@wsj/24/wsj_2407@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37Z3W7ZX6GTT83WX5Y9NYNZ	A26A3WWGG1I286	27:0@43@wsj/24/wsj_2407@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37Z7XVZPTWYAZ9TVEYW2AX0	A3SVC0WZT6RXIK	27:0@43@wsj/24/wsj_2407@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37ZRXYZ441DDGJZM9ZBT1E0	AKCPVJ2PBIDHN	27:0@43@wsj/24/wsj_2407@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37ZSYTPPNZBZTJZ39ZQAZT0	AS51Z6DBWM9JM	27:0@43@wsj/24/wsj_2407@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37ZBSPZWY4ANW0A5BY0JVR0	ARU7VWGSD4JZ2	27:0@43@wsj/24/wsj_2407@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
S2XZRE03228ZR3S4E37Z6VVAKKYHKZ3MH3S6TZB0	A168B0VAQ1RXKB	27:0@43@wsj/24/wsj_2407@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z7RQZ3F4WXXYA28WJZRW0	A2M5QAJ3DHLJ5K	14:0@19@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZJ8QZV3M49WXZVX8PAWSZ	A1M0SEWUJYX9K0	14:0@19@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZVJ8ZRBZ71H9663XDMX70	A1COEWJPEK7SLZ	14:0@19@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z4WYZR1YFGJ4G7YZ25ZV0	A3SVC0WZT6RXIK	14:0@19@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZB25ZM9G88G6ZQ5Z6PWF0	A10AKCTRPMAQQN	14:0@19@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z933ZWAR7KW5ZKWM25BB0	AHN23PP23PHZK	14:0@19@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZKWHMTWGA8YNE4SG7MYK0	AKCPVJ2PBIDHN	14:0@19@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z7AAPQ3W2BXB4Z45F4XEZ	AS51Z6DBWM9JM	14:0@19@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZY11TGQYXKWH2XWNP2XY0	ARU7VWGSD4JZ2	14:0@19@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z7ZWGPJY6JY3Z5PMB5X5Z	A3JQ6UU1DQCDKL	14:0@19@wsj/01/wsj_0112@wsj@en@on	3	3	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z7RQZ3F4WXXYA28WJZRW0	A2M5QAJ3DHLJ5K	5:0@27@wsj/01/wsj_0114@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZJ8QZV3M49WXZVX8PAWSZ	A1M0SEWUJYX9K0	5:0@27@wsj/01/wsj_0114@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZVJ8ZRBZ71H9663XDMX70	A1COEWJPEK7SLZ	5:0@27@wsj/01/wsj_0114@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z4WYZR1YFGJ4G7YZ25ZV0	A3SVC0WZT6RXIK	5:0@27@wsj/01/wsj_0114@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZB25ZM9G88G6ZQ5Z6PWF0	A10AKCTRPMAQQN	5:0@27@wsj/01/wsj_0114@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z933ZWAR7KW5ZKWM25BB0	AHN23PP23PHZK	5:0@27@wsj/01/wsj_0114@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZKWHMTWGA8YNE4SG7MYK0	AKCPVJ2PBIDHN	5:0@27@wsj/01/wsj_0114@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z7AAPQ3W2BXB4Z45F4XEZ	AS51Z6DBWM9JM	5:0@27@wsj/01/wsj_0114@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0ZY11TGQYXKWH2XWNP2XY0	ARU7VWGSD4JZ2	5:0@27@wsj/01/wsj_0114@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
0WVZTXZT133ZVPZHQR0Z7ZWGPJY6JY3Z5PMB5X5Z	A3JQ6UU1DQCDKL	5:0@27@wsj/01/wsj_0114@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZX28TZKHJ4H5G02R42ZSZ	AKCPVJ2PBIDHN	23:0@9@wsj/23/wsj_2345@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZSTEZXTZJQYA8RZR93R90	A2Q28XBNT26ISY	23:0@9@wsj/23/wsj_2345@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZP02A04WWSV54P7GTASQ0	A14X3D8OM037XM	23:0@9@wsj/23/wsj_2345@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZAWMPVB9QJYNTXBZ9AZN0	A2C7AMSJDELC7S	23:0@9@wsj/23/wsj_2345@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZVX3ZMMYWQ21ZYR8KDREZ	A3UQVFV4TV1OI0	23:0@9@wsj/23/wsj_2345@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZE2MZZ1R05B2ZRDY3YAS0	A1M0SEWUJYX9K0	23:0@9@wsj/23/wsj_2345@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZSY10H5Z7RYXP2QN2SVW0	A3SVC0WZT6RXIK	23:0@9@wsj/23/wsj_2345@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZVGCASC50VZMZNEZMJWZZ	A10AKCTRPMAQQN	23:0@9@wsj/23/wsj_2345@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZ0WAZWKZJ5J3ZSQDK1JT0	A1MZY92VASDMAO	23:0@9@wsj/23/wsj_2345@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZCYTZ66YTSAHZVQZ2R390	ARU7VWGSD4JZ2	23:0@9@wsj/23/wsj_2345@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZX28TZKHJ4H5G02R42ZSZ	AKCPVJ2PBIDHN	21:0@7@wsj/23/wsj_2367@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZSTEZXTZJQYA8RZR93R90	A2Q28XBNT26ISY	21:0@7@wsj/23/wsj_2367@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZP02A04WWSV54P7GTASQ0	A14X3D8OM037XM	21:0@7@wsj/23/wsj_2367@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZAWMPVB9QJYNTXBZ9AZN0	A2C7AMSJDELC7S	21:0@7@wsj/23/wsj_2367@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZVX3ZMMYWQ21ZYR8KDREZ	A3UQVFV4TV1OI0	21:0@7@wsj/23/wsj_2367@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZE2MZZ1R05B2ZRDY3YAS0	A1M0SEWUJYX9K0	21:0@7@wsj/23/wsj_2367@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZSY10H5Z7RYXP2QN2SVW0	A3SVC0WZT6RXIK	21:0@7@wsj/23/wsj_2367@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZVGCASC50VZMZNEZMJWZZ	A10AKCTRPMAQQN	21:0@7@wsj/23/wsj_2367@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZ0WAZWKZJ5J3ZSQDK1JT0	A1MZY92VASDMAO	21:0@7@wsj/23/wsj_2367@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
J9VZRGN7AY1ZMFW3MHRZCYTZ66YTSAHZVQZ2R390	ARU7VWGSD4JZ2	21:0@7@wsj/23/wsj_2367@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
YYFZ6YCAK86RJWY24TK04ZHZJB5JQAGZ7N1JPY1Z	A14X3D8OM037XM	25:0@14@wsj/22/wsj_2282@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
YYFZ6YCAK86RJWY24TK07WHZ56ZEBY4MTWMGWXKZ	A2C7AMSJDELC7S	25:0@14@wsj/22/wsj_2282@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
YYFZ6YCAK86RJWY24TK010862R0D6W3TSS4MHX30	AQBGA6XDZ7YFN	25:0@14@wsj/22/wsj_2282@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
YYFZ6YCAK86RJWY24TK0NARZSYMYASWWXAZS2WWZ	ATDS9GURXSQD6	25:0@14@wsj/22/wsj_2282@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
YYFZ6YCAK86RJWY24TK09YP8RB1ZWAPZY8YACZ1Z	A1COEWJPEK7SLZ	25:0@14@wsj/22/wsj_2282@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
YYFZ6YCAK86RJWY24TK07Y4ZZBZJ0WPZ7RNNE290	A1M0SEWUJYX9K0	25:0@14@wsj/22/wsj_2282@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
YYFZ6YCAK86RJWY24TK0ZBZZVFMACWGZ25YNAXJ0	A6OX54HNH300Z	25:0@14@wsj/22/wsj_2282@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
YYFZ6YCAK86RJWY24TK0AWHET10RAW0ZRJ4VZJZ0	A26A3WWGG1I286	25:0@14@wsj/22/wsj_2282@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
YYFZ6YCAK86RJWY24TK05JHTV6Y6VW3WYAYX0Y40	A3SVC0WZT6RXIK	25:0@14@wsj/22/wsj_2282@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
YYFZ6YCAK86RJWY24TK0JS1ZY2DBJW2ZM7G6PT2Z	ARU7VWGSD4JZ2	25:0@14@wsj/22/wsj_2282@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ6GWZSVHG8Y4TR7ZR5W8Z	A3SVC0WZT6RXIK	6:0@0@wsj/01/wsj_0111@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZXSZAM1YAHXZZRC06XX90	A1M0SEWUJYX9K0	6:0@0@wsj/01/wsj_0111@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZPY4ZPH8FP9FZP9XWPZ50	AKCPVJ2PBIDHN	6:0@0@wsj/01/wsj_0111@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZRWHZ5N8CEBWZ0XYETWY0	A168B0VAQ1RXKB	6:0@0@wsj/01/wsj_0111@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ2AXZXC5Y2ZQZXGZXVYE0	A10AKCTRPMAQQN	6:0@0@wsj/01/wsj_0111@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ6VC8QKZ493RZ0TCYJY0Z	A2M5QAJ3DHLJ5K	6:0@0@wsj/01/wsj_0111@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZ5YSZY60YVX7PPQYNTZPZ	A1K5LBIIANERSY	6:0@0@wsj/01/wsj_0111@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZTWZGNTW2K89Z7NYXEXCZ	A291KO368YRYCR	6:0@0@wsj/01/wsj_0111@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
91SZM99J69TASE965RNZTXTZNRSZS3P8H70KZW90	ARU7VWGSD4JZ2	6:0@0@wsj/01/wsj_0111@wsj@en@on	1	1	Mon Mar 25 07:39:42 PDT 2019	Mon Mar 25 07:41:05 PDT 2019
