orig_id,gold,text,event1,event2,uqs,uqs_initial,before,after,before_initial,after_initial
3_9,before,"<p>NEWARK, N.J. _ A new Essex County task force <b><u><font color=""blue"">began</font></u></b> delving Thursday into the slayings of 14 black women over the last five years in the Newark area, as law-enforcement officials <b><u><font color=""green"">acknowledged</font></u></b> that they needed to <b><u><font color=""orange"">work</font></u></b> harder to <b><u><font color=""red"">solve</font></u></b> the cases of <b><u><font color=""purple"">murdered</font></u></b> women. <br></br>The police and prosecutors <b><u><font color=""brown"">said</font></u></b> they had identified different suspects in six of the cases and had yet to find any pattern linking the killings or the victims, several of whom were believed to be prostitutes. <br></br>State, county and local law-enforcement officials have expressed concerns in recent months about a possible pattern of murdered women and a disproportionate number of unsolved cases. <br></br>Citing an example, Sgt. Derek Glenn, a spokesman for the Newark Police Department, said that of nine women who had been killed last year, suspects had been arrested in only four cases. <br></br>But over all, arrests were made in more than 60 percent of murder cases, he said. <br></br>Eight of the 14 killings since 1993 were already under investigation by the Newark Police Department, Glenn said. <br></br>Of the eight victims, three were stabbed, two were strangled, two were beaten to death and one was asphyxiated, he said, and these different methods of killing and other evidence seem to indicate that the eight cases are not related. <br></br>But with the task-force investigation just getting under way, officials have been careful not to draw any firm conclusions, leaving open the possibility of a serial killer in some of the cases. <br></br>There have been no arrests in any of the slayings. <br></br>``I haven't seen a pattern yet,'' said Patricia Hurt, the Essex County prosecutor, who created the task force on Tuesday. <br></br>``The type of lifestyle these women have is extremely dangerous,'' she said. <br></br>NYT-04-02-98 2252EST <br></br></p>","<font color=""orange"">work</font>","<font color=""red"">solve</font>",0.594658042956803,0.5333333333333333,0.7672613309659166,0.2327386690340833,0.7,0.3
41_0,before,,,,0.4454646309799078,0.4444444444444444,0.5746186115835845,0.42538138841641565,0.5,0.5
41_3,before,,,,0.6944908235936184,0.5333333333333333,0.8408347074127894,0.15916529258721057,0.7,0.3
41_4,before,,,,0.6944908235936184,0.5333333333333333,0.8408347074127894,0.15916529258721057,0.7,0.3
42_0,before,,,,0.6944908235936184,0.5333333333333333,0.8408347074127894,0.15916529258721057,0.7,0.3
42_1,after,,,,0.791261868829875,0.6444444444444445,0.1020765393013138,0.8979234606986863,0.2,0.8
42_2,before,,,,0.6944908235936184,0.5333333333333333,0.8408347074127894,0.15916529258721057,0.7,0.3
42_4,after,,,,0.791261868829875,0.6444444444444445,0.1020765393013138,0.8979234606986863,0.2,0.8
43_2,after,,,,0.791261868829875,0.6444444444444445,0.1020765393013138,0.8979234606986863,0.2,0.8
43_3,before,,,,0.6944908235936184,0.5333333333333333,0.8408347074127894,0.15916529258721057,0.7,0.3
43_4,before,,,,0.6944908235936184,0.5333333333333333,0.8408347074127894,0.15916529258721057,0.7,0.3
43_6,before,,,,0.6944908235936184,0.5333333333333333,0.8408347074127894,0.15916529258721057,0.7,0.3
43_7,before,,,,0.7171734327356178,0.5333333333333333,0.8544023221970096,0.14559767780299043,0.7,0.3
43_8,after,,,,0.6143623575855096,0.5333333333333333,0.21678876633751368,0.7832112336624864,0.3,0.7
45_3,after,,,,0.9128294193699171,0.8,0.04003644910654621,0.9599635508934539,0.1,0.9
47_1,after,,,,0.9128294193699171,0.8,0.04003644910654621,0.9599635508934539,0.1,0.9
47_3,after,,,,0.9128294193699171,0.8,0.04003644910654621,0.9599635508934539,0.1,0.9
47_8,after,,,,0.8079073032819498,0.6444444444444445,0.0932837791084135,0.9067162208915865,0.2,0.8
47_9,after,,,,0.9128294193699171,0.8,0.04003644910654621,0.9599635508934539,0.1,0.9
49_2,before,,,,0.7947761687383439,0.6444444444444445,0.899665607603281,0.10033439239671912,0.8,0.2
49_4,after,,,,0.4321539203955294,0.4444444444444444,0.501838439333239,0.498161560666761,0.5,0.5
49_5,after,,,,0.9128294193699171,0.8,0.04003644910654621,0.9599635508934539,0.1,0.9
49_6,before,,,,0.45700524503369755,0.4666666666666667,0.39239619436667744,0.6076038056333226,0.4,0.6
49_7,before,,,,0.689759476845571,0.5333333333333333,0.8375446402664968,0.16245535973350334,0.7,0.3
49_8,before,,,,0.5698951081916579,0.5333333333333333,0.7474786089914514,0.2525213910085487,0.7,0.3
49_9,before,,,,0.689759476845571,0.5333333333333333,0.8375446402664968,0.16245535973350334,0.7,0.3
4_0,before,"<p>The New York Times <b><u><font color=""blue"">said</font></u></b> in an editorial on Saturday, April 25: The Supreme Court <b><u><font color=""green"">took</font></u></b> a detour this week from the core principle of gender fairness it <b><u><font color=""orange"">vindicated</font></u></b> two years ago in its ruling <b><u><font color=""red"">invalidating</font></u></b> the use of sexual stereotypes to justify denying women admission to the Virginia Military Institute. <br></br>By a 6-3 vote, the court <b><u><font color=""purple"">upheld</font></u></b> a discriminatory immigration law that gives a child born overseas to an unmarried American woman a better chance at citizenship than a child born to an unmarried American man. <br></br>Under the statute, a child born abroad to an unwed American mother is automatically considered a U.S. citizen. <br></br>But the child of an unwed American father has no citizenship rights unless the father takes the affirmative step of acknowledging paternity and formally agrees to provide support until the child turns 18. <br></br>The majority's views were <b><u><font color=""brown"">expressed</font></u></b> in three separate opinions, the most disquieting of which was written by a liberal member, Justice John Paul Stevens, and joined by a conservative, Chief Justice William Rehnquist. <br></br>The opinion, which found the gender distinction reasonable, relied heavily on outmoded generalities about family roles, including the flawed presumption that mothers have a closer relationship to their children than fathers do. <br></br>As Justice Stephen Breyer asked in a strong dissent, ``what sense does it make'' to apply citizenship barriers ``only to fathers and not to mothers in today's world _ where paternity can readily be proved and where women and men both are likely to earn a living in the workplace ?'' Justices Sandra Day O'Connor and Anthony Kennedy seemed to agree that the law amounted to unconstitutional sex discrimination. <br></br>But instead of providing the votes to strike it down, they chose to uphold it on the flimsy ground that because the sex of the parent and not the child made the difference under the law, the plaintiff did not have standing to bring the case. <br></br>The Justice Department, which supported the statute, did not cover itself with glory either. <br></br>The department retreated from its position in the VMI case when it argued that the government could not make policy based on stereotypes ``even when those stereotypes reflect current realities.'' <br></br>As for the court, it managed with its splintered ruling to cast doubt both on the constitutionality of the immigration provisions it upheld and on its true commitment to fighting gender stereotypes. <br></br>NYT - 04-24-98 2149EDT <br></br></p>","<font color=""blue"">said</font>","<font color=""green"">took</font>",0.7102943198268017,0.5333333333333333,0.8499397580939843,0.1500602419060158,0.7,0.3
4_2,after,"<p>The New York Times <b><u><font color=""blue"">said</font></u></b> in an editorial on Saturday, April 25: The Supreme Court <b><u><font color=""green"">took</font></u></b> a detour this week from the core principle of gender fairness it <b><u><font color=""orange"">vindicated</font></u></b> two years ago in its ruling <b><u><font color=""red"">invalidating</font></u></b> the use of sexual stereotypes to justify denying women admission to the Virginia Military Institute. <br></br>By a 6-3 vote, the court <b><u><font color=""purple"">upheld</font></u></b> a discriminatory immigration law that gives a child born overseas to an unmarried American woman a better chance at citizenship than a child born to an unmarried American man. <br></br>Under the statute, a child born abroad to an unwed American mother is automatically considered a U.S. citizen. <br></br>But the child of an unwed American father has no citizenship rights unless the father takes the affirmative step of acknowledging paternity and formally agrees to provide support until the child turns 18. <br></br>The majority's views were <b><u><font color=""brown"">expressed</font></u></b> in three separate opinions, the most disquieting of which was written by a liberal member, Justice John Paul Stevens, and joined by a conservative, Chief Justice William Rehnquist. <br></br>The opinion, which found the gender distinction reasonable, relied heavily on outmoded generalities about family roles, including the flawed presumption that mothers have a closer relationship to their children than fathers do. <br></br>As Justice Stephen Breyer asked in a strong dissent, ``what sense does it make'' to apply citizenship barriers ``only to fathers and not to mothers in today's world _ where paternity can readily be proved and where women and men both are likely to earn a living in the workplace ?'' Justices Sandra Day O'Connor and Anthony Kennedy seemed to agree that the law amounted to unconstitutional sex discrimination. <br></br>But instead of providing the votes to strike it down, they chose to uphold it on the flimsy ground that because the sex of the parent and not the child made the difference under the law, the plaintiff did not have standing to bring the case. <br></br>The Justice Department, which supported the statute, did not cover itself with glory either. <br></br>The department retreated from its position in the VMI case when it argued that the government could not make policy based on stereotypes ``even when those stereotypes reflect current realities.'' <br></br>As for the court, it managed with its splintered ruling to cast doubt both on the constitutionality of the immigration provisions it upheld and on its true commitment to fighting gender stereotypes. <br></br>NYT - 04-24-98 2149EDT <br></br></p>","<font color=""blue"">said</font>","<font color=""red"">invalidating</font>",0.5972609493064066,0.5333333333333333,0.23067444423239833,0.7693255557676018,0.3,0.7
4_4,before,"<p>The New York Times <b><u><font color=""blue"">said</font></u></b> in an editorial on Saturday, April 25: The Supreme Court <b><u><font color=""green"">took</font></u></b> a detour this week from the core principle of gender fairness it <b><u><font color=""orange"">vindicated</font></u></b> two years ago in its ruling <b><u><font color=""red"">invalidating</font></u></b> the use of sexual stereotypes to justify denying women admission to the Virginia Military Institute. <br></br>By a 6-3 vote, the court <b><u><font color=""purple"">upheld</font></u></b> a discriminatory immigration law that gives a child born overseas to an unmarried American woman a better chance at citizenship than a child born to an unmarried American man. <br></br>Under the statute, a child born abroad to an unwed American mother is automatically considered a U.S. citizen. <br></br>But the child of an unwed American father has no citizenship rights unless the father takes the affirmative step of acknowledging paternity and formally agrees to provide support until the child turns 18. <br></br>The majority's views were <b><u><font color=""brown"">expressed</font></u></b> in three separate opinions, the most disquieting of which was written by a liberal member, Justice John Paul Stevens, and joined by a conservative, Chief Justice William Rehnquist. <br></br>The opinion, which found the gender distinction reasonable, relied heavily on outmoded generalities about family roles, including the flawed presumption that mothers have a closer relationship to their children than fathers do. <br></br>As Justice Stephen Breyer asked in a strong dissent, ``what sense does it make'' to apply citizenship barriers ``only to fathers and not to mothers in today's world _ where paternity can readily be proved and where women and men both are likely to earn a living in the workplace ?'' Justices Sandra Day O'Connor and Anthony Kennedy seemed to agree that the law amounted to unconstitutional sex discrimination. <br></br>But instead of providing the votes to strike it down, they chose to uphold it on the flimsy ground that because the sex of the parent and not the child made the difference under the law, the plaintiff did not have standing to bring the case. <br></br>The Justice Department, which supported the statute, did not cover itself with glory either. <br></br>The department retreated from its position in the VMI case when it argued that the government could not make policy based on stereotypes ``even when those stereotypes reflect current realities.'' <br></br>As for the court, it managed with its splintered ruling to cast doubt both on the constitutionality of the immigration provisions it upheld and on its true commitment to fighting gender stereotypes. <br></br>NYT - 04-24-98 2149EDT <br></br></p>","<font color=""blue"">said</font>","<font color=""brown"">expressed</font>",0.5415553372040881,0.4666666666666667,0.7192661023333261,0.28073389766667384,0.6,0.4
4_5,before,"<p>The New York Times <b><u><font color=""blue"">said</font></u></b> in an editorial on Saturday, April 25: The Supreme Court <b><u><font color=""green"">took</font></u></b> a detour this week from the core principle of gender fairness it <b><u><font color=""orange"">vindicated</font></u></b> two years ago in its ruling <b><u><font color=""red"">invalidating</font></u></b> the use of sexual stereotypes to justify denying women admission to the Virginia Military Institute. <br></br>By a 6-3 vote, the court <b><u><font color=""purple"">upheld</font></u></b> a discriminatory immigration law that gives a child born overseas to an unmarried American woman a better chance at citizenship than a child born to an unmarried American man. <br></br>Under the statute, a child born abroad to an unwed American mother is automatically considered a U.S. citizen. <br></br>But the child of an unwed American father has no citizenship rights unless the father takes the affirmative step of acknowledging paternity and formally agrees to provide support until the child turns 18. <br></br>The majority's views were <b><u><font color=""brown"">expressed</font></u></b> in three separate opinions, the most disquieting of which was written by a liberal member, Justice John Paul Stevens, and joined by a conservative, Chief Justice William Rehnquist. <br></br>The opinion, which found the gender distinction reasonable, relied heavily on outmoded generalities about family roles, including the flawed presumption that mothers have a closer relationship to their children than fathers do. <br></br>As Justice Stephen Breyer asked in a strong dissent, ``what sense does it make'' to apply citizenship barriers ``only to fathers and not to mothers in today's world _ where paternity can readily be proved and where women and men both are likely to earn a living in the workplace ?'' Justices Sandra Day O'Connor and Anthony Kennedy seemed to agree that the law amounted to unconstitutional sex discrimination. <br></br>But instead of providing the votes to strike it down, they chose to uphold it on the flimsy ground that because the sex of the parent and not the child made the difference under the law, the plaintiff did not have standing to bring the case. <br></br>The Justice Department, which supported the statute, did not cover itself with glory either. <br></br>The department retreated from its position in the VMI case when it argued that the government could not make policy based on stereotypes ``even when those stereotypes reflect current realities.'' <br></br>As for the court, it managed with its splintered ruling to cast doubt both on the constitutionality of the immigration provisions it upheld and on its true commitment to fighting gender stereotypes. <br></br>NYT - 04-24-98 2149EDT <br></br></p>","<font color=""green"">took</font>","<font color=""orange"">vindicated</font>",0.8069762299884963,0.6444444444444445,0.90626806838737,0.09373193161263019,0.8,0.2
51_10,before,,,,0.7892111834179093,0.6444444444444445,0.8969570861298624,0.10304291387013774,0.8,0.2
51_12,before,,,,0.7892111834179093,0.6444444444444445,0.8969570861298624,0.10304291387013774,0.8,0.2
51_14,before,,,,0.689759476845571,0.5333333333333333,0.8375446402664968,0.16245535973350334,0.7,0.3
51_15,after,,,,0.7876953359054598,0.6444444444444445,0.1041865386793409,0.8958134613206591,0.2,0.8
51_16,before,,,,0.7769155585933322,0.6444444444444445,0.8900835665431936,0.10991643345680652,0.8,0.2
51_17,after,,,,0.5650132872852434,0.5333333333333333,0.2590750632951254,0.7409249367048747,0.3,0.7
51_18,before,,,,0.6947553588320564,0.5333333333333333,0.8399161772649475,0.16008382273505267,0.7,0.3
51_19,before,,,,0.5235297337361492,0.4666666666666667,0.6999431168514876,0.3000568831485125,0.6,0.4
51_3,after,,,,0.6884710509910037,0.5333333333333333,0.1635989845427065,0.8364010154572935,0.3,0.7
52_0,after,,,,0.5658995689224706,0.5333333333333333,0.742171258699947,0.25782874130005295,0.7,0.3
52_1,after,,,,0.5650132872852434,0.5333333333333333,0.2590750632951254,0.7409249367048747,0.3,0.7
52_10,before,,,,0.697581593509449,0.5333333333333333,0.8414293398276915,0.1585706601723086,0.7,0.3
52_12,after,,,,0.9057025096635355,0.8,0.043603759768548134,0.9563962402314519,0.1,0.9
52_13,before,,,,0.782906615184322,0.6444444444444445,0.8927119336313474,0.10728806636865258,0.8,0.2
52_16,before,,,,0.697581593509449,0.5333333333333333,0.8414293398276915,0.1585706601723086,0.7,0.3
52_17,before,,,,0.5877464715392042,0.5333333333333333,0.7607710996914552,0.2392289003085449,0.7,0.3
52_18,after,,,,0.8055247950090118,0.6444444444444445,0.09488635357220415,0.9051136464277959,0.2,0.8
52_19,before,,,,0.46855514479178895,0.4666666666666667,0.37635632036777067,0.6236436796322296,0.4,0.6
52_20,before,,,,0.6115325815060766,0.5333333333333333,0.7802011141040661,0.2197988858959339,0.7,0.3
52_21,before,,,,0.4822239217722,0.4666666666666667,0.646188055352205,0.35381194464779503,0.6,0.4
52_24,after,,,,0.8174537015291964,0.6444444444444445,0.08819909179291824,0.9118009082070818,0.2,0.8
52_25,before,,,,0.7144657777391069,0.5333333333333333,0.8526048511121407,0.1473951488878593,0.7,0.3
52_26,after,,,,0.9118539102295377,0.8,0.04053071770131883,0.9594692822986812,0.1,0.9
52_27,before,,,,0.7144657777391069,0.5333333333333333,0.8526048511121407,0.1473951488878593,0.7,0.3
52_29,before,,,,0.7144657777391069,0.5333333333333333,0.8526048511121407,0.1473951488878593,0.7,0.3
52_31,before,,,,0.7144657777391069,0.5333333333333333,0.8526048511121407,0.1473951488878593,0.7,0.3
52_32,after,,,,0.9118539102295377,0.8,0.04053071770131883,0.9594692822986812,0.1,0.9
52_33,before,,,,0.4406513119255134,0.4666666666666667,0.44030187599885845,0.5596981240011416,0.4,0.6
52_34,before,,,,0.7144657777391069,0.5333333333333333,0.8526048511121407,0.1473951488878593,0.7,0.3
52_4,before,,,,0.6947553588320564,0.5333333333333333,0.8399161772649475,0.16008382273505267,0.7,0.3
52_5,before,,,,0.6947553588320564,0.5333333333333333,0.8399161772649475,0.16008382273505267,0.7,0.3
52_6,before,,,,0.6947553588320564,0.5333333333333333,0.8399161772649475,0.16008382273505267,0.7,0.3
52_7,before,,,,0.792842291538224,0.6444444444444445,0.8984613152490005,0.10153868475099959,0.8,0.2
52_8,before,,,,0.792842291538224,0.6444444444444445,0.8984613152490005,0.10153868475099959,0.8,0.2
52_9,before,,,,0.697581593509449,0.5333333333333333,0.8414293398276915,0.1585706601723086,0.7,0.3
54_0,after,,,,0.9118539102295377,0.8,0.04053071770131883,0.9594692822986812,0.1,0.9
54_1,after,,,,0.9108522745204752,0.8,0.04101504832319714,0.9589849516768029,0.1,0.9
55_0,before,,,,0.805351095788144,0.6444444444444445,0.9053923596558966,0.0946076403441035,0.8,0.2
55_1,before,,,,0.5540897129553018,0.4666666666666667,0.7315495457794111,0.2684504542205888,0.6,0.4
55_2,before,,,,0.6182051869009604,0.5333333333333333,0.7860983846960654,0.21390161530393462,0.7,0.3
58_0,before,,,,0.805351095788144,0.6444444444444445,0.9053923596558966,0.0946076403441035,0.8,0.2
5_0,before,"<p>The White House <b><u><font color=""blue"">said</font></u></b> President Bush has <b><u><font color=""green"">approved</font></u></b> duty-free treatment for imports of certain types of watches that aren't <b><u><font color=""orange"">produced</font></u></b> in ``significant quantities'' in the U.S., the Virgin Islands and other U.S. possessions. <br></br>The action <b><u><font color=""red"">came</font></u></b> in response to a petition <b><u><font color=""purple"">filed</font></u></b> by Timex Inc. for changes in the U.S. Generalized System of Preferences for imports from developing nations. <br></br>Previously, watch imports were <b><u><font color=""brown"">denied</font></u></b> such duty-free treatment. <br></br>Timex had requested duty-free treatment for many types of watches, covered by 58 different U.S. tariff classifications. <br></br>The White House said Mr. Bush decided to grant duty-free status for 18 categories, but turned down such treatment for other types of watches ``because of the potential for material injury to watch producers located in the U.S. and the Virgin Islands.'' <br></br>Timex is a major U.S. producer and seller of watches, including low-priced battery-operated watches assembled in the Philippines and other developing nations covered by the U.S. tariff preferences. <br></br>U.S. trade officials said the Philippines and Thailand would be the main beneficiaries of the president's action. <br></br>Imports of the types of watches that now will be eligible for duty-free treatment totaled about $37.3 million in 1988, a relatively small share of the $1.5 billion in U.S. watch imports that year, according to an aide to U.S. Trade Representative Carla Hills. <br></br></p>","<font color=""blue"">said</font>","<font color=""green"">approved</font>",0.8069762299884963,0.6444444444444445,0.90626806838737,0.09373193161263019,0.8,0.2
5_1,after,"<p>The White House <b><u><font color=""blue"">said</font></u></b> President Bush has <b><u><font color=""green"">approved</font></u></b> duty-free treatment for imports of certain types of watches that aren't <b><u><font color=""orange"">produced</font></u></b> in ``significant quantities'' in the U.S., the Virgin Islands and other U.S. possessions. <br></br>The action <b><u><font color=""red"">came</font></u></b> in response to a petition <b><u><font color=""purple"">filed</font></u></b> by Timex Inc. for changes in the U.S. Generalized System of Preferences for imports from developing nations. <br></br>Previously, watch imports were <b><u><font color=""brown"">denied</font></u></b> such duty-free treatment. <br></br>Timex had requested duty-free treatment for many types of watches, covered by 58 different U.S. tariff classifications. <br></br>The White House said Mr. Bush decided to grant duty-free status for 18 categories, but turned down such treatment for other types of watches ``because of the potential for material injury to watch producers located in the U.S. and the Virgin Islands.'' <br></br>Timex is a major U.S. producer and seller of watches, including low-priced battery-operated watches assembled in the Philippines and other developing nations covered by the U.S. tariff preferences. <br></br>U.S. trade officials said the Philippines and Thailand would be the main beneficiaries of the president's action. <br></br>Imports of the types of watches that now will be eligible for duty-free treatment totaled about $37.3 million in 1988, a relatively small share of the $1.5 billion in U.S. watch imports that year, according to an aide to U.S. Trade Representative Carla Hills. <br></br></p>","<font color=""blue"">said</font>","<font color=""orange"">produced</font>",0.6700399624708401,0.6444444444444445,0.17663052113815875,0.8233694788618413,0.2,0.8
5_11,after,"<p>The White House <b><u><font color=""blue"">said</font></u></b> President Bush has <b><u><font color=""green"">approved</font></u></b> duty-free treatment for imports of certain types of watches that aren't <b><u><font color=""orange"">produced</font></u></b> in ``significant quantities'' in the U.S., the Virgin Islands and other U.S. possessions. <br></br>The action <b><u><font color=""red"">came</font></u></b> in response to a petition <b><u><font color=""purple"">filed</font></u></b> by Timex Inc. for changes in the U.S. Generalized System of Preferences for imports from developing nations. <br></br>Previously, watch imports were <b><u><font color=""brown"">denied</font></u></b> such duty-free treatment. <br></br>Timex had requested duty-free treatment for many types of watches, covered by 58 different U.S. tariff classifications. <br></br>The White House said Mr. Bush decided to grant duty-free status for 18 categories, but turned down such treatment for other types of watches ``because of the potential for material injury to watch producers located in the U.S. and the Virgin Islands.'' <br></br>Timex is a major U.S. producer and seller of watches, including low-priced battery-operated watches assembled in the Philippines and other developing nations covered by the U.S. tariff preferences. <br></br>U.S. trade officials said the Philippines and Thailand would be the main beneficiaries of the president's action. <br></br>Imports of the types of watches that now will be eligible for duty-free treatment totaled about $37.3 million in 1988, a relatively small share of the $1.5 billion in U.S. watch imports that year, according to an aide to U.S. Trade Representative Carla Hills. <br></br></p>","<font color=""orange"">produced</font>","<font color=""brown"">denied</font>",0.8170513014686451,0.6444444444444445,0.088426900562273,0.9115730994377271,0.2,0.8
5_12,after,"<p>The White House <b><u><font color=""blue"">said</font></u></b> President Bush has <b><u><font color=""green"">approved</font></u></b> duty-free treatment for imports of certain types of watches that aren't <b><u><font color=""orange"">produced</font></u></b> in ``significant quantities'' in the U.S., the Virgin Islands and other U.S. possessions. <br></br>The action <b><u><font color=""red"">came</font></u></b> in response to a petition <b><u><font color=""purple"">filed</font></u></b> by Timex Inc. for changes in the U.S. Generalized System of Preferences for imports from developing nations. <br></br>Previously, watch imports were <b><u><font color=""brown"">denied</font></u></b> such duty-free treatment. <br></br>Timex had requested duty-free treatment for many types of watches, covered by 58 different U.S. tariff classifications. <br></br>The White House said Mr. Bush decided to grant duty-free status for 18 categories, but turned down such treatment for other types of watches ``because of the potential for material injury to watch producers located in the U.S. and the Virgin Islands.'' <br></br>Timex is a major U.S. producer and seller of watches, including low-priced battery-operated watches assembled in the Philippines and other developing nations covered by the U.S. tariff preferences. <br></br>U.S. trade officials said the Philippines and Thailand would be the main beneficiaries of the president's action. <br></br>Imports of the types of watches that now will be eligible for duty-free treatment totaled about $37.3 million in 1988, a relatively small share of the $1.5 billion in U.S. watch imports that year, according to an aide to U.S. Trade Representative Carla Hills. <br></br></p>","<font color=""red"">came</font>","<font color=""purple"">filed</font>",0.6527881971204356,0.4666666666666667,0.1884112588934223,0.8115887411065777,0.4,0.6
5_15,after,"<p>The White House said President Bush has <b><u><font color=""blue"">approved</font></u></b> duty-free treatment for imports of certain types of watches that aren't <b><u><font color=""green"">produced</font></u></b> in ``significant quantities'' in the U.S., the Virgin Islands and other U.S. possessions. <br></br>The action <b><u><font color=""orange"">came</font></u></b> in response to a petition <b><u><font color=""red"">filed</font></u></b> by Timex Inc. for changes in the U.S. Generalized System of Preferences for imports from developing nations. <br></br>Previously, watch imports were <b><u><font color=""purple"">denied</font></u></b> such duty-free treatment. <br></br>Timex had <b><u><font color=""brown"">requested</font></u></b> duty-free treatment for many types of watches, covered by 58 different U.S. tariff classifications. <br></br>The White House said Mr. Bush decided to grant duty-free status for 18 categories, but turned down such treatment for other types of watches ``because of the potential for material injury to watch producers located in the U.S. and the Virgin Islands.'' <br></br>Timex is a major U.S. producer and seller of watches, including low-priced battery-operated watches assembled in the Philippines and other developing nations covered by the U.S. tariff preferences. <br></br>U.S. trade officials said the Philippines and Thailand would be the main beneficiaries of the president's action. <br></br>Imports of the types of watches that now will be eligible for duty-free treatment totaled about $37.3 million in 1988, a relatively small share of the $1.5 billion in U.S. watch imports that year, according to an aide to U.S. Trade Representative Carla Hills. <br></br></p>","<font color=""blue"">approved</font>","<font color=""brown"">requested</font>",0.911647255603256,0.8,0.0406354041865525,0.9593645958134476,0.1,0.9
5_16,before,"<p>The White House said President Bush has <b><u><font color=""blue"">approved</font></u></b> duty-free treatment for imports of certain types of watches that aren't <b><u><font color=""green"">produced</font></u></b> in ``significant quantities'' in the U.S., the Virgin Islands and other U.S. possessions. <br></br>The action <b><u><font color=""orange"">came</font></u></b> in response to a petition <b><u><font color=""red"">filed</font></u></b> by Timex Inc. for changes in the U.S. Generalized System of Preferences for imports from developing nations. <br></br>Previously, watch imports were <b><u><font color=""purple"">denied</font></u></b> such duty-free treatment. <br></br>Timex had <b><u><font color=""brown"">requested</font></u></b> duty-free treatment for many types of watches, covered by 58 different U.S. tariff classifications. <br></br>The White House said Mr. Bush decided to grant duty-free status for 18 categories, but turned down such treatment for other types of watches ``because of the potential for material injury to watch producers located in the U.S. and the Virgin Islands.'' <br></br>Timex is a major U.S. producer and seller of watches, including low-priced battery-operated watches assembled in the Philippines and other developing nations covered by the U.S. tariff preferences. <br></br>U.S. trade officials said the Philippines and Thailand would be the main beneficiaries of the president's action. <br></br>Imports of the types of watches that now will be eligible for duty-free treatment totaled about $37.3 million in 1988, a relatively small share of the $1.5 billion in U.S. watch imports that year, according to an aide to U.S. Trade Representative Carla Hills. <br></br></p>","<font color=""green"">produced</font>","<font color=""brown"">requested</font>",0.793001397538725,0.6444444444444445,0.898118379308855,0.10188162069114508,0.8,0.2
5_20,before,"<p>The White House said President Bush has approved duty-free treatment for imports of certain types of watches that aren't <b><u><font color=""blue"">produced</font></u></b> in ``significant quantities'' in the U.S., the Virgin Islands and other U.S. possessions. <br></br>The action <b><u><font color=""green"">came</font></u></b> in response to a petition <b><u><font color=""orange"">filed</font></u></b> by Timex Inc. for changes in the U.S. Generalized System of Preferences for imports from developing nations. <br></br>Previously, watch imports were <b><u><font color=""red"">denied</font></u></b> such duty-free treatment. <br></br>Timex had <b><u><font color=""purple"">requested</font></u></b> duty-free treatment for many types of watches, covered by 58 different U.S. tariff classifications. <br></br>The White House <b><u><font color=""brown"">said</font></u></b> Mr. Bush decided to grant duty-free status for 18 categories, but turned down such treatment for other types of watches ``because of the potential for material injury to watch producers located in the U.S. and the Virgin Islands.'' <br></br>Timex is a major U.S. producer and seller of watches, including low-priced battery-operated watches assembled in the Philippines and other developing nations covered by the U.S. tariff preferences. <br></br>U.S. trade officials said the Philippines and Thailand would be the main beneficiaries of the president's action. <br></br>Imports of the types of watches that now will be eligible for duty-free treatment totaled about $37.3 million in 1988, a relatively small share of the $1.5 billion in U.S. watch imports that year, according to an aide to U.S. Trade Representative Carla Hills. <br></br></p>","<font color=""blue"">produced</font>","<font color=""brown"">said</font>",0.4714161457892582,0.4666666666666667,0.6270160533174305,0.3729839466825696,0.6,0.4
5_23,after,"<p>The White House said President Bush has approved duty-free treatment for imports of certain types of watches that aren't <b><u><font color=""blue"">produced</font></u></b> in ``significant quantities'' in the U.S., the Virgin Islands and other U.S. possessions. <br></br>The action <b><u><font color=""green"">came</font></u></b> in response to a petition <b><u><font color=""orange"">filed</font></u></b> by Timex Inc. for changes in the U.S. Generalized System of Preferences for imports from developing nations. <br></br>Previously, watch imports were <b><u><font color=""red"">denied</font></u></b> such duty-free treatment. <br></br>Timex had <b><u><font color=""purple"">requested</font></u></b> duty-free treatment for many types of watches, covered by 58 different U.S. tariff classifications. <br></br>The White House <b><u><font color=""brown"">said</font></u></b> Mr. Bush decided to grant duty-free status for 18 categories, but turned down such treatment for other types of watches ``because of the potential for material injury to watch producers located in the U.S. and the Virgin Islands.'' <br></br>Timex is a major U.S. producer and seller of watches, including low-priced battery-operated watches assembled in the Philippines and other developing nations covered by the U.S. tariff preferences. <br></br>U.S. trade officials said the Philippines and Thailand would be the main beneficiaries of the president's action. <br></br>Imports of the types of watches that now will be eligible for duty-free treatment totaled about $37.3 million in 1988, a relatively small share of the $1.5 billion in U.S. watch imports that year, according to an aide to U.S. Trade Representative Carla Hills. <br></br></p>","<font color=""red"">denied</font>","<font color=""brown"">said</font>",0.7690266164744926,0.6444444444444445,0.11563151560414521,0.8843684843958548,0.2,0.8
