unit,sent_id
1018279667,UAD-A-0349
1025637316,UAD-A-0350
1019685465,UAD-A-0351
1025626477,UAD-A-0352
1023973484,UAD-A-0353
1027994205,UAD-A-0354
917047442,UAD-A-0357
1018779122,UAD-A-0358
1027996028,UAD-A-0359
1020755727,UAD-A-0360
1019741524,UAD-A-0361
955177478,UAD-A-0362
1027996009,UAD-A-0364
1023395722,UAD-A-0365
1027995998,UAD-A-0366
1027994198,UAD-A-0368
1028951418,UAD-A-0370
1028952340,UAD-A-0371
1018628232,UAD-A-0372
1028952085,UAD-A-0373
1018788689,UAD-A-0374
1027996515,UAD-A-0376
1028951780,UAD-A-0377
1028952305,UAD-A-0378
1027996531,UAD-A-0379
1020756190,UAD-A-0381
1023395601,UAD-A-0383
1025636738,UAD-A-0385
1020755695,UAD-A-0386
1028951396,UAD-A-0387
1025637338,UAD-A-0388
1023973272,UAD-A-0389
1023395284,UAD-A-0390
1028952344,UAD-A-0392
1023973243,UAD-A-0393
1023395689,UAD-A-0395
1025636729,UAD-A-0397
1023035816,UAD-A-0398
1023973330,UAD-A-0399
1023395568,UAD-A-0400
955177485,UAD-A-0401
1018789831,UAD-A-0402
1025625342,UAD-A-0403
1023395558,UAD-A-0405
1020755684,UAD-A-0406
1023973480,UAD-A-0407
1018628227,UAD-A-0408
955177480,UAD-A-0409
1018789501,UAD-A-0410
1023395562,UAD-A-0412
1018779104,UAD-A-0413
1023395019,UAD-A-0414
1018789688,UAD-A-0415
1028675367,UAD-A-0416
1028675378,UAD-A-0417
1019741410,UAD-A-0419
1018779140,UAD-A-0420
1020756154,UAD-A-0421
1018789418,UAD-A-0422
950982084,UAD-A-0425
1020755696,UAD-A-0426
1027995995,UAD-A-0427
1027994181,UAD-A-0428
1027996493,UAD-A-0429
1018779126,UAD-A-0430
946357963,UAD-A-0431
1028952342,UAD-A-0432
1023395024,UAD-A-0433
1025636743,UAD-A-0434
1025637347,UAD-A-0435
955177488,UAD-A-0438
1019741406,UAD-A-0441
1023035811,UAD-A-0443
1023395569,UAD-A-0444
1019685424,UAD-A-0445
1025638906,UAD-A-0446
1018279668,UAD-A-0447
1025625380,UAD-A-0449
1023395280,UAD-A-0450
958116208,UAD-A-0451
1025636735,UAD-A-0453
897534792,UAD-A-0454
1027995316,UAD-A-0455
1027994854,UAD-A-0456
1020756163,UAD-A-0457
1019741512,UAD-A-0458
1018789816,UAD-A-0459
897534807,UAD-A-0460
1023973176,UAD-A-0461
1019741415,UAD-A-0462
1028952307,UAD-A-0463
1020756326,UAD-A-0466
1025638871,UAD-A-0467
1028951413,UAD-A-0468
1023395687,UAD-A-0469
1023973355,UAD-A-0470
1027995355,UAD-A-0471
1027996530,UAD-A-0472
1023395035,UAD-A-0473
946357941,UAD-A-0474
958116195,UAD-A-0475
1027994893,UAD-A-0476
1027994224,UAD-A-0477
1018789596,UAD-A-0478
1025638870,UAD-A-0479
1018779098,UAD-A-0480
1027994179,UAD-A-0481
1028675363,UAD-A-0482
1018788692,UAD-A-0484
1028675404,UAD-A-0485
1027994862,UAD-A-0486
917047441,UAD-A-0488
949662614,UAD-A-0490
946357950,UAD-A-0491
1023394992,UAD-A-0492
1019741509,UAD-A-0493
1018789396,UAD-A-0495
1018628257,UAD-A-0496
1018628234,UAD-A-0497
1025626508,UAD-A-0500
1019685421,UAD-A-0501
1023973496,UAD-A-0502
1018789801,UAD-A-0503
1027994861,UAD-A-0504
1025617560,UAD-A-0505
1020756166,UAD-A-0506
1019685426,UAD-A-0507
1018279622,UAD-A-0508
1025626497,UAD-A-0509
1019685449,UAD-A-0511
1018779113,UAD-A-0512
1025626486,UAD-A-0513
1018789818,UAD-A-0514
1020755697,UAD-A-0515
1018789797,UAD-A-0516
957381893,UAD-A-0518
1018789793,UAD-A-0519
1018628262,UAD-A-0521
1019741426,UAD-A-0522
1018789415,UAD-A-0523
1023395721,UAD-A-0524
950982081,UAD-A-0525
1023035835,UAD-A-0526
1025636733,UAD-A-0527
1018789502,UAD-A-0528
1018628242,UAD-A-0529
1023395298,UAD-A-0530
1028952104,UAD-A-0531
1023395276,UAD-A-0532
917047440,UAD-A-0535
1023395301,UAD-A-0536
1020755718,UAD-A-0537
1019741432,UAD-A-0538
1025617593,UAD-A-0539
1018628230,UAD-A-0541
1028952309,UAD-A-0542
897534791,UAD-A-0543
1027996502,UAD-A-0544
897534810,UAD-A-0545
1020755698,UAD-A-0546
1023395578,UAD-A-0549
1018788646,UAD-A-0550
1028675372,UAD-A-0551
1025625377,UAD-A-0552
1023973191,UAD-A-0553
1023973460,UAD-A-0556
1018789680,UAD-A-0557
1025617588,UAD-A-0558
1027996535,UAD-A-0559
1023035843,UAD-A-0560
1023395678,UAD-A-0562
1028951788,UAD-A-0563
1023395289,UAD-A-0565
1028952119,UAD-A-0566
1018789413,UAD-A-0567
1028675357,UAD-A-0568
949662619,UAD-A-0569
1027996497,UAD-A-0570
1025636721,UAD-A-0571
1018788688,UAD-A-0572
1023973142,UAD-A-0573
1025636719,UAD-A-0574
1023973281,UAD-A-0576
1028952321,UAD-A-0578
1020756328,UAD-A-0579
1019741411,UAD-A-0580
949662628,UAD-A-0582
1023035821,UAD-A-0584
1018628251,UAD-A-0588
1020755700,UAD-A-0589
1025625389,UAD-A-0590
1023973368,UAD-A-0591
1018789576,UAD-A-0592
1018789598,UAD-A-0594
1020756318,UAD-A-0596
1018789425,UAD-A-0598
950346226,UAD-A-0599
1027994207,UAD-A-0602
1018788664,UAD-A-0603
1020755725,UAD-A-0604
1018788653,UAD-A-0605
950346206,UAD-A-0608
1028952323,UAD-A-0609
1018279641,UAD-A-0610
1020755709,UAD-A-0611
1027996003,UAD-A-0612
1018788649,UAD-A-0613
1018779125,UAD-A-0614
946357943,UAD-A-0615
950982077,UAD-A-0616
1018789470,UAD-A-0619
1018789788,UAD-A-0620
1023395281,UAD-A-0621
1027996008,UAD-A-0622
1023973167,UAD-A-0623
1020756321,UAD-A-0624
1023973164,UAD-A-0626
1027996501,UAD-A-0627
1027994891,UAD-A-0629
1028952095,UAD-A-0630
1023973340,UAD-A-0632
1020756344,UAD-A-0633
1025617581,UAD-A-0636
1025638911,UAD-A-0638
1025636718,UAD-A-0639
1028952101,UAD-A-0640
1028675400,UAD-A-0641
1023395582,UAD-A-0643
946357951,UAD-A-0645
1023395700,UAD-A-0646
1019741546,UAD-A-0649
957381886,UAD-A-0650
1018789510,UAD-A-0651
1027996533,UAD-A-0652
1028952314,UAD-A-0653
1027995320,UAD-A-0654
949662617,UAD-A-0655
1027994881,UAD-A-0656
956145174,UAD-A-0657
1028951761,UAD-A-0658
1023973280,UAD-A-0659
1028951390,UAD-A-0660
1023973289,UAD-A-0661
1020755717,UAD-A-0662
1018789504,UAD-A-0663
1019741521,UAD-A-0665
897534801,UAD-A-0666
1020756192,UAD-A-0667
1019741530,UAD-A-0668
1025638917,UAD-A-0669
949662616,UAD-A-0671
1019741428,UAD-A-0672
1028952333,UAD-A-0673
1023973160,UAD-A-0674
1018779101,UAD-A-0675
950982072,UAD-A-0678
1028951773,UAD-A-0679
1018788686,UAD-A-0680
1018788658,UAD-A-0681
1025636712,UAD-A-0685
1025626517,UAD-A-0687
1027995309,UAD-A-0688
1027994191,UAD-A-0689
917047446,UAD-A-0690
1023035807,UAD-A-0691
950982086,UAD-A-0692
1020755722,UAD-A-0693
1025626518,UAD-A-0694
1027994186,UAD-A-0696
1025636750,UAD-A-0697
1018789481,UAD-A-0698
1018779117,UAD-A-0700
955177479,UAD-A-0701
1023395685,UAD-A-0703
1023395014,UAD-A-0705
1025637322,UAD-A-0706
1027994178,UAD-A-0707
1018789790,UAD-A-0708
1027994856,UAD-A-0709
1020756311,UAD-A-0710
1023395566,UAD-A-0711
1019685461,UAD-A-0713
1019685434,UAD-A-0714
1027996505,UAD-A-0715
1018779128,UAD-A-0717
1018789695,UAD-A-0718
1023973277,UAD-A-0719
1028952094,UAD-A-0720
1018789829,UAD-A-0721
1025637346,UAD-A-0724
1023035800,UAD-A-0725
1027996520,UAD-A-0726
1018789497,UAD-A-0727
956145185,UAD-A-0730
950346221,UAD-A-0731
946357960,UAD-A-0733
1023973251,UAD-A-0734
1023395580,UAD-A-0736
950346205,UAD-A-0737
1023395306,UAD-A-0738
1027995311,UAD-A-0739
1027995332,UAD-A-0740
1028951779,UAD-A-0741
950982088,UAD-A-0742
1023395726,UAD-A-0743
1020756177,UAD-A-0745
1018279669,UAD-A-0746
1023973374,UAD-A-0748
1020756319,UAD-A-0749
1019741407,UAD-A-0750
1018789718,UAD-A-0751
1025638897,UAD-A-0752
956145168,UAD-A-0753
949662620,UAD-A-0754
1018779112,UAD-A-0755
1023973189,UAD-A-0756
1028951415,UAD-A-0757
1020756182,UAD-A-0758
1020756340,UAD-A-0759
1025638876,UAD-A-0760
1023395718,UAD-A-0761
1023395290,UAD-A-0762
1025626474,UAD-A-0763
1023973179,UAD-A-0764
1020755686,UAD-A-0766
1028951407,UAD-A-0769
1023973467,UAD-A-0770
1025637314,UAD-A-0771
1023973145,UAD-A-0772
1025636722,UAD-A-0773
1023395680,UAD-A-0775
1018279621,UAD-A-0777
1018789798,UAD-A-0778
1023035832,UAD-A-0779
1023973246,UAD-A-0780
1023973474,UAD-A-0781
1025638896,UAD-A-0782
949662635,UAD-A-0783
1025638878,UAD-A-0784
1027994204,UAD-A-0785
1018789500,UAD-A-0786
946357946,UAD-A-0787
1020756175,UAD-A-0788
1025617583,UAD-A-0789
1023395037,UAD-A-0790
1028952330,UAD-A-0793
1023973283,UAD-A-0794
1023395283,UAD-A-0795
1027994864,UAD-A-0796
1018789802,UAD-A-0798
1025625384,UAD-A-0799
1023973489,UAD-A-0800
1028951790,UAD-A-0801
1018279648,UAD-A-0802
1019741534,UAD-A-0804
1018279656,UAD-A-0805
1023035829,UAD-A-0806
1018789515,UAD-A-0807
1018789706,UAD-A-0808
1025638899,UAD-A-0809
1025626506,UAD-A-0810
1027996500,UAD-A-0811
958116197,UAD-A-0812
1018628243,UAD-A-0813
1028951412,UAD-A-0814
1027996534,UAD-A-0815
1028952084,UAD-A-0816
1028675387,UAD-A-0818
955177486,UAD-A-0819
1023395691,UAD-A-0820
955177473,UAD-A-0821
1023035846,UAD-A-0823
1023973276,UAD-A-0825
1028952319,UAD-A-0826
1023973279,UAD-A-0827
1018789821,UAD-A-0828
897534800,UAD-A-0830
1028951764,UAD-A-0831
1028951794,UAD-A-0832
1018279654,UAD-A-0833
1027995310,UAD-A-0834
946357955,UAD-A-0835
1018789600,UAD-A-0836
917047447,UAD-A-0837
1018789588,UAD-A-0838
1023973184,UAD-A-0839
1027994203,UAD-A-0840
1028952308,UAD-A-0841
1018279653,UAD-A-0842
1028951408,UAD-A-0843
1023395307,UAD-A-0846
1027995352,UAD-A-0847
1028951399,UAD-A-0848
957381880,UAD-A-0849
1028951793,UAD-A-0850
1018779107,UAD-A-0851
1018788669,UAD-A-0852
1028951422,UAD-A-0853
1023973491,UAD-A-0854
1018789420,UAD-A-0856
1018789828,UAD-A-0857
1023973260,UAD-A-0858
1023395573,UAD-A-0859
1018789795,UAD-A-0860
1023973275,UAD-A-0861
1018628255,UAD-A-0862
1025637344,UAD-A-0864
1018789508,UAD-A-0869
1018789686,UAD-A-0870
1023395715,UAD-A-0871
1020756165,UAD-A-0873
1018628252,UAD-A-0874
1018788660,UAD-A-0876
1025617557,UAD-A-0877
1023973499,UAD-A-0878
1027994199,UAD-A-0880
1018789612,UAD-A-0881
897534809,UAD-A-0882
1025617594,UAD-A-0885
957381872,UAD-A-0887
1028952336,UAD-A-0888
1018789820,UAD-A-0889
1023973477,UAD-A-0890
1028951388,UAD-A-0892
1027994865,UAD-A-0893
1019741448,UAD-A-0895
1023395690,UAD-A-0896
955177482,UAD-A-0898
1018789702,UAD-A-0899
1018779133,UAD-A-0900
1019741528,UAD-A-0901
1027995334,UAD-A-0902
958116203,UAD-A-0903
1027995321,UAD-A-0904
1019741549,UAD-A-0908
1023973157,UAD-A-0909
1027996029,UAD-A-0910
1027995342,UAD-A-0912
1027996010,UAD-A-0913
1028675370,UAD-A-0914
1025637320,UAD-A-0915
1018789388,UAD-A-0916
1023973331,UAD-A-0917
1027995994,UAD-A-0918
1028951756,UAD-A-0920
1018788679,UAD-A-0921
1023395681,UAD-A-0923
1028951387,UAD-A-0926
1018789583,UAD-A-0927
1023973169,UAD-A-0930
956145183,UAD-A-0932
957381887,UAD-A-0933
955177489,UAD-A-0934
1028951755,UAD-A-0935
946357965,UAD-A-0937
1025617565,UAD-A-0938
1018789411,UAD-A-0939
1023973259,UAD-A-0940
1018789393,UAD-A-0941
958116198,UAD-A-0942
1018628268,UAD-A-0943
1028675390,UAD-A-0946
946357962,UAD-A-0947
1019741449,UAD-A-0948
1023395013,UAD-A-0949
897534794,UAD-A-0951
1025625362,UAD-A-0952
1023395717,UAD-A-0954
1020756180,UAD-A-0955
1018779094,UAD-A-0957
1025626490,UAD-A-0958
1027994192,UAD-A-0959
1025638880,UAD-A-0962
917047434,UAD-A-0963
956145190,UAD-A-0964
1027995984,UAD-A-0965
1028952086,UAD-A-0966
1028675360,UAD-A-0968
1019685430,UAD-A-0969
1018779131,UAD-A-0970
1018788681,UAD-A-0971
1023395727,UAD-A-0972
1018789825,UAD-A-0973
1019741536,UAD-A-0974
1019741419,UAD-A-0975
950346219,UAD-A-0976
1020755685,UAD-A-0978
1020756144,UAD-A-0979
1023035847,UAD-A-0980
1019685440,UAD-A-0981
1020756160,UAD-A-0982
1018788695,UAD-A-0984
1028952352,UAD-A-0985
1018789606,UAD-A-0986
1028952329,UAD-A-0989
1025626479,UAD-A-0990
1028952338,UAD-A-0992
1018628272,UAD-A-0993
1025637308,UAD-A-0997
1023973369,UAD-A-0999
1027995327,UAD-A-1002
1019685453,UAD-A-1003
1018789616,UAD-A-1004
1025625359,UAD-A-1006
1018789811,UAD-A-1007
1025637329,UAD-A-1010
1019741452,UAD-A-1011
1018279626,UAD-A-1012
1018788673,UAD-A-1014
1019685463,UAD-A-1015
1027996000,UAD-A-1016
1023395039,UAD-A-1017
1018789472,UAD-A-1018
1025637328,UAD-A-1019
1018779127,UAD-A-1020
1028952112,UAD-A-1021
1023395312,UAD-A-1022
1018789679,UAD-A-1025
1028951758,UAD-A-1026
1027996015,UAD-A-1027
1025626475,UAD-A-1029
1018779096,UAD-A-1030
1027994873,UAD-A-1031
1025617585,UAD-A-1032
1028951377,UAD-A-1035
1028951753,UAD-A-1036
1023395703,UAD-A-1037
1027995989,UAD-A-1039
1019741454,UAD-A-1040
1025626487,UAD-A-1041
1023395018,UAD-A-1043
1023973271,UAD-A-1044
958116207,UAD-A-1045
1027995319,UAD-A-1046
1018628270,UAD-A-1047
1023973373,UAD-A-1048
1028675394,UAD-A-1050
1027994219,UAD-A-1051
1025637301,UAD-A-1052
957381878,UAD-A-1053
1023973497,UAD-A-1054
1023973171,UAD-A-1055
1020756168,UAD-A-1056
1018789799,UAD-A-1057
957381888,UAD-A-1058
1018628235,UAD-A-1059
1018789812,UAD-A-1061
1028952328,UAD-A-1062
1019741548,UAD-A-1063
950346208,UAD-A-1064
1027995347,UAD-A-1065
897534805,UAD-A-1066
950982087,UAD-A-1068
1023973165,UAD-A-1070
1020756164,UAD-A-1071
1025617603,UAD-A-1072
1023395022,UAD-A-1073
1028675386,UAD-A-1074
1023973338,UAD-A-1076
1020756330,UAD-A-1077
958116212,UAD-A-1078
1018789433,UAD-A-1080
1025637299,UAD-A-1082
1028952123,UAD-A-1083
955177483,UAD-A-1085
1018789512,UAD-A-1086
1018789724,UAD-A-1087
1020755732,UAD-A-1088
1019741434,UAD-A-1089
1020756352,UAD-A-1090
958116213,UAD-A-1091
1025625371,UAD-A-1092
958116211,UAD-A-1093
1023395598,UAD-A-1094
1025637317,UAD-A-1095
1028952081,UAD-A-1096
1023395577,UAD-A-1097
1020756343,UAD-A-1098
1023395006,UAD-A-1100
1018779141,UAD-A-1102
1018788662,UAD-A-1104
1027994855,UAD-A-1107
1018789476,UAD-A-1108
1025638891,UAD-A-1110
1023035806,UAD-A-1111
1018788663,UAD-A-1113
1018279644,UAD-A-1114
1027995985,UAD-A-1115
1018789713,UAD-A-1116
1019741502,UAD-A-1117
1025626473,UAD-A-1119
1025637312,UAD-A-1120
1018789834,UAD-A-1121
1027995315,UAD-A-1122
958116216,UAD-A-1123
1020756315,UAD-A-1124
950346225,UAD-A-1125
1027995991,UAD-A-1126
956145182,UAD-A-1127
1023973249,UAD-A-1128
917047449,UAD-A-1129
949662615,UAD-A-1133
1028951379,UAD-A-1134
1025637318,UAD-A-1137
1025638884,UAD-A-1138
950982073,UAD-A-1139
1025626498,UAD-A-1140
1018789385,UAD-A-1141
1023395701,UAD-A-1142
1020755693,UAD-A-1143
1020756150,UAD-A-1144
1025617596,UAD-A-1145
1025637335,UAD-A-1147
1018279624,UAD-A-1150
1023395556,UAD-A-1151
1018279623,UAD-A-1152
1023973476,UAD-A-1154
1023973240,UAD-A-1155
1018789394,UAD-A-1157
1025636748,UAD-A-1158
1019741445,UAD-A-1159
1018789487,UAD-A-1160
1023973159,UAD-A-1161
957381883,UAD-A-1162
1023973353,UAD-A-1164
1020756322,UAD-A-1167
1023395285,UAD-A-1168
1025625350,UAD-A-1169
1023395594,UAD-A-1170
1028951416,UAD-A-1172
1019685427,UAD-A-1174
950346215,UAD-A-1175
1020756331,UAD-A-1176
1018789815,UAD-A-1177
1027994208,UAD-A-1178
1018788675,UAD-A-1179
1018628266,UAD-A-1180
1028951789,UAD-A-1181
1025636753,UAD-A-1182
1018789836,UAD-A-1183
1023973479,UAD-A-1184
950982093,UAD-A-1185
1028951405,UAD-A-1186
1020755724,UAD-A-1187
1018789826,UAD-A-1188
1019685437,UAD-A-1189
1025637313,UAD-A-1190
1023395710,UAD-A-1191
1028951375,UAD-A-1192
1027996536,UAD-A-1193
1023395724,UAD-A-1194
1018789475,UAD-A-1195
1023973328,UAD-A-1196
1023395031,UAD-A-1197
1025625341,UAD-A-1198
1027994217,UAD-A-1203
1028952128,UAD-A-1204
956145169,UAD-A-1205
1027996016,UAD-A-1206
956145189,UAD-A-1207
1020756159,UAD-A-1208
1019741443,UAD-A-1209
1019685455,UAD-A-1210
1023973255,UAD-A-1211
897534796,UAD-A-1212
1028675397,UAD-A-1214
1023973471,UAD-A-1215
1023395697,UAD-A-1217
1018628246,UAD-A-1219
1027996522,UAD-A-1220
1023395271,UAD-A-1221
1025636739,UAD-A-1222
1023395295,UAD-A-1223
950982083,UAD-A-1224
1025637331,UAD-A-1226
1025626495,UAD-A-1227
1020756350,UAD-A-1228
958116210,UAD-A-1229
1023395725,UAD-A-1230
1018789822,UAD-A-1231
949662627,UAD-A-1232
1018789807,UAD-A-1233
1020756191,UAD-A-1236
1025625357,UAD-A-1237
1027995351,UAD-A-1239
1018628225,UAD-A-1241
1018279662,UAD-A-1242
1020755689,UAD-A-1246
1018789708,UAD-A-1248
1018279630,UAD-A-1249
1023973490,UAD-A-1252
1023973461,UAD-A-1253
1019741515,UAD-A-1254
1025636736,UAD-A-1255
1023973268,UAD-A-1256
1018279657,UAD-A-1258
1025625349,UAD-A-1261
950982091,UAD-A-1262
897534803,UAD-A-1263
1018279659,UAD-A-1267
1023973247,UAD-A-1268
1027995983,UAD-A-1269
1019741409,UAD-A-1271
955177481,UAD-A-1274
1028951749,UAD-A-1275
1028675399,UAD-A-1276
1023395009,UAD-A-1277
1025636747,UAD-A-1278
1023973457,UAD-A-1280
1025617606,UAD-A-1281
897534804,UAD-A-1284
1018628223,UAD-A-1285
1025636732,UAD-A-1286
1023973363,UAD-A-1287
1027996021,UAD-A-1289
1019741537,UAD-A-1290
1018789611,UAD-A-1292
1023035823,UAD-A-1293
1019741514,UAD-A-1296
1028952341,UAD-A-1297
1018279666,UAD-A-1298
1028952106,UAD-A-1299
1023395699,UAD-A-1300
917047443,UAD-A-1302
1018789585,UAD-A-1303
1028952324,UAD-A-1304
956145191,UAD-A-1305
1023973264,UAD-A-1307
1023973282,UAD-A-1308
1023973465,UAD-A-1309
1023395279,UAD-A-1310
917047432,UAD-A-1312
1018789613,UAD-A-1313
917047444,UAD-A-1315
1020756351,UAD-A-1316
1023973473,UAD-A-1317
1023973493,UAD-A-1318
1020756170,UAD-A-1319
1018788648,UAD-A-1320
1019741541,UAD-A-1322
1023395028,UAD-A-1323
1018779109,UAD-A-1324
1019685466,UAD-A-1325
1023035842,UAD-A-1326
1023973170,UAD-A-1327
946357947,UAD-A-1328
1023973241,UAD-A-1329
1018789485,UAD-A-1330
1023973152,UAD-A-1331
1020756356,UAD-A-1332
1018789599,UAD-A-1333
1027995323,UAD-A-1334
958116205,UAD-A-1335
1019741522,UAD-A-1336
1025638887,UAD-A-1337
1025636710,UAD-A-1338
1028952310,UAD-A-1339
957381875,UAD-A-1340
1028951759,UAD-A-1342
958116218,UAD-A-1343
1018788661,UAD-A-1344
1027996503,UAD-A-1345
1018628258,UAD-A-1346
1023973503,UAD-A-1347
1018789474,UAD-A-1348
1027994211,UAD-A-1349
1023035801,UAD-A-1351
1023395603,UAD-A-1352
1018628245,UAD-A-1353
1028951776,UAD-A-1354
1025626493,UAD-A-1355
1023395300,UAD-A-1356
955177491,UAD-A-1357
1023395599,UAD-A-1359
1025626514,UAD-A-1360
1018789428,UAD-A-1361
1023395040,UAD-A-1364
1023973482,UAD-A-1365
1027996026,UAD-A-1367
956145177,UAD-A-1368
1025626496,UAD-A-1369
1023395694,UAD-A-1370
1018789403,UAD-A-1371
1023973356,UAD-A-1372
1018788651,UAD-A-1373
1019741417,UAD-A-1374
1027994874,UAD-A-1375
1023395563,UAD-A-1377
1018628250,UAD-A-1378
946357964,UAD-A-1379
946357948,UAD-A-1380
1023395272,UAD-A-1382
1023395705,UAD-A-1383
956145186,UAD-A-1384
958116219,UAD-A-1385
1023973350,UAD-A-1387
1018789468,UAD-A-1388
1028951791,UAD-A-1391
1018628226,UAD-A-1392
1028952109,UAD-A-1393
1027994226,UAD-A-1394
1025617582,UAD-A-1395
1018789835,UAD-A-1396
1025638892,UAD-A-1397
1018789431,UAD-A-1398
1020755690,UAD-A-1399
1018628239,UAD-A-1400
1027994180,UAD-A-1401
1023973504,UAD-A-1402
1027994193,UAD-A-1403
1028952346,UAD-A-1404
1018789814,UAD-A-1406
1027994220,UAD-A-1407
1018789493,UAD-A-1408
1023395003,UAD-A-1409
1027994901,UAD-A-1410
1018789602,UAD-A-1411
1020756307,UAD-A-1412
917047430,UAD-A-1413
1027994894,UAD-A-1414
1023395702,UAD-A-1415
1018279650,UAD-A-1416
1027994215,UAD-A-1417
1019741523,UAD-A-1419
1025637343,UAD-A-1420
946357953,UAD-A-1422
1028675403,UAD-A-1423
1025626489,UAD-A-1424
1027994876,UAD-A-1425
1018789618,UAD-A-1426
1018789582,UAD-A-1428
1023395027,UAD-A-1429
957381892,UAD-A-1430
1020756176,UAD-A-1431
1027994185,UAD-A-1433
1028952100,UAD-A-1435
1023395008,UAD-A-1436
1018789400,UAD-A-1437
1020756333,UAD-A-1438
1025637305,UAD-A-1439
1025636724,UAD-A-1440
1023395597,UAD-A-1445
1020755710,UAD-A-1446
958116196,UAD-A-1447
917047448,UAD-A-1448
1018789720,UAD-A-1449
1023395571,UAD-A-1450
1025638885,UAD-A-1451
949662623,UAD-A-1452
1023395713,UAD-A-1453
1019741441,UAD-A-1454
1025637302,UAD-A-1455
950346213,UAD-A-1456
1023973492,UAD-A-1457
1023035814,UAD-A-1458
1019685448,UAD-A-1459
1023973151,UAD-A-1461
1025638868,UAD-A-1462
950346214,UAD-A-1464
1025617592,UAD-A-1465
1027994196,UAD-A-1466
1023395695,UAD-A-1467
1028675361,UAD-A-1468
1019685446,UAD-A-1471
1018779137,UAD-A-1474
1018789421,UAD-A-1476
1023973325,UAD-A-1477
1018789488,UAD-A-1479
1028675395,UAD-A-1480
1023395308,UAD-A-1481
1028952107,UAD-A-1483
955177476,UAD-A-1485
1020755731,UAD-A-1486
1025636752,UAD-A-1488
1027996004,UAD-A-1489
1018279664,UAD-A-1490
1023973163,UAD-A-1491
1018279651,UAD-A-1492
1028675392,UAD-A-1493
1019741544,UAD-A-1494
1018788668,UAD-A-1495
1018789722,UAD-A-1496
1025638886,UAD-A-1498
1025637315,UAD-A-1501
1018789507,UAD-A-1502
1028952092,UAD-A-1503
1023035817,UAD-A-1504
1020756316,UAD-A-1505
1027995340,UAD-A-1506
1025625385,UAD-A-1507
1027995339,UAD-A-1509
1028951746,UAD-A-1510
1025617567,UAD-A-1511
950346209,UAD-A-1512
1025617569,UAD-A-1513
1019685419,UAD-A-1514
1025638883,UAD-A-1516
1025637348,UAD-A-1517
1028951785,UAD-A-1518
1018788666,UAD-A-1519
1018789692,UAD-A-1520
1025638908,UAD-A-1522
1020756146,UAD-A-1523
1025625353,UAD-A-1524
1023973357,UAD-A-1526
1028952316,UAD-A-1527
1028952315,UAD-A-1528
955177477,UAD-A-1529
1028675388,UAD-A-1530
1027994187,UAD-A-1531
1027995356,UAD-A-1532
1020756329,UAD-A-1534
897534786,UAD-A-1535
1018789717,UAD-A-1536
1025625374,UAD-A-1538
949662626,UAD-A-1539
1027995326,UAD-A-1540
1019741447,UAD-A-1541
1025636742,UAD-A-1542
1027996514,UAD-A-1543
1025626504,UAD-A-1546
1023395000,UAD-A-1547
1023395007,UAD-A-1548
1019685452,UAD-A-1549
1025617579,UAD-A-1550
1025638881,UAD-A-1551
957381876,UAD-A-1552
1018279649,UAD-A-1553
1027994872,UAD-A-1555
1023395723,UAD-A-1557
1023395605,UAD-A-1558
1028952326,UAD-A-1559
1023973458,UAD-A-1560
957381873,UAD-A-1561
1023035825,UAD-A-1562
1018779105,UAD-A-1563
1028675393,UAD-A-1565
1018779099,UAD-A-1566
1018789513,UAD-A-1567
1028675373,UAD-A-1568
1027996523,UAD-A-1569
1018789689,UAD-A-1570
1020756169,UAD-A-1571
917047445,UAD-A-1574
1028951747,UAD-A-1575
1025638893,UAD-A-1576
1025636740,UAD-A-1577
958116200,UAD-A-1578
1027994867,UAD-A-1581
1025636745,UAD-A-1582
1028952113,UAD-A-1584
1023973365,UAD-A-1585
1025626480,UAD-A-1586
1028951770,UAD-A-1587
1023973343,UAD-A-1590
1023395588,UAD-A-1591
949662621,UAD-A-1592
1025625369,UAD-A-1594
917047426,UAD-A-1595
1025625364,UAD-A-1596
1027996508,UAD-A-1597
1018789578,UAD-A-1598
1018789701,UAD-A-1599
1023035804,UAD-A-1600
1023973158,UAD-A-1601
1025637303,UAD-A-1602
1019741540,UAD-A-1603
1018789707,UAD-A-1604
1025638895,UAD-A-1605
946357952,UAD-A-1606
1018779110,UAD-A-1608
1018628233,UAD-A-1609
1028952116,UAD-A-1612
1020756185,UAD-A-1613
1023973349,UAD-A-1615
1023395559,UAD-A-1617
1018789589,UAD-A-1618
1028951752,UAD-A-1619
1020756310,UAD-A-1620
1028675362,UAD-A-1621
1018628237,UAD-A-1622
1023395012,UAD-A-1623
1025625363,UAD-A-1624
1027995341,UAD-A-1625
1023395294,UAD-A-1626
950982085,UAD-A-1627
1020756341,UAD-A-1628
1025638909,UAD-A-1629
1019741532,UAD-A-1630
1028675391,UAD-A-1631
949662624,UAD-A-1632
1019685438,UAD-A-1635
1023973143,UAD-A-1636
917047437,UAD-A-1637
955177472,UAD-A-1638
1025637334,UAD-A-1639
1018628228,UAD-A-1640
1025625373,UAD-A-1642
1018789404,UAD-A-1644
1023395589,UAD-A-1645
1023035838,UAD-A-1646
1025637306,UAD-A-1649
1028951394,UAD-A-1650
1018779136,UAD-A-1651
1019685444,UAD-A-1652
1025625347,UAD-A-1654
1023973483,UAD-A-1656
1025617599,UAD-A-1660
