unit_id,input.sent_id,input.b1,input.b2,input.e1,input.e2,input.relation,input.sentence,input.term1,input.term2,worker,uqs,reason for ambig,max_rel,max_srs,none,org:alternate_names,org:place_of_headquarters,org:subsidiaries,per:cause_of_death,per:charges,per:children,per:employee_or_member_of,per:founded_org,per:origin,per:place_of_birth,per:place_of_death,per:places_of_residence,per:schools_attended,per:spouse,per:title,per:top_member_employee_of_org
1018789387,UAD-U-0021,31,19,32,20,per:children,"After Street 's death , Warner Bros. pictures began production of a film version of the novel , starring Brandon de Wilde as Skeeter , Walter Brennan as Uncle Jesse , Phil Harris as Cash Evans , and Sidney Poitier as Gates Watson .",Phil,Brandon,15,0.9344482605,,none,0.9684996196,0.9684996196,0,0,0.0315003804,0,0,0,0,0,0,0,0,0,0,0,0,0
1025626505,UAD-A-0215,0,23,4,24,"per:place_of_death,per:places_of_residence","Aung San Suu Kyi , a 61-year-old Nobel Peace Prize winner , has been under house arrest at her rambling lakeside home in Yangon for most of the last 17 years despite appeals by the international community for her release .",Aung San Suu Kyi,Yangon,15,0.9344977404,,per:places_of_residence,0.9689328451,0.0087504529,0,0,0,0,0,0,0,0,0.0223167019,0,0,0.9689328451,0,0,0,0
917047462,UAD-U-0312,0,3,2,5,per:children,Hussein Kamel and Saddam Kamel .,Hussein Kamel,Saddam Kamel,15,0.934643275,,none,0.9688643427,0.9688643427,0.0024004757,0.0024004757,0.0024004757,0.0024004757,0.0287351816,0.0024004757,0.0024004757,0.0024004757,0,0.0024004757,0,0.0024004757,0,0,0.0024004757,0.0024004757
1023973481,UAD-U-0644,11,15,14,16,org:alternate_names,The event was later declared a `` non-event '' by the International Ski Federation ( FIS ) in 1946 due to the small number of skiers who had competed .,International Ski Federation,FIS,15,0.9349616665,,org:alternate_names,0.9687464822,0,0.9687464822,0,0.0312535178,0,0,0,0,0,0,0,0,0,0,0,0,0
1025638888,UAD-U-0541,6,2,8,3,per:children,"Previously , Lindsay Lohan 's father Michael Lohan does not approve her relationship with Samantha and thought Samantha will bring negative impact to her .",Michael Lohan,Lindsay,15,0.9369104879,,per:children,0.9698062938,0.0301937062,0,0,0,0,0,0.9698062938,0,0,0,0,0,0,0,0,0,0
1027996520,UAD-A-0726,9,26,11,29,"per:places_of_residence,per:place_of_death","Franken was the subject of the 2006 documentary film Al Franken : God Spoke , which premiered in April 2006 at the Tribeca Film Festival in New York City .",Al Franken,New York City,15,0.9380612576,,none,0.9703284934,0.9703284934,0,0,0,0,0,0,0.0296715066,0,0,0,0,0,0,0,0,0
337F8MIIMZPRQA4O4OSNI9Q0EZO04Y,0ff045fb68d35a3246084a9a9a1b63a5ef7244697728f402dc84d7ed0953e2c8:0-2:20-22,0,20,2,22,per:founded_org,Fly MI ( MI stands for Madeira Islands ) is a new airline formed by a former TAP Portugal captain Miguel Freitas .,Miguel Freitas,Fly MI,14,0.938884654,,per:founded_org,1,0,0,0,0,0,0,0,0.0739838791,1,0,0,0,0,0,0,0,0.0739838791
1025637316,UAD-A-0350,1,11,4,14,"per:place_of_birth,per:places_of_residence","Biography Richard De Wert was born on 17 November 1931 in Taunton , Massachusetts .",Richard De Wert,"Taunton , Massachusetts",15,0.9394274918,,per:place_of_birth,1,0,0,0,0,0,0,0,0,0,0.1404434436,1,0,0.063790233,0,0,0,0
1018779135,UAD-U-0621,4,16,6,18,per:spouse,"The All Blacks met Queen Elizabeth II on Tuesday and were told by her husband , Prince Philip , to expect an `` easy '' ride when they play England on Saturday .",Queen Elizabeth,Prince Philip,15,0.9394303736,,per:spouse,0.9713683244,0.0264921913,0.0021394843,0,0,0,0,0,0.0021394843,0,0,0,0,0,0,0.9713683244,0,0.0021394843
1028951793,UAD-A-0850,14,7,16,9,"per:places_of_residence,per:place_of_birth","He served 29 days as Governor of New York , following the resignation of Herbert Lehman .",Herbert Lehman,New York,15,0.9400372479,,per:top_member_employee_of_org,1,0,0,0,0,0,0,0,0.0755374995,0,0,0,0,0.0676377071,0,0,0,1
3VAOOVPI3Z40LE0VZ9DN2AKZ3JTLLK,c074c4ad4eb1a107d971ad04ca72478f0d9d8137b566c358ae6af2fc5b24b68c:0-1:5-7,5,0,7,1,per:place_of_death,"Frederick died in Millstone , New Jersey on April 13 , 1804 , his 51st birthday , and was buried at the Weston Burying Ground on the border of Manville , New Jersey and Bound Brook , New Jersey .",Frederick,New Jersey,15,0.940565518,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1383435199,0,0,0,0
3LAZVA75NI32QDHK2VBAFVPKSO7O2F,27c73b66cd62e5ee8f77c5808c0c804c20b14ed08977f64ea7ef1844bcaaaa30:0-2:11-12,11,0,12,2,per:place_of_death,"Ma Lik , 55 , died in the Chinese city of Guangzhou from colon cancer , a spokesman for the Democratic Alliance for the Betterment and Progress of Hong Kong ( DAB ) told AFP .",Ma Lik,Guangzhou,15,0.9407006324,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1379504273,0,0,0,0
3ECKRY5B1Q8I029TT77JI9351Q4IZN,b3dcf72ec6643005f87b74ca86c9ca4de6bc06fdfc6f6de7421cb371f0d6b593:1-3:11-12,11,1,12,3,per:place_of_death,"Percussionist Mickey Finn died of alcohol-related liver problems in Croydon , Surrey , on 11 January 2003 , aged 55 .",Mickey Finn,Surrey,15,0.9409456032,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1373707161,0,0,0,0
3UQVX1UPFSTHNWP10A9ZPUT2V3Z20C,b317968d75e8ed0d1d0a3d467bae6b1eedc04c31d7ca9bc3d5b67be03481c0db:0-1:11-13,0,11,1,13,per:founded_org,Plan was founded during the Spanish Civil War by British journalist John Langdon-Davies and aid worker Eric Muggeridge .,John Langdon-Davies,Plan,15,0.940986581,,per:founded_org,1,0,0,0,0,0,0,0,0.0715771664,1,0,0,0,0,0,0,0,0.0715771664
391JB9X4ZYK97Q0YEL21NNM9EN0KM2,d289fd0a5c6e26012bf20b32698d6be6db5d74c036ccc80453c19733ab094fb9:6-7:16-18,16,6,18,7,per:place_of_death,"After years of poor health , DeForest died at Good Samaritan Hospital in West Islip , New York , on Long Island , on March 19 , 2007 .",DeForest,New York,15,0.9410979676,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.136872067,0,0,0,0
897534832,UAD-U-0561,0,7,2,8,per:charges,"Robert Regola , was charged Tuesday with perjury , false swearing , reckless endangerment and illegal possession of a weapon by a minor .",Robert Regola,perjury,15,0.9411089396,,per:charges,0.9718397682,0.0281602318,0,0,0,0,0.9718397682,0,0,0,0,0,0,0,0,0,0,0
946357969,UAD-U-0288,11,14,13,15,per:age,"He was also convicted of killing Doris Ludlam , 80 , Bridget Bourke , 88 , and Irene Crookes , 79 , and of attempting to kill Vera Wilby , 90 .",Bridget Bourke,88,15,0.9412928705,,none,0.9719434411,0.9719434411,0,0,0,0.0280565589,0,0,0,0,0,0,0,0,0,0,0,0
3JMNNNO3B1GAVMQMTH2KWP26VPS2WP,5ffe7ac5aa2d890607714a0b855f72a11bb071cd1d0ae779e7f3c41d09042497:0-1:3-4,3,0,4,1,per:place_of_death,"He died in London on 17 June 1845 , after a long and painful illness .",He,London,15,0.94131761,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1362775351,0,0,0,0
949662590,UAD-U-0773,6,5,8,6,per:title,"With only a credit for producer J.J. Abrams ( `` Lost , `` `` Mission Impossible III '' ) , the words `` In Theaters 1-18-08 '' and a quick blip of credits , the teaser ends .",J.J. Abrams,producer,15,0.9413718049,,per:title,0.9719475275,0,0.0280524725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9719475275,0
1028952115,UAD-A-1683,15,20,17,21,"per:places_of_residence,per:place_of_birth","Reference Manager is now widely used in the scientific community. ( End optional trim ) Ernest Beutler was born in Berlin on Sept. 30 , 1928 , the son of two physicians .",Ernest Beutler,Berlin,15,0.9414829211,,per:place_of_birth,1,0,0,0,0,0,0,0,0,0,0.2083831654,1,0,0,0,0,0,0
1027995991,UAD-A-1126,25,34,27,38,"per:schools_attended,per:top_member_employee_of_org","`` It 's very striking to see that the market made up its mind about the extent of damage before anyone else , `` said Daniel Yergin , an energy historian and chairman of Cambridge Energy Research Associates , a consulting firm .",Daniel Yergin,Cambridge Energy Research Associates,15,0.9421268626,,per:top_member_employee_of_org,1,0,0,0,0,0,0,0,0.150355442,0,0,0,0,0,0,0,0,1
3QTFNPMJC6UAE3KKQNKBNHZMN1FZNP,7aa55172f8c9da58b298ad98fca978c38c9cbac9d66d27c41d5cf993e0b51c65:0-1:6-8,0,6,1,8,per:founded_org,"It was founded in 1976 by Dean Zelinsky in Chicago , Illinois and is currently under the ownership of Armadillo Enterprises in Tampa , Florida .",Dean Zelinsky,It,15,0.9421437886,,per:founded_org,1,0,0,0,0,0,0,0,0.0700962638,1,0,0,0,0,0,0,0,0.0700962638
3P7QK0GJ3TXEPHVR44MRVTWOCSB2ZW,c912e22c9c50c93016b6802395182a94a32cd716b6e096876a264620ebd07334:0-1:7-9,0,7,1,9,per:founded_org,Zipcar was co-founded by Antje Danielson and Robin Chase based on existing German and Swiss companies in January 2000 .,Robin Chase,Zipcar,15,0.9429451294,,per:founded_org,1,0,0,0,0,0,0,0,0.0690572304,1,0,0,0,0,0,0,0,0.0690572304
1027996494,UAD-A-1929,22,20,24,21,"per:employee_or_member_of,per:founded_org","The attack fell on the LTTE 's so-called Heroes ' Day , when the radio station was supposed to broadcast LTTE leader Velupillai Prabhakaran 's annual Heroes ' Day statement .",Velupillai Prabhakaran,LTTE,15,0.9437377983,,per:top_member_employee_of_org,1,0,0,0,0,0,0,0,0.1455087625,0,0,0,0,0,0,0,0,1
1018788663,UAD-A-1113,14,19,16,23,"per:top_member_employee_of_org,per:schools_attended","It 's also about the supply and demand for the dollar , `` said Daniel Yergin , chairman of Cambridge Energy Research Associates .",Daniel Yergin,Cambridge Energy Research Associates,15,0.943962709,,per:top_member_employee_of_org,1,0,0,0,0,0,0,0,0.14505747,0,0,0,0,0,0,0,0,1
3P4C70TRMRTKZMMUOIG7PIFR7F7GLZ,6c564d5a1dfe8cace5e40ba6901adca3fb4a413fc68ef24af4f87a713d80b45d:4-6:22-23,22,4,23,6,per:place_of_death,"Austrian jazz keyboard player Joe Zawinul , one of the founders of the influential jazz-rock group Weather Report , died Tuesday in Vienna at the age of 75 , his family said .",Joe Zawinul,Vienna,15,0.9440312342,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0.0770112815,0,1,0.0599580796,0,0,0,0
3D1UCPY6GGLOQ3QNZE0J1J4CJZ1384,516d23f049e9235d3c8e8de03827ba0c6df5331b3a61b693894091dc5435bcfb:0-1:9-10,9,0,10,1,per:place_of_death,"Roddick died in a hospital in Chichester , southern England , surrounded by her husband , Gordon , and daughters Sam and Justine , on Monday night , the family said in a statement .",Roddick,England,15,0.9440418791,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.128829274,0,0,0,0
3VO4XFFP15YCXQR6NKK90R1SI5BQ75,18987a8f625dce1cef5694d7e42995b84e00500da9b7805b189adaafe3ca7d44:0-2:19-21,19,0,21,2,per:place_of_death,"DeWitt Webb ( December 19 , 1840 Clinton , Oneida County , New York - April 12 , 1917 St. Augustine , Florida ) was a physician , politician , and amateur naturalist .",DeWitt Webb,St. Augustine,15,0.9441967954,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1284204295,0,0,0,0
3NBFJK3IOHUS57PR1AWZHZJL2TLOGF,4858a084733f04602e2d0a85a9370b9258726ea1fb7755ab437a933830f6e0c1:0-1:18-19,18,0,19,1,per:place_of_death,"Morse , who had maintained homes in England and Canada , died Saturday at University College Hospital in London , his son , actor Hayward Morse , told the Canadian Press news agency .",Morse,London,15,0.9444292971,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1277442046,0,0,0,0
1025617565,UAD-A-0938,0,9,2,12,"per:place_of_birth,per:places_of_residence","Huang Xintong ( born January 26 , 1987 in Harbin , China ) is a Chinese ice dancer .",Huang Xintong,"Harbin , China",15,0.9446868067,,per:place_of_birth,1,0,0,0,0,0,0.0025693384,0.0025693384,0,0,0.1791328161,1,0,0,0,0.0025693384,0,0
3MGHRFQY2L17OHI8TVGUYYU792K0YK,6916a735a0c3eb4f443fac758e3505b8791dc33f9b89a174be3eccea7bbdb550:0-2:13-14,13,0,14,2,per:place_of_death,"Raymond Bailey died of a heart attack , aged 75 in Irvine , California .",Raymond Bailey,California,15,0.9450175497,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1262691232,0,0,0,0
1018788650,UAD-U-0097,21,17,23,18,per:children,"Battle with Audrey Roberts Over the following months , his business going downhill , Richard learned that Gail 's mother , Audrey Roberts , was worth £250 , 000 .",Audrey Roberts,Gail,15,0.9452031893,,per:children,0.9739673843,0.0260326157,0,0,0,0,0,0.9739673843,0,0,0,0,0,0,0,0,0,0
3ZRKL6Z1E8F73ZHK8RD814TM0ENGSW,3fb16707321c7893cbe9ba1d36ff5e92784a36fa26d3295c5244e6043ce2561b:0-1:15-16,15,0,16,1,per:place_of_death,"He died on November 13 , 2007 , aged 88 , in Santa Monica , California , from non-Hodgkin lymphoma .",He,California,15,0.9456668991,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0.0435111026,0,1,0.0832131601,0,0,0,0
302U8RURJZDT5JFAPQV82BMQZY4VNW,cbae0a9c9f7b6235bc39c5521b933bea12c4785fb63b440fcb6c20ef54ccd708:0-1:12-14,12,0,14,1,per:place_of_death,"Adams died on September 25 , 2005 at Cedars-Sinai Medical Center in Los Angeles , California .",Adams,Los Angeles,15,0.9459524602,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1236823425,0,0,0,0
3ZRKL6Z1E8F73ZHK8RD814TMZLUGSG,32a9fe8d39c347fb1c89c874fd7d7b83b563ac0e296a32a8f927203765017017:0-1:3-5,3,0,5,1,per:place_of_death,"He died in Kansas City , Kansas and is buried in Mount Washington Cemetery in Kansas City .",He,Kansas City,15,0.9460059299,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1235353513,0,0,0,0
39WSF6KUV2XULTT0VF6BHWY9P4XOE7,cbf2b977f9f3504ffbb550c12f1271a6816406f5139dd86f932519ce02976824:0-2:11-12,11,0,12,2,per:place_of_death,"Nate Dogg died March 15 , 2011 in Long Beach , California .",Nate Dogg,California,15,0.9463698163,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1226409788,0,0,0,0
30Y6N4AHYP8SQ07GRCCV59LT0FGRDQ,99d4c4c96aafc197d716a063e995cdd0f4c94f19c82e4d982ba627c963fc2932:0-2:9-10,9,0,10,2,per:place_of_death,"Wifredo Lam died on September 11 , 1982 in Paris .",Wifredo Lam,Paris,15,0.9474758745,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1197127629,0,0,0,0
1023395296,UAD-A-2382,3,0,5,2,"per:employee_or_member_of,per:top_member_employee_of_org",World Bank President Robert Zoellick said on the sidelines of the G8 summit in the northern Japan city of Toyako that there was `` no doubt '' that the use of biofuels has had an effect on food prices .,Robert Zoellick,World Bank,15,0.9474975436,,per:top_member_employee_of_org,1,0,0,0,0,0,0,0,0.1339858416,0,0,0,0,0,0,0,0,1
3EHVO81VN5XL9BD1FEG6Q3IEPFNH1E,f418a019543fef5278163276b1168519d53eb5fa466352ab8b896024094cf931:0-3:21-24,0,21,3,24,per:founded_org,"The Pyramid Companies , also known as Pyramid Management Group , were formed in 1970 in Syracuse , New York by Robert J. Congel .",Robert J. Congel,The Pyramid Companies,15,0.9482427261,,per:founded_org,1,0,0,0,0,0,0,0,0.0620894253,1,0,0,0,0,0,0,0,0.0620894253
3XUSYT70ITD4Q6NHXZTGLDK6RYQ0DS,d6a19699b849a71be2ca75000bcda0c2c38f75d203b8caca828d871a84b2f949:11-13:16-19,11,16,13,19,per:founded_org,"Along the way , he became the British equivalent of the Blackstone Group 's founder , Stephen A. Schwarzman .",Stephen A. Schwarzman,Blackstone Group,15,0.9485132256,,per:founded_org,1,0,0,0,0,0,0,0,0.0618583933,1,0,0,0,0,0,0,0,0.0618583933
3U18MJKL1UYX6A9AY903CJY1FMXCNE,b42adc1ad00042dded475ced0a1d81f8d5606603e76307030307bd2cbe1391c2:8-9:5-7,8,5,9,7,per:founded_org,"Prof. Cendes and his brother Nicholas Csendes founded Ansoft and sold HFSS stand-alone under a 1989 marketing relationship with Hewlett-Packard , and bundled into Ansoft products .",Nicholas Csendes,Ansoft,15,0.9489264296,,per:founded_org,1,0,0,0,0,0,0,0,0.0613385433,1,0,0,0,0,0,0,0,0.0613385433
1028951401,UAD-A-0135,0,8,2,10,"per:place_of_birth,per:places_of_residence","Anya Epstein ( born 10 July 1970 in New York , New York ) is an American television writer .",Anya Epstein,New York,15,0.9490528471,,per:place_of_birth,1,0,0,0,0,0,0,0,0,0,0.1287004289,1,0,0.0389046285,0,0,0,0
31MBOZ6PAO37IA6PMWKOZRUCARXCLC,5b5e02d4009584493c249c5f87a85b19eec05c615dae70c00adcb751a66d3035:0-2:24-27,0,24,2,27,per:founded_org,"Days Inn : President 's letter Days Inns worldwide locations include : Days Inn was founded in 1970 on Tybee Island , Georgia by Cecil B. Day , a real estate developer who later achieved note as a prominent Christian philanthropist .",Cecil B. Day,Days Inn,15,0.949103317,,per:founded_org,1,0,0,0,0,0,0,0,0.0611134801,1,0,0,0,0,0,0,0,0.0611134801
3GL25Y68436FRQZ5D4HQDHUBBEBMXQ,d344df0e3ce9f996c5600ca4ee4fa565d32207aa50c9dcaf7e7f8f256d361e3a:25-26:0-2,25,0,26,2,per:founded_org,"Jay Adelson and Kevin Rose , along with co-founding team that included Ron Gorodetsky , Dan Huard , Keith Harrison and David Prager , founded Revision3 in April 2005 .",Jay Adelson,Revision3,15,0.9496807195,,per:founded_org,1,0,0,0,0,0,0,0,0.0603925936,1,0,0,0,0,0,0,0,0.0603925936
3ABAOCJ4R8GVITYTRQMYJ9YIEBOMQT,1b242858d0c7c1deacb2bfef4e2c46b42e32a45ec8b5ad41b29cee7445efae4c:0-3:9-10,0,9,3,10,per:founded_org,"IBC Root Beer was founded in 1919 by the Griesedieck family as the Independent Breweries Company in St. Louis , Missouri .",Griesedieck,IBC Root Beer,15,0.9496995855,,per:founded_org,1,0,0,0,0,0,0,0,0.0603685308,1,0,0,0,0,0,0,0,0.0603685308
3PUOXASB57FPP1GQPD165G42JF29ZB,6a741d813186c4e58cc109c84eb5695462fc71981f61e6943b27100a9adce920:0-1:7-8,0,7,1,8,per:founded_org,Gristedes was founded in 1888 by brothers Diedrich and Charles Gristede .,Diedrich,Gristedes,15,0.9496995855,,per:founded_org,1,0,0,0,0,0,0,0,0.0603685308,1,0,0,0,0,0,0,0,0.0603685308
3LB1BGHFL2884QFZRX44I9WC6OJTYD,13ac8e3be35edf719585fd3e1828d8e4499d2ea80160b6866294d86be14eda4b:0-1:12-14,0,12,1,14,per:founded_org,"Odwalla was founded in Santa Cruz , California , in 1980 by Greg Steltenpohl , Gerry Percy , and Bonnie Bassett .",Greg Steltenpohl,Odwalla,15,0.949700491,,per:founded_org,1,0,0,0,0,0,0,0,0.0603339824,1,0,0,0,0,0,0,0,0.0603339824
1028952081,UAD-A-1096,26,32,28,34,"per:employee_or_member_of,per:top_member_employee_of_org","`` I think there 's a snarky desire to say this is big dumb media and this is a big dumb joint venture , `` said Peter Chernin , president of the News Corp .",Peter Chernin,News Corp,15,0.9507968438,,per:top_member_employee_of_org,1,0,0,0,0,0,0,0,0.1243115393,0,0,0,0,0,0,0,0,1
3YCT0L9OMMLDDRY6VVQ3RO2J0UASNO,f668bccf2cacaab938a17b1d6def33261602d8d984da1d44c0af722694cb25bf:6-7:12-13,12,6,13,7,per:place_of_death,"On December 8 , 1978 , Meir died of lymphatic cancer in Jerusalem at the age of 80 .",Meir,Jerusalem,15,0.9510344608,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1103650039,0,0,0,0
1023973284,UAD-A-2121,33,28,34,32,"org:place_of_headquarters,org:alternate_names","The tests carried out on mice aimed to correct `` Fragile X syndrome , `` which affects some 100 , 000 Americans , said the study from the Massachusetts Institute of Technology ( MIT ) to be published on Thursday in Neuron magazine .",MIT,Massachusetts Institute of Technology,15,0.9515404609,,org:alternate_names,0.9769654087,0.0230345913,0.9769654087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Y3N5A7N4GL4RVPFI03SWV1KDJMMYB,f4169c81585df0f4eb7ecfecfd0f29a919f427d165f626726310c26405843ba2:0-2:9-10,0,9,2,10,org:subsidiaries,"MTV Networks ( MTVN ) , a unit of Viacom , will contribute its successful local networks -- MTV , Vh1 and Nickelodeon India -- to the joint venture .",Viacom,MTV Networks,15,0.9518547534,,org:subsidiaries,1,0,0,0,1,0,0,0,0,0.0798157054,0,0,0,0,0,0,0,0
3URJ6VVYUPZCTRW769UY8AMICGI4OY,a0c4c0f4f6c0d2ed8c2024d4e05a611fce002e20b3f95c444f13d09744535d7c:0-2:9-11,9,0,11,2,per:place_of_death,"Anne Meacham died from undisclosed causes in Canaan , New York on January 12 , 2006 at the age of 80 .",Anne Meacham,New York,15,0.9529403066,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1053213533,0,0,0,0
955177509,UAD-U-0157,10,16,12,18,per:spouse,"Clarkson would then sign with Starstruck Entertainment , run by Narvel Blackstock - the husband of Reba McEntire - on July 2 , 2007 .",Narvel Blackstock,Reba McEntire,15,0.9529506222,,per:spouse,0.9776873531,0.0223126469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9776873531,0,0
3J9L0X0VDFYLV6BLEQHZ6CAK1V29WO,c6c1ead7f89be8b6a0fea29b3d6c142f651092af526baf68fda1493a659aeabf:4-7:8-9,8,4,9,7,org:place_of_headquarters,"He attended William S. Hart High School in Newhall , California , where he was an outstanding student and athlete .",Hart High School,Newhall,15,0.9539217168,,org:place_of_headquarters,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0734474123,0,0,0
1028675392,UAD-A-1493,13,18,16,20,"org:alternate_names,org:place_of_headquarters","Numazu Station ( 沼津駅 , Numazu-eki ) is a railway station operated by East Japan Railway Company ( JR East ) in Numazu , Shizuoka , Japan .",East Japan Railway,JR East,15,0.9539930402,,org:alternate_names,0.978154644,0.021845356,0.978154644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917047460,UAD-U-0624,11,15,13,18,per:alternate_names,"The band is comprised of vocalist , guitarist and ehru player Ash Buchholz ( aka Ashley Boo- Schultz ) and turntablist/hypeman Jason Parsons ( aka Human Kebab. ) The USS sound is mixture of drum and bass beats , grunge-like guitar riffs and 2-step rhythms .",Ash Buchholz,Ashley Boo- Schultz,15,0.954769384,,org:alternate_names,1,0,1,0.0328884899,0.0328884899,0,0.0328884899,0,0.0328884899,0.0328884899,0.0328884899,0.0328884899,0,0.0328884899,0,0.0328884899,0.0328884899,0
1018789492,UAD-U-0081,20,13,21,14,per:children,"As they prepare to leave , two teenage orphan boys , Daud ( John Dimech ) and Farraj ( Michel Ray ) , attach themselves to Lawrence as his servants .",Ray,John,15,0.9550813111,,none,0.9787769977,0.9787769977,0,0,0,0,0,0,0,0,0,0,0,0,0.0212230023,0,0,0
33W1NHWFYHX89GP4NJ6NWG5ECINTZ4,1f79702f846fdef5b2e9e545e6639245d18b6d9840f9f45c608fdb7d897b8cab:0-3:10-11,10,0,11,3,per:place_of_death,"John B. McKay died on April 27 , 1975 in Lancaster , California .",John B. McKay,Lancaster,15,0.9551285273,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0999356773,0,0,0,0
1020756159,UAD-A-1208,0,7,4,8,"per:place_of_birth,per:places_of_residence","Kate Douglas Smith Wiggin was born in Philadelphia , and was of Welsh descent .",Kate Douglas Smith Wiggin,Philadelphia,15,0.9551729494,,per:place_of_birth,1,0,0,0,0,0,0,0,0,0,0.0755375874,1,0,0.0755375874,0,0,0,0
30UZJB2POHO53L7L1GTGPZULHTC35I,3f012c5ea663031735880da2c7a573096722f61b7e373427d6692886eee8936b:3-5:0-1,3,0,5,1,org:subsidiaries,Viacom also acquired MTV Networks and CBS 's KMOX-TV and tried to buy parts of MGM/UA Entertainment .,Viacom,MTV Networks,15,0.9563287684,,org:subsidiaries,1,0,0.0408287128,0.0408287128,1,0,0,0,0,0.0408287128,0,0,0,0,0,0,0,0
1027994203,UAD-A-0840,10,15,14,16,"org:alternate_names,org:place_of_headquarters",He received a B.A.Sc. degree in Engineering Physics from the University of British Columbia ( UBC ) in 1977 .,University of British Columbia,UBC,15,0.9571015036,,org:alternate_names,0.9796481786,0.0203518214,0.9796481786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3M93N4X8HKZHU17LGXYBYHL2R2ASJ9,059c5d13c1d4a4b412950fdf27d6531b6e6497746fed24c2ff996203c551af93:9-10:12-13,12,9,13,10,org:place_of_headquarters,"In 1782 , at the age of 18 , Molson immigrated to Canada , but he almost did n't make it .",Molson,Canada,15,0.9572785702,,per:places_of_residence,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0611272876,0,0,0
1023395035,UAD-A-0473,27,22,28,24,"per:place_of_birth,per:places_of_residence","Charlie 's best friend , Joe McCall ( Wayne ) , who has a wife and children in Indianapolis , is visiting New York and staying at Charlie 's apartment .",Charlie,New York,15,0.9590470966,,per:places_of_residence,0.9806271348,0,0,0.0193728652,0,0,0,0,0,0,0,0,0,0.9806271348,0,0,0,0
1027994208,UAD-A-1178,0,11,3,14,"per:places_of_residence,per:place_of_birth","Johnny Van Zant ( born February 27 , 1959 , in Jacksonville , Florida ) is an American Southern rock vocalist .",Johnny Van Zant,"Jacksonville , Florida",15,0.9593549105,,per:place_of_birth,1,0,0,0,0,0,0,0,0,0,0.1317962545,1,0,0,0,0,0,0
957381898,UAD-U-0396,0,5,3,6,per:age,"Joseph J. Anzack Jr. , 20 , of Torrance , Calif. , was found after the ambush .",Joseph J. Anzack,20,15,0.9597558027,,none,0.9809478563,0.9809478563,0,0,0,0,0,0,0,0,0,0,0.0190521437,0,0,0,0,0
3QX22DUVOOTNN1UADPG8PWXQV5TMVH,1c555d4b80c61ecfb4325cd9877eda6a652bd4b9b52a6f95b368523bb0c09a1a:0-1:4-6,0,4,1,6,org:subsidiaries,Opel is part of General Motors Co .,General Motors,Opel,15,0.9597562326,,org:subsidiaries,1,0,0,0,1,0,0,0,0,0.0654918146,0,0,0,0,0,0,0,0
3CRWSLD91KGSXHLDCDUUU43IZCWMOF,b1b1bb14069c837e5f64958105f98a3d1df454ea9a00f3073f081615e2c04838:0-1:7-9,7,0,9,1,per:place_of_death,"Amin , who died in 2003 in Saudi Arabia , never returned to his country after he was ousted by Tanzanian troops and Ugandan exiles on April 11 , 1979 .",Amin,Saudi Arabia,15,0.9602497241,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0871709258,0,0,0,0
3I4E7AFQ2KBI91K05X318MHOU94TJS,07444bad38b126c2f63ac05d6c9ee9664cb0afad048968b5b4091aece5601efe:1-3:6-8,1,6,3,8,per:founded_org,"The Posse Foundation 's founder , Deborah Bial , was recognized for her ground-breaking work by receiving the prestigious MacArthur Fellowship ( nicknamed the "" genius grant "" ) in 2007 .",Deborah Bial,Posse Foundation,15,0.9628250899,,per:founded_org,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0565870512
